time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg
1.04227,0.01310,76.36248,InsertToTarget,Double,14.91741,0.06919,0.00000,146.32800,146.32800,0.09250,0.07236,0.00000,0.00000,0.00000,0.00000,0.96271,1.00000,6,6,1,0.62891,1.03433,0.05999,0.82740,0.68705,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.40516,18.70440,-14.79687,-44.80755,-51.33768,55.89325
1.07545,0.01221,81.91849,InsertToTarget,Double,15.66643,0.07071,0.00000,145.57890,145.57890,0.09715,0.07407,0.00000,0.00000,0.00000,0.00000,0.96084,1.00000,6,6,1,0.62929,1.03368,0.05999,0.82777,0.68640,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.39389,18.59584,-14.68458,-44.85485,-51.29914,55.92607
1.11215,0.01149,87.05238,InsertToTarget,Double,16.49489,0.07630,0.00000,144.75050,144.75050,0.10229,0.08012,0.00000,0.00000,0.00000,0.00000,0.95877,1.00000,6,6,1,0.62970,1.03296,0.05999,0.82818,0.68568,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.38149,18.47636,-14.56148,-44.90623,-51.25592,55.96072
1.14751,0.00995,100.55270,InsertToTarget,Double,17.29333,0.07862,0.00000,143.95210,143.95210,0.10724,0.08273,0.00000,0.00000,0.00000,0.00000,0.95677,1.00000,6,6,1,0.63009,1.03226,0.05999,0.82858,0.68498,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.36948,18.35989,-14.44061,-44.95846,-51.21351,55.99713
1.18290,0.01124,88.93331,InsertToTarget,Double,18.09232,0.07844,0.00000,143.15310,143.15310,0.11219,0.08276,0.00000,0.00000,0.00000,0.00000,0.95478,1.00000,6,6,1,0.63049,1.03157,0.05999,0.82897,0.68429,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.35749,18.24365,-14.32030,-45.01051,-51.17059,56.03344
1.21524,0.00965,103.66000,InsertToTarget,Double,18.82240,0.07687,0.01978,142.42300,142.42300,0.11672,0.08124,0.00000,0.00000,0.00000,0.00000,0.95295,1.00000,6,6,1,0.63085,1.03094,0.05999,0.82934,0.68366,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.34643,18.13544,-14.20699,-45.06195,-51.13041,56.07069
1.24722,0.00940,106.36630,InsertToTarget,Double,19.54411,0.07558,0.00000,141.70120,141.70120,0.12119,0.08006,0.00000,0.00000,0.00000,0.00000,0.95115,1.00000,6,6,1,0.63121,1.03031,0.05999,0.82969,0.68303,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.33555,18.02908,-14.09611,-45.11193,-51.09023,56.10638
1.27897,0.01129,88.54099,InsertToTarget,Double,20.26085,0.07382,0.00000,140.98450,140.98450,0.12564,0.07838,0.00000,0.00000,0.00000,0.00000,0.94935,1.00000,6,6,1,0.63156,1.02969,0.05999,0.83005,0.68241,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.32479,17.92386,-13.98676,-45.16118,-51.04991,56.14131
1.31936,0.01065,93.91152,InsertToTarget,Double,21.17266,0.07385,0.00000,140.07270,140.07270,0.13130,0.07862,0.00000,0.00000,0.00000,0.00000,0.94707,1.00000,6,6,1,0.63202,1.02890,0.05999,0.83050,0.68162,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.31104,17.78860,-13.84531,-45.22665,-50.99741,56.18818
1.35005,0.00934,107.11410,InsertToTarget,Double,21.86545,0.07568,0.00000,139.37990,139.37990,0.13559,0.08072,0.00000,0.00000,0.00000,0.00000,0.94534,1.00000,6,6,1,0.63236,1.02829,0.05999,0.83085,0.68101,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.30059,17.68554,-13.73743,-45.27715,-50.95676,56.22413
1.38125,0.01125,88.88452,InsertToTarget,Double,22.56990,0.07535,0.00000,138.67540,138.67540,0.13996,0.08055,0.00000,0.00000,0.00000,0.00000,0.94358,1.00000,6,6,1,0.63271,1.02768,0.05999,0.83119,0.68040,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.29003,17.58143,-13.62898,-45.32766,-50.91513,56.25995
1.42138,0.01098,91.05074,InsertToTarget,Double,23.47567,0.07582,0.01978,137.76970,137.76970,0.14558,0.08127,0.00000,0.00000,0.00000,0.00000,0.94132,1.00000,6,6,1,0.63316,1.02690,0.05999,0.83164,0.67962,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.27637,17.44607,-13.48708,-45.39576,-50.86022,56.30886
1.45195,0.00924,108.17780,InsertToTarget,Double,24.16584,0.07872,0.01978,137.07950,137.07950,0.14986,0.08450,0.00000,0.00000,0.00000,0.00000,0.93959,1.00000,6,6,1,0.63350,1.02630,0.05999,0.83199,0.67902,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.26596,17.34243,-13.37817,-45.44878,-50.81750,56.34682
1.48289,0.01102,90.74168,InsertToTarget,Double,24.86422,0.07825,0.00000,136.38110,136.38110,0.15419,0.08421,0.00000,0.00000,0.00000,0.00000,0.93785,1.00000,6,6,1,0.63385,1.02569,0.05998,0.83233,0.67841,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.25548,17.23822,-13.26920,-45.50170,-50.77394,56.38468
1.51336,0.01024,97.63820,InsertToTarget,Double,25.55223,0.08030,0.00000,135.69310,135.69310,0.15845,0.08657,0.00000,0.00000,0.00000,0.00000,0.93613,1.00000,6,6,1,0.63419,1.02509,0.05999,0.83267,0.67781,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.24513,17.13474,-13.16049,-45.55560,-50.73007,56.42332
1.54543,0.01181,84.66365,InsertToTarget,Double,26.27604,0.08237,0.00000,134.96930,134.96930,0.16294,0.08902,0.00000,0.00000,0.00000,0.00000,0.93432,1.00000,6,6,1,0.63454,1.02446,0.05998,0.83303,0.67718,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.23431,17.02655,-13.04742,-45.61129,-50.68353,56.46275
1.58472,0.01020,98.07329,InsertToTarget,Double,27.16327,0.08198,0.00000,134.08210,134.08210,0.16845,0.08880,0.00000,0.00000,0.00000,0.00000,0.93210,1.00000,6,6,1,0.63498,1.02369,0.05999,0.83347,0.67641,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.22090,16.89133,-12.90447,-45.68525,-50.62441,56.51698
1.61559,0.01037,96.40642,InsertToTarget,Double,27.85994,0.08342,0.01978,133.38540,133.38540,0.17277,0.09054,0.01978,0.00000,0.00000,0.00000,0.93036,1.00000,6,6,1,0.63533,1.02309,0.05998,0.83382,0.67581,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.21044,16.78586,-12.79352,-45.74231,-50.57749,56.55809
1.64760,0.01148,87.10815,InsertToTarget,Double,28.58275,0.08624,0.00000,132.66260,132.66260,0.17725,0.09381,0.00000,0.00000,0.00000,0.00000,0.92855,1.00000,6,6,1,0.63569,1.02246,0.05998,0.83418,0.67518,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.19964,16.67699,-12.67946,-45.80073,-50.52835,56.59960
1.68656,0.01050,95.21952,InsertToTarget,Double,29.46222,0.08492,0.00000,131.78310,131.78310,0.18270,0.09260,0.00000,0.00000,0.00000,0.00000,0.92635,1.00000,6,6,1,0.63612,1.02170,0.05998,0.83461,0.67442,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.18638,16.54199,-12.53652,-45.87759,-50.46623,56.65622
1.71735,0.01083,92.33656,InsertToTarget,Double,30.15745,0.08663,0.00000,131.08790,131.08790,0.18701,0.09464,0.00000,0.00000,0.00000,0.00000,0.92461,1.00000,6,6,1,0.63647,1.02109,0.05998,0.83496,0.67381,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.17598,16.43607,-12.42498,-45.93711,-50.41667,56.69921
1.74865,0.01140,87.73363,InsertToTarget,Double,30.86399,0.08858,0.00000,130.38140,130.38140,0.19140,0.09700,0.00000,0.00000,0.00000,0.00000,0.92285,1.00000,6,6,1,0.63682,1.02048,0.05998,0.83531,0.67320,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.16542,16.32837,-12.31164,-45.99810,-50.36551,56.74312
1.78846,0.00984,101.67710,InsertToTarget,Double,31.76264,0.08981,0.01978,129.48270,129.48270,0.19697,0.09857,0.01978,0.00000,0.00000,0.00000,0.92060,1.00000,6,6,1,0.63726,1.01970,0.05998,0.83575,0.67242,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.15193,16.18973,-12.16483,-46.07970,-50.29827,56.80287
1.81939,0.01077,92.81347,InsertToTarget,Double,32.46098,0.09044,0.00000,128.78440,128.78440,0.20130,0.09947,0.00000,0.00000,0.00000,0.00000,0.91886,1.00000,6,6,1,0.63761,1.01909,0.05998,0.83610,0.67181,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.14151,16.08268,-12.05203,-46.14231,-50.24546,56.84829
1.85085,0.01128,88.65308,InsertToTarget,Double,33.17115,0.09273,0.00000,128.07420,128.07420,0.20570,0.10219,0.00000,0.00000,0.00000,0.00000,0.91708,1.00000,6,6,1,0.63796,1.01847,0.05998,0.83645,0.67120,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.13094,15.97372,-11.93725,-46.20654,-50.19086,56.89463
1.88796,0.02821,35.44727,InsertToTarget,Double,34.00949,0.11056,0.01978,127.23590,127.23590,0.21090,0.12219,0.01978,0.00000,0.00000,0.00000,0.91499,1.00000,6,6,1,0.63835,1.01773,0.05997,0.83686,0.67046,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.11911,15.85536,-11.81906,-46.26095,-50.13248,56.92595
2.01283,0.12487,8.00812,InsertToTarget,Double,36.83332,0.26118,0.05935,124.41330,124.41330,0.22838,0.28872,0.05595,0.00000,0.00000,0.00000,0.90795,1.00000,6,6,1,0.63960,1.01519,0.05989,0.83820,0.66798,0.06027,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.08139,15.48972,-11.47638,-46.37284,-49.95596,56.94907
2.04698,0.00704,142.08700,InsertToTarget,Double,37.60012,0.15877,0.01978,123.64560,123.64560,0.23316,0.17679,0.01978,0.00000,0.00000,0.00000,0.90601,1.00000,6,6,1,0.64014,1.01462,0.05998,0.83865,0.66735,0.06018,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.06565,15.29488,-11.22525,-46.61730,-49.82795,57.18137
2.08128,0.01164,85.87818,InsertToTarget,Double,38.37334,0.10416,0.01978,122.87210,122.87210,0.23796,0.11648,0.01978,0.00000,0.00000,0.00000,0.90408,1.00000,6,6,1,0.64053,1.01395,0.05998,0.83903,0.66668,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.05394,15.16802,-11.08803,-46.71243,-49.75288,57.26185
2.11471,0.01035,96.60883,InsertToTarget,Double,39.12812,0.10979,0.01978,122.11730,122.11730,0.24264,0.12302,0.01978,0.00000,0.00000,0.00000,0.90219,1.00000,6,6,1,0.64091,1.01330,0.05998,0.83940,0.66602,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.04286,15.05030,-10.96394,-46.78945,-49.68460,57.31719
2.15118,0.01368,73.11042,InsertToTarget,Double,39.95162,0.11467,0.01978,121.29380,121.29380,0.24775,0.12881,0.01978,0.00000,0.00000,0.00000,0.90013,1.00000,6,6,1,0.64131,1.01258,0.05998,0.83981,0.66531,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.03091,14.92354,-10.83152,-46.87067,-49.61023,57.37465
2.18726,0.01309,76.38889,InsertToTarget,Double,40.76622,0.12061,0.01978,120.47920,120.47920,0.25280,0.13577,0.01978,0.00000,0.00000,0.00000,0.89810,1.00000,6,6,1,0.64171,1.01187,0.05998,0.84021,0.66460,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.01903,14.79639,-10.69781,-46.95569,-49.53352,57.43555
2.22221,0.01314,76.12546,InsertToTarget,Double,41.55530,0.12135,0.01978,119.69020,119.69020,0.25769,0.13689,0.01978,0.00000,0.00000,0.00000,0.89612,1.00000,6,6,1,0.64210,1.01118,0.05998,0.84061,0.66391,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.00754,14.67248,-10.56728,-47.04089,-49.45686,57.49759
2.25484,0.01062,94.17273,InsertToTarget,Double,42.29164,0.11878,0.01978,118.95380,118.95380,0.26226,0.13423,0.01978,0.00000,0.00000,0.00000,0.89428,1.00000,6,6,1,0.64247,1.01055,0.05998,0.84097,0.66328,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.99675,14.55484,-10.44238,-47.12613,-49.38163,57.56110
2.28717,0.01160,86.17768,InsertToTarget,Double,43.02140,0.11469,0.01978,118.22400,118.22400,0.26679,0.12988,0.01978,0.00000,0.00000,0.00000,0.89246,1.00000,6,6,1,0.64283,1.00991,0.05998,0.84133,0.66264,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.98617,14.43964,-10.32109,-47.20831,-49.30706,57.62173
2.31832,0.01200,83.31021,InsertToTarget,Double,43.72461,0.11171,0.01978,117.52080,117.52080,0.27115,0.12674,0.01978,0.00000,0.00000,0.00000,0.89070,1.00000,6,6,1,0.64318,1.00930,0.05998,0.84168,0.66203,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.97601,14.32847,-10.20410,-47.28853,-49.23371,57.68074
2.34947,0.00993,100.67410,InsertToTarget,Double,44.42789,0.11336,0.01978,116.81750,116.81750,0.27551,0.12888,0.00000,0.00000,0.00000,0.00000,0.88894,1.00000,6,6,1,0.64353,1.00869,0.05998,0.84203,0.66142,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.96588,14.21698,-10.08668,-47.36988,-49.15878,57.73992
2.38200,0.01101,90.83513,InsertToTarget,Double,45.16209,0.11543,0.01978,116.08330,116.08330,0.28006,0.13150,0.01978,0.00000,0.00000,0.00000,0.88710,1.00000,6,6,1,0.64390,1.00805,0.05998,0.84239,0.66078,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.95541,14.10185,-9.96637,-47.45263,-49.08062,57.79931
2.41339,0.01000,100.00130,InsertToTarget,Double,45.87082,0.11654,0.01978,115.37460,115.37460,0.28446,0.13299,0.01978,0.00000,0.00000,0.00000,0.88533,1.00000,6,6,1,0.64425,1.00744,0.05998,0.84275,0.66017,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.94529,13.98954,-9.84849,-47.53626,-49.00225,57.86003
2.44591,0.01051,95.16790,InsertToTarget,Double,46.60506,0.11834,0.01978,114.64040,114.64040,0.28901,0.13533,0.01978,0.00000,0.00000,0.00000,0.88350,1.00000,6,6,1,0.64461,1.00680,0.05998,0.84311,0.65953,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.93489,13.87403,-9.72791,-47.62163,-48.92060,57.92128
2.47848,0.00955,104.76130,InsertToTarget,Double,47.34037,0.12075,0.01978,113.90510,113.90510,0.29357,0.13833,0.01978,0.00000,0.00000,0.00000,0.88166,1.00000,6,6,1,0.64498,1.00616,0.05998,0.84348,0.65889,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.92449,13.75761,-9.60615,-47.70985,-48.83625,57.98483
2.51048,0.00887,112.76520,InsertToTarget,Double,48.06275,0.12044,0.00000,113.18270,113.18270,0.29805,0.13825,0.00000,0.00000,0.00000,0.00000,0.87985,1.00000,6,6,1,0.64533,1.00554,0.05998,0.84383,0.65826,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.91432,13.64296,-9.48633,-47.79830,-48.75127,58.04891
2.54288,0.00933,107.16040,InsertToTarget,Double,48.79399,0.12098,0.01978,112.45150,112.45150,0.30259,0.13915,0.01978,0.00000,0.00000,0.00000,0.87803,1.00000,6,6,1,0.64570,1.00490,0.05998,0.84420,0.65763,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.90410,13.52760,-9.36632,-47.88696,-48.66455,58.11256
2.57470,0.00951,105.12270,InsertToTarget,Double,49.51221,0.12029,0.01978,111.73320,111.73320,0.30704,0.13862,0.01978,0.00000,0.00000,0.00000,0.87623,1.00000,6,6,1,0.64605,1.00428,0.05998,0.84455,0.65700,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.89411,13.41385,-9.24797,-47.97629,-48.57695,58.17697
2.60695,0.01197,83.52639,InsertToTarget,Double,50.24026,0.11922,0.01978,111.00520,111.00520,0.31156,0.13762,0.01978,0.00000,0.00000,0.00000,0.87441,1.00000,6,6,1,0.64641,1.00364,0.05998,0.84491,0.65637,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.88407,13.29953,-9.12980,-48.06522,-48.48795,58.24049
