time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg
0.51307,0.00851,117.50120,InsertToTarget,Double,1.38149,0.55703,0.09065,159.98270,159.98270,0.00777,0.55893,0.09065,0.00000,0.00000,0.00000,0.99687,1.00000,6,6,1,0.62203,1.04612,0.05995,0.82065,0.69892,0.06056,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.61373,20.69460,-16.87313,-43.95993,-51.93742,55.22187
0.54654,0.00827,120.91020,InsertToTarget,Double,2.01914,0.16417,0.01978,159.23290,159.23290,0.01246,0.16509,0.01978,0.00000,0.00000,0.00000,0.99498,1.00000,6,6,1,0.62249,1.04552,0.05998,0.82100,0.69826,0.06016,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.59837,20.52707,-16.65619,-44.10023,-51.92694,55.40496
0.58526,0.01021,97.91766,InsertToTarget,Double,2.88565,0.07296,0.00000,158.36050,158.36050,0.01788,0.07357,0.00000,0.00000,0.00000,0.00000,0.99279,1.00000,6,6,1,0.62295,1.04478,0.05999,0.82143,0.69750,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.58453,20.39371,-16.51229,-44.16358,-51.89444,55.46611
0.62383,0.01519,65.84454,InsertToTarget,Double,3.75569,0.06057,0.00000,157.49000,157.49000,0.02328,0.06126,0.00000,0.00000,0.00000,0.00000,0.99062,1.00000,6,6,1,0.62338,1.04402,0.05999,0.82186,0.69674,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.57165,20.27456,-16.39320,-44.20402,-51.85780,55.49299
0.65903,0.01179,84.81514,InsertToTarget,Double,4.55073,0.07453,0.00000,156.69510,156.69510,0.02821,0.07554,0.00000,0.00000,0.00000,0.00000,0.98863,1.00000,6,6,1,0.62377,1.04333,0.05999,0.82226,0.69605,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.55998,20.16703,-16.28669,-44.23855,-51.82299,55.51191
0.69916,0.01048,95.37539,InsertToTarget,Double,5.45647,0.07094,0.00000,155.78920,155.78920,0.03383,0.07208,0.00000,0.00000,0.00000,0.00000,0.98636,1.00000,6,6,1,0.62422,1.04254,0.05999,0.82271,0.69526,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.54643,20.04050,-16.15837,-44.28500,-51.78383,55.54313
0.73719,0.00822,121.68890,InsertToTarget,Double,6.31436,0.05630,0.00000,154.93110,154.93110,0.03915,0.05736,0.00000,0.00000,0.00000,0.00000,0.98422,1.00000,6,6,1,0.62465,1.04180,0.05999,0.82313,0.69452,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.53343,19.91791,-16.03210,-44.33369,-51.74663,55.57896
0.76916,0.00764,130.84930,InsertToTarget,Double,7.03574,0.04521,0.00000,154.20960,154.20960,0.04363,0.04616,0.00000,0.00000,0.00000,0.00000,0.98241,1.00000,6,6,1,0.62502,1.04118,0.05999,0.82349,0.69389,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.52253,19.81514,-15.92653,-44.37436,-51.71487,55.60847
0.80561,0.00957,104.48050,InsertToTarget,Double,7.85854,0.04617,0.00000,153.38680,153.38680,0.04873,0.04726,0.00000,0.00000,0.00000,0.00000,0.98036,1.00000,6,6,1,0.62542,1.04046,0.05999,0.82390,0.69318,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.51035,19.70131,-15.81206,-44.41510,-51.67780,55.63438
0.83751,0.01160,86.23556,InsertToTarget,Double,8.57891,0.05131,0.00000,152.66640,152.66640,0.05320,0.05266,0.00000,0.00000,0.00000,0.00000,0.97856,1.00000,6,6,1,0.62578,1.03984,0.05999,0.82425,0.69255,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.49974,19.60229,-15.71299,-44.44980,-51.64486,55.65536
0.86986,0.02017,49.57425,InsertToTarget,Double,9.30924,0.06088,0.00000,151.93610,151.93610,0.05772,0.06264,0.00000,0.00000,0.00000,0.00000,0.97673,1.00000,6,6,1,0.62613,1.03920,0.05998,0.82461,0.69191,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.48920,19.50501,-15.61804,-44.47995,-51.61113,55.67064
0.90691,0.01230,81.27038,InsertToTarget,Double,10.14604,0.07091,0.00000,151.09940,151.09940,0.06291,0.07307,0.00000,0.00000,0.00000,0.00000,0.97464,1.00000,6,6,1,0.62655,1.03847,0.05999,0.82503,0.69119,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.47660,19.38553,-15.49521,-44.52780,-51.57183,55.70229
0.94440,0.00879,113.76720,InsertToTarget,Double,10.99210,0.06027,0.00000,150.25330,150.25330,0.06816,0.06226,0.00000,0.00000,0.00000,0.00000,0.97252,1.00000,6,6,1,0.62697,1.03774,0.05999,0.82545,0.69046,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.46371,19.26207,-15.36653,-44.58128,-51.53199,55.74201
0.97871,0.00816,122.57620,InsertToTarget,Double,11.76631,0.05277,0.00000,149.47900,149.47900,0.07296,0.05464,0.00000,0.00000,0.00000,0.00000,0.97059,1.00000,6,6,1,0.62736,1.03707,0.05999,0.82584,0.68978,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.45202,19.15036,-15.25104,-44.62833,-51.49498,55.77591
1.00999,0.00988,101.20310,InsertToTarget,Double,12.47264,0.05777,0.00000,148.77270,148.77270,0.07734,0.05996,0.00000,0.00000,0.00000,0.00000,0.96882,1.00000,6,6,1,0.62771,1.03645,0.05999,0.82619,0.68917,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.44158,19.05160,-15.15122,-44.66582,-51.46072,55.79954
1.04848,0.01225,81.60155,InsertToTarget,Double,13.34190,0.06865,0.00000,147.90350,147.90350,0.08273,0.07143,0.00000,0.00000,0.00000,0.00000,0.96665,1.00000,6,6,1,0.62813,1.03570,0.05999,0.82662,0.68841,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.42875,18.93024,-15.02872,-44.71183,-51.41801,55.82772
1.08539,0.00752,133.03280,InsertToTarget,Double,14.17476,0.06344,0.00000,147.07060,147.07060,0.08790,0.06613,0.00000,0.00000,0.00000,0.00000,0.96457,1.00000,6,6,1,0.62855,1.03498,0.05999,0.82703,0.68769,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.41603,18.80728,-14.89982,-44.76794,-51.37615,55.86910
1.11728,0.01418,70.52294,InsertToTarget,Double,14.89456,0.06045,0.00000,146.35080,146.35080,0.09236,0.06320,0.00000,0.00000,0.00000,0.00000,0.96277,1.00000,6,6,1,0.62890,1.03435,0.05999,0.82739,0.68707,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.40540,18.70592,-14.79706,-44.80816,-51.34007,55.89580
1.15643,0.00954,104.82800,InsertToTarget,Double,15.77859,0.06383,0.00000,145.46670,145.46670,0.09784,0.06688,0.00000,0.00000,0.00000,0.00000,0.96056,1.00000,6,6,1,0.62935,1.03358,0.05999,0.82783,0.68630,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.39202,18.57653,-14.66232,-44.86610,-51.29428,55.93655
1.18910,0.01242,80.49295,InsertToTarget,Double,16.51604,0.06588,0.00000,144.72930,144.72930,0.10242,0.06921,0.00000,0.00000,0.00000,0.00000,0.95871,1.00000,6,6,1,0.62971,1.03294,0.05999,0.82819,0.68566,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.38105,18.47122,-14.55457,-44.91019,-51.25598,55.96599
1.22023,0.00813,123.03220,InsertToTarget,Double,17.21912,0.07075,0.00000,144.02620,144.02620,0.10678,0.07442,0.00000,0.00000,0.00000,0.00000,0.95696,1.00000,6,6,1,0.63006,1.03233,0.05999,0.82854,0.68505,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.37041,18.36782,-14.44667,-44.95755,-51.21842,55.99916
1.25445,0.00875,114.31840,InsertToTarget,Double,17.99116,0.06054,0.01978,143.25410,143.25410,0.11157,0.06384,0.00000,0.00000,0.00000,0.00000,0.95503,1.00000,6,6,1,0.63044,1.03166,0.05999,0.82892,0.68438,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.35869,18.25333,-14.32669,-45.01198,-51.17672,56.03977
1.28799,0.00897,111.50860,InsertToTarget,Double,18.74830,0.05816,0.00000,142.49700,142.49700,0.11626,0.06148,0.00000,0.00000,0.00000,0.00000,0.95313,1.00000,6,6,1,0.63082,1.03101,0.05999,0.82930,0.68372,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.34728,18.14196,-14.21067,-45.06379,-51.13525,56.07691
1.32704,0.01052,95.03882,InsertToTarget,Double,19.62993,0.06459,0.00000,141.61540,141.61540,0.12173,0.06848,0.00000,0.00000,0.00000,0.00000,0.95093,1.00000,6,6,1,0.63125,1.03024,0.05999,0.82974,0.68295,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.33414,18.01440,-14.07926,-45.12041,-51.08656,56.11491
1.35771,0.00946,105.65740,InsertToTarget,Double,20.32266,0.07047,0.00000,140.92270,140.92270,0.12602,0.07483,0.00000,0.00000,0.00000,0.00000,0.94920,1.00000,6,6,1,0.63160,1.02964,0.05999,0.83008,0.68235,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.32374,17.91269,-13.97353,-45.16784,-51.04738,56.14758
1.39019,0.01052,95.09767,InsertToTarget,Double,21.05585,0.07436,0.00000,140.18950,140.18950,0.13057,0.07914,0.00000,0.00000,0.00000,0.00000,0.94737,1.00000,6,6,1,0.63196,1.02900,0.05999,0.83044,0.68172,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.31278,17.80542,-13.86236,-45.21766,-51.00550,56.18186
1.43213,0.01388,72.03186,InsertToTarget,Double,22.00262,0.07418,0.00000,139.24270,139.24270,0.13644,0.07921,0.00000,0.00000,0.00000,0.00000,0.94500,1.00000,6,6,1,0.63242,1.02817,0.05998,0.83091,0.68089,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.29860,17.66632,-13.71793,-45.28365,-50.95056,56.22821
1.46453,0.00992,100.75700,InsertToTarget,Double,22.73405,0.08088,0.00000,138.51130,138.51130,0.14098,0.08646,0.00000,0.00000,0.00000,0.00000,0.94317,1.00000,6,6,1,0.63279,1.02754,0.05999,0.83128,0.68026,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.28754,17.55670,-13.60271,-45.33868,-50.90659,56.26717
1.49600,0.00966,103.47910,InsertToTarget,Double,23.44450,0.08027,0.00000,137.80090,137.80090,0.14538,0.08599,0.00000,0.00000,0.00000,0.00000,0.94139,1.00000,6,6,1,0.63314,1.02692,0.05999,0.83163,0.67964,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.27683,17.45034,-13.49109,-45.39249,-50.86342,56.30606
1.58621,0.06802,14.70111,InsertToTarget,Double,25.48234,0.13001,0.02798,135.76330,135.76330,0.15801,0.13992,0.02798,0.00000,0.00000,0.00000,0.93631,1.00000,6,6,1,0.63408,1.02511,0.05994,0.83261,0.67786,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.24843,17.18051,-13.23154,-45.48071,-50.74939,56.34309
1.61741,0.03119,32.05758,InsertToTarget,Double,26.18949,0.19736,0.03956,135.05670,135.05670,0.16238,0.21355,0.03956,0.00000,0.00000,0.00000,0.93455,1.00000,6,6,1,0.63444,1.02450,0.05996,0.83298,0.67726,0.06021,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.23769,17.07274,-13.11694,-45.53548,-50.70283,56.37380
1.65144,0.01425,70.18298,InsertToTarget,Double,26.95677,0.19449,0.03426,134.28940,134.28940,0.16715,0.21034,0.03426,0.00000,0.00000,0.00000,0.93262,1.00000,6,6,1,0.63484,1.02385,0.05997,0.83337,0.67659,0.06021,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.22536,16.94485,-12.97462,-45.62085,-50.64781,56.44275
1.68183,0.01000,99.99944,InsertToTarget,Double,27.64102,0.13056,0.01978,133.60460,133.60460,0.17140,0.14143,0.01978,0.00000,0.00000,0.00000,0.93091,1.00000,6,6,1,0.63521,1.02327,0.05998,0.83371,0.67600,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.21420,16.82691,-12.84154,-45.70705,-50.59604,56.52181
1.71655,0.00889,112.42610,InsertToTarget,Double,28.42353,0.08909,0.01978,132.82180,132.82180,0.17626,0.09681,0.01978,0.00000,0.00000,0.00000,0.92895,1.00000,6,6,1,0.63561,1.02260,0.05999,0.83410,0.67532,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.20196,16.70017,-12.70317,-45.78917,-50.53899,56.59140
1.75141,0.01347,74.24090,InsertToTarget,Double,29.21066,0.09100,0.00000,132.03470,132.03470,0.18114,0.09920,0.00000,0.00000,0.00000,0.00000,0.92698,1.00000,6,6,1,0.63599,1.02191,0.05998,0.83449,0.67463,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.19032,16.58296,-12.58133,-45.85050,-50.48550,56.63427
1.78459,0.01190,84.02561,InsertToTarget,Double,29.95983,0.09460,0.01978,131.28560,131.28560,0.18579,0.10331,0.01978,0.00000,0.00000,0.00000,0.92511,1.00000,6,6,1,0.63637,1.02126,0.05998,0.83486,0.67398,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.17905,16.46822,-12.46008,-45.91556,-50.43210,56.68133
1.82112,0.01115,89.67180,InsertToTarget,Double,30.78540,0.12306,0.01978,130.46010,130.46010,0.19090,0.13472,0.01978,0.00000,0.00000,0.00000,0.92305,1.00000,6,6,1,0.63676,1.02054,0.05998,0.83527,0.67327,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.16701,16.34736,-12.33584,-45.97543,-50.37532,56.71806
1.85725,0.00865,115.60520,InsertToTarget,Double,31.59996,0.09551,0.00000,129.64540,129.64540,0.19596,0.10471,0.00000,0.00000,0.00000,0.00000,0.92101,1.00000,6,6,1,0.63718,1.01984,0.05998,0.83567,0.67256,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.15438,16.21508,-12.19178,-46.06417,-50.31068,56.79058
1.89297,0.00937,106.68380,InsertToTarget,Double,32.40619,0.08438,0.01978,128.83910,128.83910,0.20096,0.09279,0.01978,0.00000,0.00000,0.00000,0.91899,1.00000,6,6,1,0.63758,1.01914,0.05998,0.83607,0.67186,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.14223,16.08939,-12.05807,-46.14115,-50.24851,56.84922
1.93020,0.00937,106.76830,InsertToTarget,Double,33.24649,0.08453,0.01978,127.99880,127.99880,0.20617,0.09317,0.01978,0.00000,0.00000,0.00000,0.91689,1.00000,6,6,1,0.63800,1.01841,0.05998,0.83649,0.67113,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.12968,15.95969,-11.92099,-46.21889,-50.18330,56.90609
1.96040,0.00915,109.32870,InsertToTarget,Double,33.92850,0.08981,0.00000,127.31680,127.31680,0.21040,0.09918,0.00000,0.00000,0.00000,0.00000,0.91519,1.00000,6,6,1,0.63834,1.01782,0.05998,0.83683,0.67054,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.11956,15.85512,-11.81098,-46.28081,-50.12995,56.95019
1.99890,0.00914,109.38810,InsertToTarget,Double,34.79753,0.09009,0.01978,126.44780,126.44780,0.21579,0.09973,0.01978,0.00000,0.00000,0.00000,0.91301,1.00000,6,6,1,0.63877,1.01706,0.05998,0.83726,0.66978,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.10661,15.72033,-11.66843,-46.36396,-50.05961,57.01110
2.03928,0.01112,89.93267,InsertToTarget,Double,35.70930,0.09249,0.00000,125.53610,125.53610,0.22144,0.10267,0.00000,0.00000,0.00000,0.00000,0.91073,1.00000,6,6,1,0.63922,1.01627,0.05998,0.83771,0.66899,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.09315,15.58009,-11.52102,-46.44951,-49.98510,57.07267
2.08127,0.01484,67.37531,InsertToTarget,Double,36.65790,0.11499,0.00000,124.58750,124.58750,0.22732,0.12802,0.00000,0.00000,0.00000,0.00000,0.90837,1.00000,6,6,1,0.63968,1.01544,0.05998,0.83818,0.66817,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.07942,15.43844,-11.37480,-46.52909,-49.90960,57.12458
2.11437,0.01048,95.45635,InsertToTarget,Double,37.40477,0.11447,0.01978,123.84070,123.84070,0.23196,0.12761,0.01978,0.00000,0.00000,0.00000,0.90650,1.00000,6,6,1,0.64005,1.01479,0.05998,0.83855,0.66752,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.06822,15.31928,-11.24727,-46.61001,-49.84253,57.18536
2.16199,0.02874,34.79278,InsertToTarget,Double,38.48034,0.12521,0.01978,122.76520,122.76520,0.23862,0.14004,0.01978,0.00000,0.00000,0.00000,0.90381,1.00000,6,6,1,0.64056,1.01384,0.05997,0.83907,0.66658,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.05297,15.16193,-11.08746,-46.69579,-49.75635,57.24097
2.19273,0.01050,95.25372,InsertToTarget,Double,39.17516,0.15674,0.02798,122.07050,122.07050,0.24293,0.17559,0.02798,0.00000,0.00000,0.00000,0.90208,1.00000,6,6,1,0.64091,1.01325,0.05998,0.83943,0.66598,0.06018,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.04255,15.05013,-10.96729,-46.77253,-49.69098,57.29420
2.22274,0.00911,109.82200,InsertToTarget,Double,39.85146,0.12570,0.01978,121.39400,121.39400,0.24713,0.14102,0.01978,0.00000,0.00000,0.00000,0.90038,1.00000,6,6,1,0.64126,1.01267,0.05998,0.83976,0.66539,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.03227,14.93754,-10.84482,-46.86055,-49.62125,57.36650
2.25723,0.01423,70.28732,InsertToTarget,Double,40.62975,0.11585,0.01978,120.61570,120.61570,0.25196,0.13036,0.01978,0.00000,0.00000,0.00000,0.89844,1.00000,6,6,1,0.64165,1.01199,0.05998,0.84015,0.66472,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.02095,14.81637,-10.71771,-46.94190,-49.54808,57.42682
2.29582,0.01662,60.18380,InsertToTarget,Double,41.50215,0.14915,0.02798,119.74350,119.74350,0.25736,0.16831,0.02798,0.00000,0.00000,0.00000,0.89626,1.00000,6,6,1,0.64206,1.01122,0.05997,0.84058,0.66396,0.06017,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.00861,14.68666,-10.58503,-47.01714,-49.47177,57.47305
2.32901,0.00782,127.93470,InsertToTarget,Double,42.25026,0.11135,0.01978,118.99520,118.99520,0.26201,0.12577,0.01978,0.00000,0.00000,0.00000,0.89438,1.00000,6,6,1,0.64246,1.01059,0.05998,0.84095,0.66331,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.99714,14.55757,-10.44278,-47.12834,-49.38433,57.56571
2.36555,0.00700,142.85350,InsertToTarget,Double,43.07427,0.08460,0.00000,118.17100,118.17100,0.26712,0.09580,0.00000,0.00000,0.00000,0.00000,0.89232,1.00000,6,6,1,0.64288,1.00988,0.05999,0.84136,0.66260,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.98500,14.42323,-10.29908,-47.23261,-49.29454,57.64799
2.39681,0.00741,134.86970,InsertToTarget,Double,43.78000,0.08388,0.01978,117.46530,117.46530,0.27150,0.09520,0.01978,0.00000,0.00000,0.00000,0.89056,1.00000,6,6,1,0.64323,1.00926,0.05999,0.84171,0.66198,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.97484,14.31221,-10.18255,-47.31177,-49.22135,57.70558
2.43729,0.01106,90.39814,InsertToTarget,Double,44.69424,0.09930,0.00000,116.55110,116.55110,0.27716,0.11299,0.00000,0.00000,0.00000,0.00000,0.88827,1.00000,6,6,1,0.64367,1.00846,0.05998,0.84216,0.66119,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.96192,14.17216,-10.03783,-47.40525,-49.12968,57.76903
2.47637,0.01014,98.58356,InsertToTarget,Double,45.57650,0.10537,0.01978,115.66890,115.66890,0.28264,0.12014,0.01978,0.00000,0.00000,0.00000,0.88607,1.00000,6,6,1,0.64411,1.00770,0.05998,0.84260,0.66042,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.94933,14.03321,-9.89233,-47.50646,-49.03421,57.84144
2.50725,0.00924,108.16980,InsertToTarget,Double,46.27375,0.11049,0.01978,114.97160,114.97160,0.28696,0.12622,0.01978,0.00000,0.00000,0.00000,0.88433,1.00000,6,6,1,0.64445,1.00709,0.05998,0.84295,0.65982,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.93943,13.92342,-9.77755,-47.58719,-48.95726,57.89900
2.53780,0.01217,82.17804,InsertToTarget,Double,46.96344,0.10915,0.01978,114.28200,114.28200,0.29124,0.12493,0.01978,0.00000,0.00000,0.00000,0.88260,1.00000,6,6,1,0.64479,1.00649,0.05998,0.84329,0.65922,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.92972,13.81543,-9.66527,-47.66687,-48.88029,57.95630
2.57566,0.00931,107.40820,InsertToTarget,Double,47.81807,0.10743,0.01978,113.42730,113.42730,0.29654,0.12322,0.01978,0.00000,0.00000,0.00000,0.88046,1.00000,6,6,1,0.64522,1.00575,0.05998,0.84371,0.65848,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.91760,13.67862,-9.52153,-47.77420,-48.77877,58.03499
2.60715,0.01234,81.06087,InsertToTarget,Double,48.52890,0.11085,0.01978,112.71650,112.71650,0.30095,0.12738,0.01978,0.00000,0.00000,0.00000,0.87869,1.00000,6,6,1,0.64557,1.00513,0.05998,0.84406,0.65786,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.90774,13.56818,-9.40751,-47.85553,-48.69757,58.09205
2.64429,0.01062,94.18385,InsertToTarget,Double,49.36720,0.10850,0.01978,111.87820,111.87820,0.30614,0.12497,0.01978,0.00000,0.00000,0.00000,0.87659,1.00000,6,6,1,0.64598,1.00440,0.05998,0.84448,0.65713,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.89601,13.43440,-9.26770,-47.96216,-48.59429,58.16974
