time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg
0.82188,0.00909,110.00170,InsertToTarget,Double,11.01734,0.03207,0.00000,150.22790,150.22790,0.06832,0.03315,0.00000,0.00000,0.00000,0.00000,0.97246,1.00000,6,6,1,0.62700,1.03773,0.06000,0.82547,0.69044,0.06003,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.58633,21.40704,-19.89058,-46.87797,-45.71687,56.40551
0.85372,0.02016,49.59422,InsertToTarget,Double,11.73591,0.03503,0.00000,149.50930,149.50930,0.07278,0.03638,0.00000,0.00000,0.00000,0.00000,0.97066,1.00000,6,6,1,0.62735,1.03710,0.05999,0.82582,0.68981,0.06004,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.57646,21.31374,-19.80040,-46.89755,-45.69045,56.41191
0.89002,0.00911,109.81140,InsertToTarget,Double,12.55561,0.03242,0.00000,148.68960,148.68960,0.07786,0.03366,0.00000,0.00000,0.00000,0.00000,0.96861,1.00000,6,6,1,0.62776,1.03639,0.06000,0.82623,0.68910,0.06003,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.56478,21.19959,-19.68368,-46.93048,-45.66136,56.43206
0.93226,0.01255,79.69374,InsertToTarget,Double,13.50937,0.04152,0.00000,147.73590,147.73590,0.08378,0.04327,0.00000,0.00000,0.00000,0.00000,0.96623,1.00000,6,6,1,0.62823,1.03556,0.05999,0.82671,0.68827,0.06004,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.55154,21.07263,-19.55841,-46.96059,-45.62599,56.44447
0.96499,0.00752,133.06240,InsertToTarget,Double,14.24807,0.03192,0.00000,146.99710,146.99710,0.08836,0.03329,0.00000,0.00000,0.00000,0.00000,0.96438,1.00000,6,6,1,0.62860,1.03492,0.06000,0.82707,0.68763,0.06003,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.54104,20.96926,-19.45238,-46.99111,-45.59955,56.46424
0.99889,0.00719,139.03480,InsertToTarget,Double,15.01314,0.02978,0.00000,146.23210,146.23210,0.09311,0.03114,0.00000,0.00000,0.00000,0.00000,0.96247,1.00000,6,6,1,0.62898,1.03426,0.06000,0.82745,0.68697,0.06003,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.53028,20.86436,-19.34648,-47.01958,-45.57138,56.48007
1.03245,0.00917,109.02350,InsertToTarget,Double,15.77092,0.02945,0.00000,145.47430,145.47430,0.09780,0.03089,0.00000,0.00000,0.00000,0.00000,0.96057,1.00000,6,6,1,0.62936,1.03360,0.06000,0.82783,0.68631,0.06003,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.51967,20.76091,-19.24241,-47.04722,-45.54318,56.49482
1.07244,0.01289,77.60861,InsertToTarget,Double,16.67353,0.03382,0.00000,144.57170,144.57170,0.10340,0.03560,0.00000,0.00000,0.00000,0.00000,0.95832,1.00000,6,6,1,0.62980,1.03281,0.05999,0.82827,0.68552,0.06004,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.50708,20.63823,-19.11945,-47.07934,-45.50911,56.51070
1.10746,0.00731,136.76630,InsertToTarget,Double,17.46423,0.03441,0.00000,143.78100,143.78100,0.10831,0.03623,0.00000,0.00000,0.00000,0.00000,0.95634,1.00000,6,6,1,0.63020,1.03213,0.06000,0.82867,0.68484,0.06004,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.49588,20.52736,-19.00566,-47.11222,-45.47939,56.53034
1.13940,0.00756,132.23610,InsertToTarget,Double,18.18556,0.04025,0.00000,143.05970,143.05970,0.11278,0.04248,0.00000,0.00000,0.00000,0.00000,0.95454,1.00000,6,6,1,0.63055,1.03150,0.06000,0.82903,0.68421,0.06004,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.48579,20.42830,-18.90559,-47.13926,-45.45170,56.54414
1.17428,0.00738,135.46710,InsertToTarget,Double,18.97264,0.03558,0.00000,142.27260,142.27260,0.11766,0.03763,0.00000,0.00000,0.00000,0.00000,0.95257,1.00000,6,6,1,0.63095,1.03082,0.06000,0.82942,0.68353,0.06004,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.47467,20.31777,-18.79209,-47.17244,-45.42176,56.56457
1.22051,0.01943,51.46755,InsertToTarget,Double,20.01599,0.04019,0.00000,141.22920,141.22920,0.12413,0.04284,0.00000,0.00000,0.00000,0.00000,0.94996,1.00000,6,6,1,0.63145,1.02991,0.05999,0.82993,0.68262,0.06004,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.46022,20.17599,-18.65017,-47.20954,-45.38103,56.58236
1.25924,0.00916,109.13850,InsertToTarget,Double,20.89067,0.04291,0.00000,140.35460,140.35460,0.12955,0.04566,0.00000,0.00000,0.00000,0.00000,0.94778,1.00000,6,6,1,0.63189,1.02915,0.05999,0.83037,0.68186,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.44775,20.05030,-18.51898,-47.25039,-45.34691,56.60830
1.29499,0.00895,111.71880,InsertToTarget,Double,21.69782,0.03858,0.00000,139.54740,139.54740,0.13456,0.04117,0.00000,0.00000,0.00000,0.00000,0.94576,1.00000,6,6,1,0.63230,1.02845,0.05999,0.83077,0.68116,0.06004,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.43635,19.93570,-18.40046,-47.28625,-45.31521,56.63086
1.32580,0.00699,143.07140,InsertToTarget,Double,22.39316,0.03515,0.00000,138.85210,138.85210,0.13887,0.03755,0.00000,0.00000,0.00000,0.00000,0.94402,1.00000,6,6,1,0.63264,1.02785,0.06000,0.83111,0.68056,0.06004,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.42649,19.83603,-18.29670,-47.31850,-45.28766,56.65169
1.37272,0.02047,48.86284,InsertToTarget,Double,23.45241,0.05284,0.00000,137.79280,137.79280,0.14544,0.05687,0.00000,0.00000,0.00000,0.00000,0.94137,1.00000,6,6,1,0.63316,1.02692,0.05999,0.83164,0.67964,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.41191,19.69195,-18.15249,-47.35630,-45.24443,56.66758
1.40831,0.00834,119.91620,InsertToTarget,Double,24.25607,0.04574,0.00000,136.98920,136.98920,0.15043,0.04912,0.00000,0.00000,0.00000,0.00000,0.93936,1.00000,6,6,1,0.63356,1.02623,0.05999,0.83204,0.67894,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.40031,19.57211,-18.02435,-47.40048,-45.21201,56.69946
1.43909,0.00769,130.00920,InsertToTarget,Double,24.95069,0.03733,0.00000,136.29450,136.29450,0.15473,0.04022,0.00000,0.00000,0.00000,0.00000,0.93762,1.00000,6,6,1,0.63391,1.02563,0.06000,0.83238,0.67834,0.06004,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.39045,19.47115,-17.91834,-47.43485,-45.18365,56.72292
1.47331,0.00804,124.37800,InsertToTarget,Double,25.72312,0.03977,0.00000,135.52210,135.52210,0.15952,0.04293,0.00000,0.00000,0.00000,0.00000,0.93569,1.00000,6,6,1,0.63429,1.02496,0.06000,0.83277,0.67767,0.06004,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.37957,19.36024,-17.80285,-47.47109,-45.15155,56.74521
1.52030,0.02913,34.32584,InsertToTarget,Double,26.78401,0.05562,0.00000,134.46120,134.46120,0.16610,0.06063,0.00000,0.00000,0.00000,0.00000,0.93304,1.00000,6,6,1,0.63480,1.02403,0.05999,0.83329,0.67675,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.36506,19.21563,-17.65809,-47.50955,-45.10678,56.76132
1.55368,0.00760,131.53600,InsertToTarget,Double,27.53776,0.04932,0.00000,133.70750,133.70750,0.17078,0.05345,0.00000,0.00000,0.00000,0.00000,0.93116,1.00000,6,6,1,0.63519,1.02338,0.06000,0.83367,0.67609,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.35400,19.09809,-17.52892,-47.55877,-45.07465,56.79927
1.58538,0.00751,133.13470,InsertToTarget,Double,28.25305,0.04131,0.00000,132.99220,132.99220,0.17521,0.04490,0.00000,0.00000,0.00000,0.00000,0.92937,1.00000,6,6,1,0.63555,1.02276,0.06000,0.83402,0.67547,0.06004,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.34385,18.99262,-17.41723,-47.59663,-45.04399,56.82555
1.61968,0.00876,114.14340,InsertToTarget,Double,29.02757,0.05377,0.00000,132.21770,132.21770,0.18002,0.05858,0.00000,0.00000,0.00000,0.00000,0.92743,1.00000,6,6,1,0.63593,1.02208,0.05999,0.83441,0.67480,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.33302,18.88139,-17.30156,-47.63301,-45.01011,56.84610
1.65318,0.00976,102.44770,InsertToTarget,Double,29.78382,0.04498,0.00000,131.46140,131.46140,0.18471,0.04917,0.00000,0.00000,0.00000,0.00000,0.92554,1.00000,6,6,1,0.63631,1.02143,0.05999,0.83478,0.67414,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.32230,18.76912,-17.18221,-47.67443,-44.97695,56.87512
1.68928,0.00962,103.89930,InsertToTarget,Double,30.59885,0.04746,0.00000,130.64640,130.64640,0.18976,0.05199,0.00000,0.00000,0.00000,0.00000,0.92351,1.00000,6,6,1,0.63671,1.02072,0.05999,0.83519,0.67344,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.31080,18.64906,-17.05526,-47.71751,-44.94058,56.90304
1.72022,0.02155,46.40036,InsertToTarget,Double,31.29729,0.05911,0.00000,129.94800,129.94800,0.19409,0.06519,0.00000,0.00000,0.00000,0.00000,0.92176,1.00000,6,6,1,0.63704,1.02011,0.05999,0.83553,0.67283,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.30121,18.55120,-16.95542,-47.74688,-44.90931,56.91724
1.75889,0.00893,111.97630,InsertToTarget,Double,32.17047,0.05843,0.00000,129.07480,129.07480,0.19951,0.06422,0.00000,0.00000,0.00000,0.00000,0.91958,1.00000,6,6,1,0.63749,1.01936,0.05999,0.83597,0.67207,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.28865,18.41681,-16.80929,-47.80187,-44.86902,56.95702
1.79119,0.00946,105.69830,InsertToTarget,Double,32.89933,0.04756,0.00000,128.34590,128.34590,0.20403,0.05246,0.00000,0.00000,0.00000,0.00000,0.91775,1.00000,6,6,1,0.63785,1.01872,0.05999,0.83633,0.67144,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.27830,18.30654,-16.69080,-47.84519,-44.83529,56.98848
1.82154,0.01295,77.23086,InsertToTarget,Double,33.58455,0.05361,0.00000,127.66070,127.66070,0.20828,0.05934,0.00000,0.00000,0.00000,0.00000,0.91604,1.00000,6,6,1,0.63819,1.01813,0.05999,0.83667,0.67084,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.26872,18.20583,-16.58465,-47.88126,-44.80329,57.01075
1.85768,0.00727,137.54190,InsertToTarget,Double,34.40046,0.05404,0.00000,126.84480,126.84480,0.21334,0.05976,0.00000,0.00000,0.00000,0.00000,0.91400,1.00000,6,6,1,0.63860,1.01742,0.06000,0.83707,0.67014,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.25711,18.08102,-16.44963,-47.93185,-44.76423,57.04633
1.89194,0.00813,122.99900,InsertToTarget,Double,35.17371,0.05093,0.00000,126.07150,126.07150,0.21813,0.05651,0.00000,0.00000,0.00000,0.00000,0.91207,1.00000,6,6,1,0.63898,1.01675,0.05999,0.83746,0.66946,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.24618,17.96394,-16.32390,-47.97812,-44.72694,57.07846
1.93191,0.01318,75.86294,InsertToTarget,Double,36.07611,0.05830,0.00000,125.16910,125.16910,0.22373,0.06502,0.00000,0.00000,0.00000,0.00000,0.90981,1.00000,6,6,1,0.63942,1.01596,0.05999,0.83790,0.66868,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.23358,17.82977,-16.18157,-48.02832,-44.68305,57.11021
1.97298,0.01310,76.32940,InsertToTarget,Double,37.00325,0.06339,0.00000,124.24200,124.24200,0.22948,0.07085,0.00000,0.00000,0.00000,0.00000,0.90750,1.00000,6,6,1,0.63988,1.01516,0.05999,0.83836,0.66788,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.22053,17.68894,-16.03016,-48.08465,-44.63686,57.14807
2.02229,0.02088,47.89167,InsertToTarget,Double,38.11651,0.07201,0.01978,123.12880,123.12880,0.23638,0.08097,0.00000,0.00000,0.00000,0.00000,0.90471,1.00000,6,6,1,0.64042,1.01419,0.05999,0.83892,0.66691,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.20501,17.52216,-15.85256,-48.14896,-44.58090,57.18922
2.05850,0.00820,121.99850,InsertToTarget,Double,38.93458,0.08154,0.00000,122.31070,122.31070,0.24145,0.09127,0.00000,0.00000,0.00000,0.00000,0.90267,1.00000,6,6,1,0.64084,1.01348,0.05999,0.83933,0.66620,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.19331,17.39270,-15.70993,-48.20695,-44.53766,57.23053
2.09342,0.00972,102.85190,InsertToTarget,Double,39.72219,0.06073,0.00000,121.52310,121.52310,0.24634,0.06831,0.00000,0.00000,0.00000,0.00000,0.90070,1.00000,6,6,1,0.64123,1.01280,0.05999,0.83971,0.66551,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.18213,17.26854,-15.57366,-48.26283,-44.49585,57.27388
2.13277,0.00936,106.88290,InsertToTarget,Double,40.61055,0.06462,0.00000,120.63470,120.63470,0.25185,0.07283,0.00000,0.00000,0.00000,0.00000,0.89848,1.00000,6,6,1,0.64167,1.01203,0.05999,0.84015,0.66474,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.16964,17.13077,-15.42397,-48.32194,-44.44818,57.31483
2.17359,0.01114,89.78556,InsertToTarget,Double,41.53180,0.05706,0.00000,119.71340,119.71340,0.25756,0.06464,0.00000,0.00000,0.00000,0.00000,0.89617,1.00000,6,6,1,0.64213,1.01123,0.05999,0.84061,0.66394,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.15668,16.98658,-15.26654,-48.38581,-44.39773,57.36123
2.20852,0.00836,119.65090,InsertToTarget,Double,42.32063,0.06058,0.00000,118.92460,118.92460,0.26245,0.06864,0.00000,0.00000,0.00000,0.00000,0.89420,1.00000,6,6,1,0.64252,1.01054,0.05999,0.84100,0.66326,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.14557,16.86227,-15.13029,-48.44184,-44.35350,57.40092
2.24080,0.00849,117.76930,InsertToTarget,Double,43.04951,0.07038,0.00000,118.19580,118.19580,0.26697,0.07987,0.00000,0.00000,0.00000,0.00000,0.89238,1.00000,6,6,1,0.64288,1.00991,0.05999,0.84137,0.66263,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.13540,16.74899,-15.00726,-48.49105,-44.31247,57.43377
2.28029,0.02112,47.34763,InsertToTarget,Double,43.94114,0.08110,0.00000,117.30420,117.30420,0.27250,0.09276,0.00000,0.00000,0.00000,0.00000,0.89015,1.00000,6,6,1,0.64331,1.00913,0.05999,0.84181,0.66185,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.12317,16.61432,-14.86368,-48.54535,-44.26285,57.46754
2.31292,0.01112,89.90035,InsertToTarget,Double,44.67784,0.08436,0.00000,116.56750,116.56750,0.27707,0.09621,0.00000,0.00000,0.00000,0.00000,0.88831,1.00000,6,6,1,0.64368,1.00849,0.05999,0.84217,0.66121,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.11268,16.49378,-14.72890,-48.60536,-44.21830,57.51215
2.34369,0.00708,141.29190,InsertToTarget,Double,45.37202,0.06294,0.00000,115.87320,115.87320,0.28138,0.07186,0.00000,0.00000,0.00000,0.00000,0.88657,1.00000,6,6,1,0.64404,1.00789,0.05999,0.84252,0.66061,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.10279,16.37863,-14.59934,-48.66523,-44.17526,57.56067
2.37531,0.01121,89.24342,InsertToTarget,Double,46.08585,0.07075,0.00000,115.15940,115.15940,0.28580,0.08116,0.00000,0.00000,0.00000,0.00000,0.88479,1.00000,6,6,1,0.64438,1.00727,0.05999,0.84287,0.65999,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.09293,16.26730,-14.47847,-48.71478,-44.13269,57.59370
2.41111,0.01051,95.15096,InsertToTarget,Double,46.89465,0.08715,0.01978,114.35070,114.35070,0.29082,0.10007,0.01978,0.00000,0.00000,0.00000,0.88277,1.00000,6,6,1,0.64478,1.00657,0.05999,0.84327,0.65929,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.08173,16.13971,-14.33902,-48.77328,-44.08323,57.63250
2.44822,0.00899,111.20380,InsertToTarget,Double,47.73202,0.07597,0.00000,113.51330,113.51330,0.29601,0.08739,0.00000,0.00000,0.00000,0.00000,0.88067,1.00000,6,6,1,0.64520,1.00584,0.05999,0.84369,0.65856,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.06996,16.00224,-14.18552,-48.84380,-44.02922,57.68644
2.47896,0.01036,96.49844,InsertToTarget,Double,48.42580,0.07773,0.00000,112.81950,112.81950,0.30031,0.08967,0.00000,0.00000,0.00000,0.00000,0.87894,1.00000,6,6,1,0.64554,1.00524,0.05999,0.84403,0.65796,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.06035,15.89085,-14.06275,-48.89795,-43.98472,57.72499
2.51738,0.01406,71.11749,InsertToTarget,Double,49.29370,0.09359,0.00000,111.95160,111.95160,0.30569,0.10839,0.00000,0.00000,0.00000,0.00000,0.87677,1.00000,6,6,1,0.64597,1.00448,0.05999,0.84446,0.65721,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.04845,15.75383,-13.91326,-48.96172,-43.92924,57.76700
2.54944,0.00899,111.25730,InsertToTarget,Double,50.01725,0.08951,0.00000,111.22810,111.22810,0.31018,0.10356,0.00000,0.00000,0.00000,0.00000,0.87496,1.00000,6,6,1,0.64633,1.00385,0.05999,0.84482,0.65658,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.03830,15.63280,-13.77701,-49.02703,-43.87920,57.81676
2.58271,0.00661,151.24870,InsertToTarget,Double,50.76793,0.07483,0.01978,110.47730,110.47730,0.31484,0.08678,0.00000,0.00000,0.00000,0.00000,0.87309,1.00000,6,6,1,0.64671,1.00321,0.05999,0.84520,0.65593,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.02782,15.50716,-13.63564,-49.09541,-43.82633,57.87016
