time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg
0.07730,0.05730,17.45212,ApproachEntry,Double,416.53670,234.59110,62.21661,302.77510,302.77510,0.00000,416.53670,62.21661,55.21661,0.00000,0.00000,0.00000,1.00000,6,6,1,0.78249,0.99085,0.06678,1.02841,0.96435,0.19800,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.20660,-3.00592,9.17475,-1.63453,-11.52000,3.23911
0.10872,0.00981,101.89200,ApproachEntry,Double,432.94060,250.29020,56.34489,309.06230,309.06230,0.00000,432.94060,56.34489,49.34489,0.00000,0.00000,0.00000,1.00000,6,6,1,0.76650,0.97250,0.06619,1.01306,0.91798,0.18717,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.76860,-9.04340,20.69474,1.36962,-23.03999,4.79348
0.14088,0.00710,140.87390,ApproachEntry,Double,575.80300,397.90740,40.14344,435.21600,435.21600,0.00000,575.80300,40.14344,33.14344,0.00000,0.00000,0.00000,1.00000,6,6,1,0.72000,0.82273,0.05022,0.95158,0.69406,0.14086,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-1.19663,-24.40339,36.05473,-6.42751,-38.39997,13.46281
0.18084,0.02408,41.53582,ApproachEntry,Double,634.91440,452.56450,32.70618,495.28200,495.28200,0.00000,634.91440,32.70618,25.70618,0.00000,0.00000,0.00000,1.00000,6,6,1,0.68626,0.77065,0.03627,0.90584,0.61041,0.10339,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-1.32953,-31.07850,43.73472,-11.91358,-46.07997,21.13305
0.21869,0.02776,36.02454,ApproachEntry,Double,550.87360,374.08920,32.85943,411.07080,411.07080,0.00000,550.87360,32.85943,25.85943,0.00000,0.00000,0.00000,1.00000,6,6,1,0.66854,0.85284,0.03439,0.88995,0.69289,0.09599,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-1.31965,-29.59402,51.41471,-18.40807,-53.75996,28.81304
0.25437,0.01181,84.69043,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.29305,0.00884,113.18520,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.32455,0.01079,92.64870,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.35795,0.02305,43.37768,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.39215,0.00920,108.64780,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.42593,0.00852,117.32760,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.45689,0.00888,112.65300,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.49266,0.00920,108.66430,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.53186,0.00933,107.19260,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.56366,0.01011,98.91988,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.60419,0.01056,94.71555,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.63489,0.01026,97.45023,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.66633,0.00930,107.48390,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.69639,0.01008,99.23737,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
0.73424,0.00968,103.35200,ApproachEntry,Double,281.81260,169.88260,40.41491,142.28980,142.28980,0.00000,281.81260,40.41491,33.41491,0.00000,0.00000,0.00000,1.00000,6,6,1,0.62479,1.09837,0.01186,0.86379,0.97028,0.08164,0.74000,1.22000,0.04000,0.79000,1.09000,0.06000,-0.61702,-17.91669,61.16552,-29.55368,-65.58698,41.03304
