time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg
0.46690,0.00928,107.74630,InsertToTarget,Double,2.48556,0.24047,0.03956,158.77160,158.77160,0.01531,0.24213,0.03956,0.00000,0.00000,0.00000,0.99383,1.00000,6,6,1,0.62270,1.04511,0.05998,0.82123,0.69786,0.06024,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.59243,20.47776,-16.61735,-44.09884,-51.90379,55.38477
0.50693,0.01029,97.14204,InsertToTarget,Double,3.37607,0.09359,0.00000,157.87040,157.87040,0.02092,0.09449,0.00000,0.00000,0.00000,0.00000,0.99157,1.00000,6,6,1,0.62319,1.04435,0.05999,0.82167,0.69707,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.57751,20.33034,-16.45176,-44.18036,-51.87246,55.47144
0.54583,0.01033,96.84047,InsertToTarget,Double,4.25264,0.05760,0.00000,156.99290,156.99290,0.02636,0.05832,0.00000,0.00000,0.00000,0.00000,0.98937,1.00000,6,6,1,0.62363,1.04359,0.05999,0.82211,0.69631,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.56411,20.20374,-16.32035,-44.23188,-51.83642,55.51287
0.58118,0.00914,109.37690,InsertToTarget,Double,5.05010,0.04684,0.00000,156.19530,156.19530,0.03131,0.04755,0.00000,0.00000,0.00000,0.00000,0.98738,1.00000,6,6,1,0.62403,1.04290,0.05999,0.82250,0.69561,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.55212,20.09155,-16.20600,-44.27399,-51.80231,55.54266
0.61481,0.01279,78.21481,InsertToTarget,Double,5.80933,0.04925,0.00000,155.43610,155.43610,0.03602,0.05012,0.00000,0.00000,0.00000,0.00000,0.98548,1.00000,6,6,1,0.62440,1.04224,0.05999,0.82288,0.69495,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.54097,19.98852,-16.10379,-44.30801,-51.76892,55.56285
0.65063,0.01309,76.40684,InsertToTarget,Double,6.61833,0.05538,0.00000,154.62710,154.62710,0.04104,0.05649,0.00000,0.00000,0.00000,0.00000,0.98346,1.00000,6,6,1,0.62480,1.04154,0.05999,0.82328,0.69425,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.52903,19.87759,-15.99288,-44.34616,-51.73293,55.58586
0.68505,0.01285,77.80582,InsertToTarget,Double,7.39522,0.05751,0.00000,153.85020,153.85020,0.04585,0.05880,0.00000,0.00000,0.00000,0.00000,0.98152,1.00000,6,6,1,0.62519,1.04086,0.05999,0.82367,0.69358,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.51749,19.76967,-15.88398,-44.38527,-51.69814,55.61092
0.72071,0.01160,86.21421,InsertToTarget,Double,8.20030,0.06166,0.00000,153.04510,153.04510,0.05085,0.06318,0.00000,0.00000,0.00000,0.00000,0.97950,1.00000,6,6,1,0.62559,1.04016,0.05999,0.82407,0.69288,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.50552,19.65740,-15.77043,-44.42656,-51.66161,55.63738
0.75648,0.01301,76.87715,InsertToTarget,Double,9.00777,0.06199,0.00000,152.23760,152.23760,0.05585,0.06368,0.00000,0.00000,0.00000,0.00000,0.97749,1.00000,6,6,1,0.62598,1.03946,0.05999,0.82447,0.69218,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.49350,19.54462,-15.65629,-44.46860,-51.62466,55.66482
0.78968,0.01086,92.08417,InsertToTarget,Double,9.75741,0.06253,0.00000,151.48800,151.48800,0.06050,0.06436,0.00000,0.00000,0.00000,0.00000,0.97561,1.00000,6,6,1,0.62636,1.03881,0.05999,0.82484,0.69153,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.48227,19.43830,-15.54754,-44.51038,-51.58987,55.69308
0.82349,0.01043,95.90644,InsertToTarget,Double,10.52063,0.06342,0.00000,150.72470,150.72470,0.06524,0.06543,0.00000,0.00000,0.00000,0.00000,0.97370,1.00000,6,6,1,0.62674,1.03815,0.05999,0.82522,0.69086,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.47086,19.33042,-15.43749,-44.55251,-51.55405,55.72126
0.85568,0.01116,89.63779,InsertToTarget,Double,11.24710,0.06157,0.00000,149.99820,149.99820,0.06974,0.06366,0.00000,0.00000,0.00000,0.00000,0.97189,1.00000,6,6,1,0.62710,1.03752,0.05999,0.82558,0.69023,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.45999,19.22733,-15.33212,-44.59352,-51.51960,55.74920
0.88606,0.01061,94.27635,InsertToTarget,Double,11.93294,0.06041,0.00000,149.31240,149.31240,0.07399,0.06259,0.00000,0.00000,0.00000,0.00000,0.97017,1.00000,6,6,1,0.62744,1.03692,0.05999,0.82592,0.68964,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.44970,19.12933,-15.23147,-44.63357,-51.48662,55.77680
0.91664,0.01020,98.04936,InsertToTarget,Double,12.62339,0.06086,0.00000,148.62190,148.62190,0.07828,0.06318,0.00000,0.00000,0.00000,0.00000,0.96845,1.00000,6,6,1,0.62778,1.03632,0.05999,0.82626,0.68904,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.43935,19.03070,-15.13027,-44.67390,-51.45301,55.80431
0.94847,0.01082,92.44895,InsertToTarget,Double,13.34168,0.06234,0.00000,147.90370,147.90370,0.08273,0.06486,0.00000,0.00000,0.00000,0.00000,0.96665,1.00000,6,6,1,0.62814,1.03570,0.05999,0.82662,0.68842,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.42862,18.92834,-15.02545,-44.71563,-51.41764,55.83240
0.98177,0.01239,80.73647,InsertToTarget,Double,14.09358,0.06429,0.00000,147.15180,147.15180,0.08739,0.06705,0.00000,0.00000,0.00000,0.00000,0.96477,1.00000,6,6,1,0.62851,1.03504,0.05999,0.82699,0.68776,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.41741,18.82140,-14.91616,-44.75914,-51.38019,55.86141
1.01505,0.01210,82.65174,InsertToTarget,Double,14.84496,0.06762,0.00000,146.40040,146.40040,0.09205,0.07067,0.00000,0.00000,0.00000,0.00000,0.96289,1.00000,6,6,1,0.62888,1.03439,0.05999,0.82736,0.68711,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.40618,18.71372,-14.80556,-44.80416,-51.34218,55.89173
1.05013,0.01288,77.63692,InsertToTarget,Double,15.63715,0.07074,0.00000,145.60820,145.60820,0.09697,0.07410,0.00000,0.00000,0.00000,0.00000,0.96091,1.00000,6,6,1,0.62927,1.03370,0.05999,0.82775,0.68642,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.39434,18.59997,-14.68865,-44.85228,-51.30157,55.92427
1.08465,0.01331,75.13077,InsertToTarget,Double,16.41626,0.07182,0.00000,144.82910,144.82910,0.10180,0.07542,0.00000,0.00000,0.00000,0.00000,0.95896,1.00000,6,6,1,0.62966,1.03303,0.05998,0.82814,0.68574,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.38264,18.48728,-14.57232,-44.90129,-51.26100,55.95807
1.11913,0.01185,84.38773,InsertToTarget,Double,17.19480,0.07497,0.01978,144.05060,144.05060,0.10663,0.07889,0.00000,0.00000,0.00000,0.00000,0.95702,1.00000,6,6,1,0.63004,1.03235,0.05999,0.82853,0.68507,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.37094,18.37394,-14.45486,-44.95173,-51.21974,55.99300
1.15378,0.01036,96.48756,InsertToTarget,Double,17.97712,0.07763,0.00000,143.26830,143.26830,0.11148,0.08185,0.00000,0.00000,0.00000,0.00000,0.95506,1.00000,6,6,1,0.63043,1.03167,0.05999,0.82892,0.68439,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.35917,18.25952,-14.33598,-45.00365,-51.17760,56.02925
1.18437,0.00994,100.64500,InsertToTarget,Double,18.66736,0.07279,0.00000,142.57800,142.57800,0.11576,0.07691,0.00000,0.00000,0.00000,0.00000,0.95334,1.00000,6,6,1,0.63078,1.03107,0.05999,0.82926,0.68379,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.34870,18.15717,-14.22878,-45.05240,-51.13975,56.06500
1.21536,0.01042,95.98087,InsertToTarget,Double,19.36685,0.07129,0.00000,141.87850,141.87850,0.12010,0.07549,0.00000,0.00000,0.00000,0.00000,0.95159,1.00000,6,6,1,0.63112,1.03047,0.05999,0.82961,0.68318,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.33818,18.05439,-14.12182,-45.10026,-51.10102,56.09905
1.24607,0.00979,102.17590,InsertToTarget,Double,20.06029,0.07232,0.00000,141.18500,141.18500,0.12440,0.07673,0.00000,0.00000,0.00000,0.00000,0.94985,1.00000,6,6,1,0.63147,1.02986,0.05999,0.82995,0.68258,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.32773,17.95210,-14.01515,-45.14861,-51.06197,56.13330
1.27650,0.00937,106.70180,InsertToTarget,Double,20.74732,0.07289,0.00000,140.49800,140.49800,0.12866,0.07750,0.00000,0.00000,0.00000,0.00000,0.94814,1.00000,6,6,1,0.63181,1.02927,0.05999,0.83029,0.68199,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.31738,17.85051,-13.90910,-45.19720,-51.02272,56.16783
1.30721,0.01005,99.48615,InsertToTarget,Double,21.44055,0.07339,0.00000,139.80480,139.80480,0.13296,0.07818,0.00000,0.00000,0.00000,0.00000,0.94640,1.00000,6,6,1,0.63215,1.02866,0.05999,0.83063,0.68138,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.30696,17.74809,-13.80233,-45.24636,-50.98261,56.20268
1.33800,0.01030,97.12526,InsertToTarget,Double,22.13557,0.07442,0.00000,139.10980,139.10980,0.13727,0.07944,0.00000,0.00000,0.00000,0.00000,0.94467,1.00000,6,6,1,0.63249,1.02806,0.05999,0.83098,0.68078,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.29650,17.64504,-13.69471,-45.29661,-50.94173,56.23837
1.37281,0.01279,78.19019,InsertToTarget,Double,22.92211,0.09663,0.01978,138.32330,138.32330,0.14214,0.10343,0.01978,0.00000,0.00000,0.00000,0.94270,1.00000,6,6,1,0.63287,1.02737,0.05998,0.83137,0.68010,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.28504,17.53378,-13.58212,-45.34304,-50.89623,56.26529
1.41156,0.02064,48.45586,InsertToTarget,Double,23.79620,0.07597,0.01978,137.44910,137.44910,0.14757,0.08156,0.01978,0.00000,0.00000,0.00000,0.94052,1.00000,6,6,1,0.63331,1.02661,0.05998,0.83180,0.67933,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.27181,17.40210,-13.44352,-45.41179,-50.84294,56.31806
1.45019,0.00953,104.98250,InsertToTarget,Double,24.66844,0.08062,0.00000,136.57690,136.57690,0.15297,0.08666,0.00000,0.00000,0.00000,0.00000,0.93834,1.00000,6,6,1,0.63375,1.02586,0.05999,0.83224,0.67858,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.25839,17.26689,-13.29867,-45.48689,-50.78693,56.37407
1.48083,0.00965,103.59870,InsertToTarget,Double,25.36015,0.08039,0.01978,135.88520,135.88520,0.15726,0.08661,0.01978,0.00000,0.00000,0.00000,0.93661,1.00000,6,6,1,0.63409,1.02526,0.05999,0.83258,0.67798,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.24798,17.16300,-13.18964,-45.54074,-50.74306,56.41290
1.51483,0.01234,81.05300,InsertToTarget,Double,26.12764,0.08447,0.00000,135.11770,135.11770,0.16202,0.09124,0.00000,0.00000,0.00000,0.00000,0.93469,1.00000,6,6,1,0.63447,1.02459,0.05998,0.83296,0.67731,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.23656,17.04928,-13.07139,-45.59780,-50.69427,56.45248
1.56518,0.02219,45.06408,InsertToTarget,Double,27.26447,0.09242,0.00000,133.98090,133.98090,0.16907,0.10024,0.00000,0.00000,0.00000,0.00000,0.93185,1.00000,6,6,1,0.63502,1.02360,0.05998,0.83352,0.67632,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.21983,16.88322,-12.90049,-45.67830,-50.62182,56.50648
1.60423,0.01018,98.19414,InsertToTarget,Double,28.14590,0.09023,0.00000,133.09950,133.09950,0.17454,0.09798,0.00000,0.00000,0.00000,0.00000,0.92964,1.00000,6,6,1,0.63547,1.02284,0.05998,0.83396,0.67556,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.20618,16.74303,-12.74865,-45.76389,-50.55910,56.57248
1.63564,0.00942,106.13780,InsertToTarget,Double,28.85525,0.08958,0.00000,132.39010,132.39010,0.17894,0.09748,0.00000,0.00000,0.00000,0.00000,0.92787,1.00000,6,6,1,0.63582,1.02222,0.05998,0.83431,0.67494,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.19550,16.63471,-12.63425,-45.82436,-50.50986,56.61677
1.67786,0.01224,81.69376,InsertToTarget,Double,29.80816,0.08822,0.00000,131.43720,131.43720,0.18485,0.09631,0.00000,0.00000,0.00000,0.00000,0.92549,1.00000,6,6,1,0.63629,1.02139,0.05998,0.83478,0.67412,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.18126,16.49019,-12.48243,-45.90442,-50.44302,56.67471
1.71770,0.01085,92.20335,InsertToTarget,Double,30.70739,0.08847,0.01978,130.53800,130.53800,0.19042,0.09681,0.01978,0.00000,0.00000,0.00000,0.92324,1.00000,6,6,1,0.63674,1.02061,0.05998,0.83523,0.67334,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.16773,16.35179,-12.33589,-45.98462,-50.37751,56.73359
1.74794,0.01051,95.14916,InsertToTarget,Double,31.39026,0.08915,0.01978,129.85510,129.85510,0.19466,0.09775,0.01978,0.00000,0.00000,0.00000,0.92153,1.00000,6,6,1,0.63708,1.02002,0.05998,0.83557,0.67274,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.15750,16.24691,-12.22508,-46.04557,-50.32697,56.77803
1.77960,0.01090,91.78483,InsertToTarget,Double,32.10470,0.09149,0.00000,129.14070,129.14070,0.19909,0.10053,0.00000,0.00000,0.00000,0.00000,0.91975,1.00000,6,6,1,0.63743,1.01940,0.05998,0.83592,0.67212,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.14684,16.13751,-12.10983,-46.10902,-50.27347,56.82378
1.81960,0.01038,96.30595,InsertToTarget,Double,33.00782,0.09190,0.00000,128.23750,128.23750,0.20469,0.10123,0.00000,0.00000,0.00000,0.00000,0.91749,1.00000,6,6,1,0.63788,1.01862,0.05998,0.83637,0.67134,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.13333,15.99807,-11.96234,-46.19242,-50.20385,56.88486
1.85105,0.01099,90.97890,InsertToTarget,Double,33.71780,0.09394,0.00000,127.52760,127.52760,0.20909,0.10367,0.00000,0.00000,0.00000,0.00000,0.91571,1.00000,6,6,1,0.63823,1.01800,0.05998,0.83672,0.67072,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.12277,15.88895,-11.84739,-46.25741,-50.14843,56.93177
1.88240,0.01173,85.28089,InsertToTarget,Double,34.42622,0.11543,0.01978,126.81920,126.81920,0.21348,0.12770,0.01978,0.00000,0.00000,0.00000,0.91394,1.00000,6,6,1,0.63857,1.01738,0.05998,0.83707,0.67011,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.11249,15.78392,-11.73909,-46.31363,-50.09509,56.96744
1.92016,0.01066,93.80521,InsertToTarget,Double,35.27803,0.09792,0.00000,125.96740,125.96740,0.21877,0.10852,0.00000,0.00000,0.00000,0.00000,0.91181,1.00000,6,6,1,0.63900,1.01664,0.05998,0.83750,0.66937,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.09956,15.64741,-11.59224,-46.40588,-50.02205,57.03978
1.95234,0.01138,87.85621,InsertToTarget,Double,36.00457,0.09950,0.01978,125.24080,125.24080,0.22327,0.11055,0.01978,0.00000,0.00000,0.00000,0.91000,1.00000,6,6,1,0.63936,1.01601,0.05998,0.83786,0.66874,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.08883,15.53528,-11.47420,-46.47510,-49.96186,57.08980
1.98245,0.01081,92.46555,InsertToTarget,Double,36.68412,0.09831,0.00000,124.56130,124.56130,0.22749,0.10940,0.00000,0.00000,0.00000,0.00000,0.90830,1.00000,6,6,1,0.63970,1.01542,0.05998,0.83819,0.66815,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.07872,15.42879,-11.36128,-46.54402,-49.90332,57.14081
2.02254,0.02030,49.25761,InsertToTarget,Double,37.58962,0.10964,0.01978,123.65580,123.65580,0.23310,0.12238,0.01978,0.00000,0.00000,0.00000,0.90604,1.00000,6,6,1,0.64013,1.01463,0.05997,0.83864,0.66736,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.06571,15.29424,-11.22308,-46.61998,-49.83021,57.19125
2.06117,0.00865,115.56670,InsertToTarget,Double,38.46146,0.10643,0.00000,122.78400,122.78400,0.23851,0.11898,0.00000,0.00000,0.00000,0.00000,0.90386,1.00000,6,6,1,0.64058,1.01388,0.05998,0.83908,0.66660,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.05249,15.15155,-11.06851,-46.72356,-49.74669,57.27094
2.09401,0.01096,91.23251,InsertToTarget,Double,39.20282,0.10628,0.01978,122.04260,122.04260,0.24311,0.11909,0.01978,0.00000,0.00000,0.00000,0.90200,1.00000,6,6,1,0.64095,1.01323,0.05998,0.83944,0.66596,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.04166,15.03673,-10.94804,-46.79786,-49.68005,57.32470
2.13442,0.01073,93.21448,InsertToTarget,Double,40.11494,0.10322,0.00000,121.13040,121.13040,0.24877,0.11594,0.00000,0.00000,0.00000,0.00000,0.89972,1.00000,6,6,1,0.64140,1.01244,0.05998,0.83989,0.66517,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.02824,14.89288,-10.79579,-46.89629,-49.59385,57.39756
2.17512,0.02057,48.62235,InsertToTarget,Double,41.03401,0.11652,0.02798,120.21140,120.21140,0.25446,0.13127,0.00000,0.00000,0.00000,0.00000,0.89743,1.00000,6,6,1,0.64184,1.01163,0.05997,0.84034,0.66436,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.01521,14.75576,-10.65537,-46.97765,-49.51328,57.45127
2.21358,0.00912,109.60950,InsertToTarget,Double,41.90218,0.11119,0.01978,119.34320,119.34320,0.25985,0.12549,0.01978,0.00000,0.00000,0.00000,0.89525,1.00000,6,6,1,0.64228,1.01089,0.05998,0.84078,0.66361,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.00220,14.61254,-10.50058,-47.08817,-49.42086,57.53628
2.24559,0.01015,98.52582,InsertToTarget,Double,42.62487,0.11022,0.01978,118.62050,118.62050,0.26433,0.12469,0.01978,0.00000,0.00000,0.00000,0.89345,1.00000,6,6,1,0.64264,1.01026,0.05998,0.84114,0.66299,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.99175,14.49930,-10.38172,-47.16688,-49.34873,57.59352
2.27612,0.01019,98.17139,InsertToTarget,Double,43.31394,0.10879,0.01978,117.93150,117.93150,0.26860,0.12330,0.00000,0.00000,0.00000,0.00000,0.89172,1.00000,6,6,1,0.64298,1.00966,0.05998,0.84148,0.66239,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.98178,14.39048,-10.26716,-47.24475,-49.27772,57.65058
2.30672,0.01014,98.65862,InsertToTarget,Double,44.00468,0.10866,0.01978,117.24070,117.24070,0.27289,0.12338,0.01978,0.00000,0.00000,0.00000,0.89000,1.00000,6,6,1,0.64333,1.00906,0.05998,0.84182,0.66179,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.97183,14.28145,-10.15255,-47.32335,-49.20533,57.70788
2.33746,0.01023,97.78000,InsertToTarget,Double,44.69940,0.13259,0.01978,116.54610,116.54610,0.27719,0.15089,0.01978,0.00000,0.00000,0.00000,0.88826,1.00000,6,6,1,0.64366,1.00845,0.05998,0.84217,0.66118,0.06015,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.96207,14.17626,-10.04445,-47.39043,-49.13754,57.75076
2.37577,0.00954,104.83170,InsertToTarget,Double,45.56362,0.11378,0.00000,115.68180,115.68180,0.28255,0.12973,0.00000,0.00000,0.00000,0.00000,0.88610,1.00000,6,6,1,0.64410,1.00771,0.05998,0.84260,0.66043,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.94954,14.03586,-9.89524,-47.50195,-49.03780,57.83657
2.40733,0.01049,95.35303,InsertToTarget,Double,46.27615,0.11371,0.01978,114.96930,114.96930,0.28697,0.12991,0.01978,0.00000,0.00000,0.00000,0.88432,1.00000,6,6,1,0.64445,1.00709,0.05998,0.84295,0.65981,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.93943,13.92380,-9.77824,-47.58450,-48.95913,57.89612
2.43785,0.01072,93.30297,InsertToTarget,Double,46.96501,0.11274,0.01978,114.28040,114.28040,0.29125,0.12901,0.01978,0.00000,0.00000,0.00000,0.88260,1.00000,6,6,1,0.64479,1.00649,0.05998,0.84329,0.65922,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.92967,13.81476,-9.66417,-47.66697,-48.88068,57.95603
2.47971,0.02059,48.55999,InsertToTarget,Double,47.91065,0.13100,0.01978,113.33480,113.33480,0.29711,0.15024,0.01978,0.00000,0.00000,0.00000,0.88024,1.00000,6,6,1,0.64524,1.00566,0.05997,0.84375,0.65839,0.06015,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.91671,13.67284,-9.52011,-47.76041,-48.78239,58.01678
2.51896,0.01020,97.99761,InsertToTarget,Double,48.79614,0.12248,0.01978,112.44930,112.44930,0.30260,0.14084,0.01978,0.00000,0.00000,0.00000,0.87802,1.00000,6,6,1,0.64570,1.00490,0.05998,0.84420,0.65763,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.90400,13.52609,-9.36359,-47.88635,-48.66710,58.11240
