time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg
0.43837,0.03192,31.33092,InsertToTarget,Double,2.01382,0.40899,0.06853,159.27430,159.27430,0.01218,0.41124,0.06853,0.00000,0.00000,0.00000,0.99509,1.00000,6,6,1,0.62240,1.04551,0.05995,0.82099,0.69829,0.06041,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.60231,20.58325,-16.75075,-44.01606,-51.91570,55.28551
0.46880,0.00849,117.82240,InsertToTarget,Double,2.66149,0.18627,0.02798,158.59040,158.59040,0.01644,0.18764,0.02798,0.00000,0.00000,0.00000,0.99337,1.00000,6,6,1,0.62281,1.04496,0.05998,0.82132,0.69770,0.06019,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.58913,20.44344,-16.57576,-44.12255,-51.89914,55.41314
0.50062,0.00763,130.98600,InsertToTarget,Double,3.37164,0.07446,0.00000,157.87440,157.87440,0.02090,0.07518,0.00000,0.00000,0.00000,0.00000,0.99158,1.00000,6,6,1,0.62319,1.04436,0.05999,0.82167,0.69707,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.57727,20.32625,-16.44413,-44.18739,-51.87392,55.48150
0.53104,0.01082,92.42976,InsertToTarget,Double,4.05745,0.05510,0.00000,157.18810,157.18810,0.02515,0.05577,0.00000,0.00000,0.00000,0.00000,0.98986,1.00000,6,6,1,0.62353,1.04376,0.05999,0.82201,0.69648,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.56699,20.23029,-16.34672,-44.22270,-51.84526,55.50749
0.56507,0.01001,99.88031,InsertToTarget,Double,4.82582,0.05556,0.00000,156.41970,156.41970,0.02992,0.05635,0.00000,0.00000,0.00000,0.00000,0.98794,1.00000,6,6,1,0.62392,1.04309,0.05999,0.82239,0.69581,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.55558,20.12443,-16.24042,-44.25951,-51.81205,55.53092
0.59923,0.01050,95.19711,InsertToTarget,Double,5.59678,0.05619,0.00000,155.64870,155.64870,0.03470,0.05713,0.00000,0.00000,0.00000,0.00000,0.98601,1.00000,6,6,1,0.62430,1.04242,0.05999,0.82278,0.69514,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.54416,20.01831,-16.13399,-44.29639,-51.77838,55.55420
0.63237,0.01137,87.95340,InsertToTarget,Double,6.34507,0.05556,0.00000,154.90040,154.90040,0.03934,0.05662,0.00000,0.00000,0.00000,0.00000,0.98414,1.00000,6,6,1,0.62467,1.04177,0.05999,0.82315,0.69449,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.53305,19.91475,-16.02974,-44.33332,-51.74544,55.57802
0.66688,0.01054,94.83330,InsertToTarget,Double,7.12418,0.05851,0.00000,154.12120,154.12120,0.04417,0.05976,0.00000,0.00000,0.00000,0.00000,0.98219,1.00000,6,6,1,0.62505,1.04110,0.05999,0.82353,0.69381,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.52147,19.80658,-15.92061,-44.37236,-51.71064,55.60292
0.70029,0.01158,86.36163,InsertToTarget,Double,7.87819,0.05799,0.00000,153.36720,153.36720,0.04885,0.05937,0.00000,0.00000,0.00000,0.00000,0.98031,1.00000,6,6,1,0.62543,1.04044,0.05999,0.82391,0.69316,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.51026,19.70163,-15.81459,-44.41080,-51.67670,55.62799
0.73624,0.01225,81.61018,InsertToTarget,Double,8.69000,0.06151,0.00000,152.55540,152.55540,0.05388,0.06313,0.00000,0.00000,0.00000,0.00000,0.97828,1.00000,6,6,1,0.62583,1.03974,0.05999,0.82431,0.69245,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.49823,19.58887,-15.70090,-44.45186,-51.63960,55.65398
0.77047,0.00995,100.46130,InsertToTarget,Double,9.46266,0.06402,0.00000,151.78270,151.78270,0.05867,0.06584,0.00000,0.00000,0.00000,0.00000,0.97635,1.00000,6,6,1,0.62621,1.03907,0.05999,0.82469,0.69178,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.48665,19.47962,-15.58938,-44.49429,-51.60390,55.68227
0.80319,0.01134,88.21428,InsertToTarget,Double,10.20107,0.06072,0.00000,151.04430,151.04430,0.06326,0.06259,0.00000,0.00000,0.00000,0.00000,0.97450,1.00000,6,6,1,0.62658,1.03843,0.05999,0.82506,0.69114,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.47561,19.37523,-15.48288,-44.53514,-51.56954,55.71014
0.83547,0.01128,88.63687,InsertToTarget,Double,10.92994,0.06019,0.00000,150.31540,150.31540,0.06778,0.06217,0.00000,0.00000,0.00000,0.00000,0.97268,1.00000,6,6,1,0.62694,1.03779,0.05999,0.82542,0.69051,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.46471,19.27191,-15.37733,-44.57597,-51.53511,55.73774
0.86804,0.01273,78.55414,InsertToTarget,Double,11.66512,0.06031,0.00000,149.58020,149.58020,0.07234,0.06245,0.00000,0.00000,0.00000,0.00000,0.97084,1.00000,6,6,1,0.62730,1.03715,0.05999,0.82578,0.68987,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.45375,19.16812,-15.27164,-44.61664,-51.49999,55.76484
0.90686,0.00947,105.54140,InsertToTarget,Double,12.54143,0.05995,0.00000,148.70390,148.70390,0.07777,0.06222,0.00000,0.00000,0.00000,0.00000,0.96865,1.00000,6,6,1,0.62774,1.03639,0.05999,0.82622,0.68911,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.44054,19.04176,-15.14110,-44.66978,-51.45738,55.80195
0.93741,0.00967,103.44510,InsertToTarget,Double,13.23123,0.06074,0.01978,148.01410,148.01410,0.08205,0.06317,0.00000,0.00000,0.00000,0.00000,0.96693,1.00000,6,6,1,0.62808,1.03580,0.05999,0.82656,0.68851,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.43022,18.94324,-15.04006,-44.71023,-51.42346,55.82943
0.97002,0.01123,89.05138,InsertToTarget,Double,13.96717,0.06298,0.00000,147.27820,147.27820,0.08661,0.06565,0.00000,0.00000,0.00000,0.00000,0.96509,1.00000,6,6,1,0.62845,1.03515,0.05999,0.82693,0.68787,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.41925,18.83865,-14.93320,-44.75264,-51.38688,55.85766
1.00268,0.01367,73.15552,InsertToTarget,Double,14.70452,0.06392,0.00000,146.54080,146.54080,0.09118,0.06679,0.00000,0.00000,0.00000,0.00000,0.96324,1.00000,6,6,1,0.62881,1.03451,0.05999,0.82729,0.68723,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.40827,18.73370,-14.82593,-44.79562,-51.34981,55.88645
1.03675,0.01259,79.43553,InsertToTarget,Double,15.47382,0.06944,0.00000,145.77150,145.77150,0.09595,0.07272,0.00000,0.00000,0.00000,0.00000,0.96132,1.00000,6,6,1,0.62919,1.03384,0.05999,0.82767,0.68656,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.39676,18.62321,-14.71232,-44.84222,-51.31041,55.91761
1.06975,0.01195,83.67010,InsertToTarget,Double,16.21879,0.07076,0.00000,145.02660,145.02660,0.10057,0.07425,0.00000,0.00000,0.00000,0.00000,0.95946,1.00000,6,6,1,0.62956,1.03320,0.05999,0.82804,0.68592,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.38556,18.51506,-14.60038,-44.88974,-51.27166,55.95065
1.10074,0.01111,89.99863,InsertToTarget,Double,16.91830,0.06881,0.00000,144.32700,144.32700,0.10491,0.07234,0.00000,0.00000,0.00000,0.00000,0.95771,1.00000,6,6,1,0.62991,1.03259,0.05999,0.82839,0.68531,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.37499,18.41245,-14.49349,-44.93656,-51.23470,55.98420
1.13164,0.00967,103.37610,InsertToTarget,Double,17.61604,0.06955,0.00000,143.62930,143.62930,0.10924,0.07326,0.00000,0.00000,0.00000,0.00000,0.95597,1.00000,6,6,1,0.63025,1.03199,0.05999,0.82874,0.68470,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.36447,18.31031,-14.38729,-44.98293,-51.19732,56.01686
1.17051,0.01004,99.61634,InsertToTarget,Double,18.49343,0.06723,0.00000,142.75190,142.75190,0.11468,0.07101,0.00000,0.00000,0.00000,0.00000,0.95377,1.00000,6,6,1,0.63069,1.03122,0.05999,0.82917,0.68394,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.35125,18.18157,-14.25334,-45.04225,-51.14964,56.05917
1.20154,0.00997,100.33240,InsertToTarget,Double,19.19381,0.06969,0.00000,142.05150,142.05150,0.11902,0.07375,0.00000,0.00000,0.00000,0.00000,0.95202,1.00000,6,6,1,0.63104,1.03062,0.05999,0.82952,0.68333,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.34074,18.07910,-14.14698,-45.08923,-51.11102,56.09186
1.23294,0.01158,86.35968,InsertToTarget,Double,19.90265,0.07054,0.00000,141.34270,141.34270,0.12342,0.07483,0.00000,0.00000,0.00000,0.00000,0.95025,1.00000,6,6,1,0.63139,1.03000,0.05999,0.82987,0.68272,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.33012,17.97561,-14.03978,-45.13669,-51.07149,56.12486
1.27179,0.00948,105.51750,InsertToTarget,Double,20.77977,0.07121,0.00000,140.46550,140.46550,0.12886,0.07572,0.00000,0.00000,0.00000,0.00000,0.94806,1.00000,6,6,1,0.63182,1.02924,0.05999,0.83031,0.68196,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.31686,17.84518,-13.90313,-45.20002,-51.02124,56.17033
1.30261,0.00977,102.36460,InsertToTarget,Double,21.47574,0.07272,0.00000,139.76960,139.76960,0.13318,0.07747,0.00000,0.00000,0.00000,0.00000,0.94632,1.00000,6,6,1,0.63217,1.02863,0.05999,0.83065,0.68135,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.30640,17.74241,-13.79601,-45.24927,-50.98094,56.20507
1.33356,0.00986,101.38400,InsertToTarget,Double,22.17430,0.07451,0.00000,139.07100,139.07100,0.13751,0.07955,0.00000,0.00000,0.00000,0.00000,0.94457,1.00000,6,6,1,0.63251,1.02803,0.05999,0.83100,0.68075,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.29591,17.63898,-13.68811,-45.29946,-50.93983,56.24051
1.36423,0.01108,90.27659,InsertToTarget,Double,22.86683,0.07495,0.00000,138.37850,138.37850,0.14180,0.08019,0.00000,0.00000,0.00000,0.00000,0.94284,1.00000,6,6,1,0.63286,1.02742,0.05999,0.83134,0.68014,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.28551,17.53636,-13.58105,-45.34972,-50.89856,56.27618
1.39488,0.01015,98.56635,InsertToTarget,Double,23.55895,0.07733,0.01978,137.68640,137.68640,0.14609,0.08291,0.00000,0.00000,0.00000,0.00000,0.94111,1.00000,6,6,1,0.63320,1.02682,0.05999,0.83169,0.67954,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.27509,17.43299,-13.47273,-45.40164,-50.85643,56.31314
1.42680,0.00970,103.05650,InsertToTarget,Double,24.27936,0.08029,0.01978,136.96600,136.96600,0.15056,0.08624,0.01978,0.00000,0.00000,0.00000,0.93931,1.00000,6,6,1,0.63356,1.02620,0.05999,0.83204,0.67892,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.26425,17.32528,-13.35987,-45.45620,-50.81191,56.35194
1.45766,0.00951,105.13900,InsertToTarget,Double,24.97589,0.08074,0.01978,136.26950,136.26950,0.15488,0.08689,0.01978,0.00000,0.00000,0.00000,0.93757,1.00000,6,6,1,0.63390,1.02559,0.05999,0.83239,0.67831,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.25376,17.22062,-13.24997,-45.51034,-50.76806,56.39096
1.48900,0.01101,90.78861,InsertToTarget,Double,25.68356,0.08065,0.01978,135.56180,135.56180,0.15927,0.08701,0.01978,0.00000,0.00000,0.00000,0.93580,1.00000,6,6,1,0.63425,1.02498,0.05998,0.83274,0.67770,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.24315,17.11472,-13.13911,-45.56490,-50.72306,56.43001
1.52885,0.01057,94.58458,InsertToTarget,Double,26.58313,0.08059,0.00000,134.66220,134.66220,0.16485,0.08714,0.00000,0.00000,0.00000,0.00000,0.93355,1.00000,6,6,1,0.63470,1.02420,0.05999,0.83318,0.67692,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.22959,16.97848,-12.99557,-45.63783,-50.66421,56.48307
1.55898,0.00917,108.99900,InsertToTarget,Double,27.26326,0.08270,0.00000,133.98210,133.98210,0.16907,0.08960,0.00000,0.00000,0.00000,0.00000,0.93185,1.00000,6,6,1,0.63503,1.02361,0.05999,0.83352,0.67633,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.21935,16.87531,-12.88683,-45.69358,-50.61885,56.52333
1.59091,0.01125,88.91348,InsertToTarget,Double,27.98422,0.08460,0.00000,133.26110,133.26110,0.17354,0.09188,0.00000,0.00000,0.00000,0.00000,0.93005,1.00000,6,6,1,0.63539,1.02298,0.05998,0.83388,0.67570,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.20858,16.76709,-12.77362,-45.75090,-50.57061,56.56404
1.63151,0.01076,92.93413,InsertToTarget,Double,28.90057,0.08571,0.00000,132.34480,132.34480,0.17922,0.09331,0.00000,0.00000,0.00000,0.00000,0.92776,1.00000,6,6,1,0.63584,1.02218,0.05998,0.83433,0.67490,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.19480,16.62745,-12.62632,-45.82838,-50.50723,56.62032
1.66182,0.01050,95.20860,InsertToTarget,Double,29.58498,0.08635,0.01978,131.66040,131.66040,0.18346,0.09420,0.01978,0.00000,0.00000,0.00000,0.92604,1.00000,6,6,1,0.63618,1.02159,0.05998,0.83467,0.67431,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.18452,16.52290,-12.51596,-45.88727,-50.45890,56.66320
1.69329,0.01079,92.64378,InsertToTarget,Double,30.29553,0.08915,0.00000,130.94980,130.94980,0.18787,0.09744,0.00000,0.00000,0.00000,0.00000,0.92427,1.00000,6,6,1,0.63653,1.02097,0.05998,0.83503,0.67369,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.17390,16.41480,-12.40224,-45.94783,-50.40818,56.70668
1.73295,0.01047,95.48502,InsertToTarget,Double,31.19051,0.08833,0.00000,130.05480,130.05480,0.19342,0.09679,0.00000,0.00000,0.00000,0.00000,0.92203,1.00000,6,6,1,0.63698,1.02019,0.05998,0.83547,0.67292,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.16046,16.27714,-12.25664,-46.02790,-50.34230,56.76544
1.76370,0.01096,91.23835,InsertToTarget,Double,31.88482,0.08959,0.01978,129.36050,129.36050,0.19773,0.09838,0.01978,0.00000,0.00000,0.00000,0.92030,1.00000,6,6,1,0.63732,1.01959,0.05998,0.83581,0.67231,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.15010,16.17077,-12.14451,-46.08962,-50.29053,56.81018
1.79489,0.01051,95.11581,InsertToTarget,Double,32.58909,0.09214,0.00000,128.65630,128.65630,0.20209,0.10136,0.00000,0.00000,0.00000,0.00000,0.91853,1.00000,6,6,1,0.63767,1.01898,0.05998,0.83616,0.67170,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.13958,16.06252,-12.03026,-46.15330,-50.23697,56.85625
1.82497,0.00938,106.64180,InsertToTarget,Double,33.26797,0.09318,0.00000,127.97740,127.97740,0.20630,0.10269,0.00000,0.00000,0.00000,0.00000,0.91684,1.00000,6,6,1,0.63801,1.01839,0.05998,0.83650,0.67111,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.12942,15.95735,-11.91888,-46.21690,-50.18394,56.90284
1.86585,0.01116,89.60671,InsertToTarget,Double,34.19102,0.09296,0.00000,127.05430,127.05430,0.21203,0.10274,0.01978,0.00000,0.00000,0.00000,0.91453,1.00000,6,6,1,0.63846,1.01759,0.05998,0.83696,0.67031,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.11569,15.81523,-11.76908,-46.30245,-50.11110,56.96512
1.89694,0.01111,89.99449,InsertToTarget,Double,34.89288,0.09497,0.00000,126.35250,126.35250,0.21638,0.10519,0.00000,0.00000,0.00000,0.00000,0.91278,1.00000,6,6,1,0.63881,1.01698,0.05998,0.83730,0.66970,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.10527,15.70676,-11.65460,-46.36882,-50.05436,57.01323
1.93695,0.01035,96.66237,InsertToTarget,Double,35.79615,0.09551,0.00000,125.44920,125.44920,0.22198,0.10602,0.00000,0.00000,0.00000,0.00000,0.91052,1.00000,6,6,1,0.63926,1.01619,0.05998,0.83775,0.66892,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.09183,15.56610,-11.50571,-46.45737,-49.97910,57.07820
1.96752,0.00935,106.91940,InsertToTarget,Double,36.48636,0.09742,0.01978,124.75900,124.75900,0.22626,0.10836,0.01978,0.00000,0.00000,0.00000,0.90879,1.00000,6,6,1,0.63960,1.01559,0.05998,0.83810,0.66832,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.08159,15.45856,-11.39196,-46.52570,-49.92044,57.12803
1.99936,0.01185,84.36916,InsertToTarget,Double,37.20487,0.09848,0.00000,124.04050,124.04050,0.23072,0.10979,0.00000,0.00000,0.00000,0.00000,0.90700,1.00000,6,6,1,0.63996,1.01497,0.05998,0.83845,0.66769,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.07103,15.34786,-11.27579,-46.59475,-49.85937,57.17773
2.03815,0.01006,99.37735,InsertToTarget,Double,38.08047,0.09740,0.00000,123.16490,123.16490,0.23615,0.10881,0.00000,0.00000,0.00000,0.00000,0.90481,1.00000,6,6,1,0.64039,1.01421,0.05998,0.83889,0.66693,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.05804,15.21002,-11.12954,-46.68623,-49.78095,57.24543
2.06854,0.00944,105.91740,InsertToTarget,Double,38.76677,0.09970,0.00000,122.47860,122.47860,0.24041,0.11159,0.00000,0.00000,0.00000,0.00000,0.90309,1.00000,6,6,1,0.64073,1.01361,0.05998,0.83923,0.66634,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.04794,15.10275,-11.01629,-46.75677,-49.71900,57.29671
2.10013,0.01157,86.45846,InsertToTarget,Double,39.47990,0.10138,0.01978,121.76550,121.76550,0.24483,0.11372,0.01978,0.00000,0.00000,0.00000,0.90131,1.00000,6,6,1,0.64108,1.01299,0.05998,0.83958,0.66572,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.03754,14.99235,-10.90053,-46.82833,-49.65451,57.34813
2.13103,0.01100,90.92683,InsertToTarget,Double,40.17772,0.10367,0.01978,121.06770,121.06770,0.24915,0.11650,0.01978,0.00000,0.00000,0.00000,0.89957,1.00000,6,6,1,0.64143,1.01239,0.05998,0.83992,0.66511,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.02732,14.88302,-10.78523,-46.90190,-49.58908,57.40154
2.16128,0.00949,105.37840,InsertToTarget,Double,40.86030,0.10485,0.01978,120.38510,120.38510,0.25339,0.11804,0.01978,0.00000,0.00000,0.00000,0.89786,1.00000,6,6,1,0.64177,1.01179,0.05998,0.84026,0.66452,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.01732,14.77526,-10.67127,-46.97632,-49.52314,57.45605
2.19231,0.01009,99.06780,InsertToTarget,Double,41.56105,0.10577,0.01978,119.68430,119.68430,0.25773,0.11930,0.01978,0.00000,0.00000,0.00000,0.89611,1.00000,6,6,1,0.64212,1.01118,0.05998,0.84061,0.66391,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.00713,14.66560,-10.55600,-47.05126,-49.45520,57.51039
2.23290,0.01106,90.41517,InsertToTarget,Double,42.47728,0.10548,0.00000,118.76810,118.76810,0.26342,0.11929,0.00000,0.00000,0.00000,0.00000,0.89382,1.00000,6,6,1,0.64257,1.01039,0.05998,0.84106,0.66311,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.99385,14.52174,-10.40475,-47.15146,-49.36401,57.58334
2.26293,0.01020,98.02498,InsertToTarget,Double,43.15514,0.10649,0.01978,118.09030,118.09030,0.26762,0.12064,0.01978,0.00000,0.00000,0.00000,0.89212,1.00000,6,6,1,0.64291,1.00980,0.05998,0.84140,0.66253,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.98404,14.41474,-10.29208,-47.22762,-49.29454,57.63879
2.29333,0.01016,98.38596,InsertToTarget,Double,43.84161,0.10782,0.01978,117.40380,117.40380,0.27188,0.12238,0.01978,0.00000,0.00000,0.00000,0.89041,1.00000,6,6,1,0.64325,1.00920,0.05998,0.84174,0.66193,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.97415,14.30668,-10.17862,-47.30474,-49.22330,57.69467
2.32445,0.01022,97.84412,InsertToTarget,Double,44.54411,0.11010,0.01978,116.70130,116.70130,0.27623,0.12520,0.01978,0.00000,0.00000,0.00000,0.88865,1.00000,6,6,1,0.64359,1.00859,0.05998,0.84209,0.66132,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.96407,14.19617,-10.06278,-47.38414,-49.14920,57.75188
2.36568,0.01192,83.89852,InsertToTarget,Double,45.47471,0.11041,0.01978,115.77070,115.77070,0.28200,0.12588,0.01978,0.00000,0.00000,0.00000,0.88632,1.00000,6,6,1,0.64405,1.00778,0.05998,0.84255,0.66051,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.95081,14.05008,-9.91010,-47.49004,-49.04917,57.82828
2.40581,0.01083,92.31500,InsertToTarget,Double,46.38084,0.11135,0.00000,114.86460,114.86460,0.28762,0.12726,0.00000,0.00000,0.00000,0.00000,0.88406,1.00000,6,6,1,0.64450,1.00700,0.05998,0.84300,0.65972,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.93791,13.90653,-9.75960,-47.59756,-48.94779,57.90627
