time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg
0.43529,0.03316,30.15840,InsertToTarget,Double,2.24353,0.30142,0.04846,159.02250,159.02250,0.01375,0.30332,0.04846,0.00000,0.00000,0.00000,0.99446,1.00000,6,6,1,0.62255,1.04531,0.05996,0.82110,0.69807,0.06030,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.59744,20.53144,-16.68577,-44.05614,-51.91067,55.33643
0.47112,0.00806,124.01860,InsertToTarget,Double,3.03113,0.11482,0.01978,158.21630,158.21630,0.01877,0.11580,0.01978,0.00000,0.00000,0.00000,0.99243,1.00000,6,6,1,0.62301,1.04465,0.05999,0.82150,0.69737,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.58278,20.38003,-16.50316,-44.16010,-51.88659,55.45436
0.50425,0.01068,93.59127,InsertToTarget,Double,3.77599,0.05580,0.00000,157.46960,157.46960,0.02341,0.05642,0.00000,0.00000,0.00000,0.00000,0.99056,1.00000,6,6,1,0.62339,1.04401,0.05999,0.82187,0.69672,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.57115,20.26883,-16.38525,-44.20974,-51.85728,55.49930
0.53850,0.01161,86.12498,InsertToTarget,Double,4.54913,0.05380,0.00000,156.69640,156.69640,0.02820,0.05453,0.00000,0.00000,0.00000,0.00000,0.98863,1.00000,6,6,1,0.62378,1.04333,0.05999,0.82226,0.69605,0.06005,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.55971,20.16286,-16.27926,-44.24584,-51.82402,55.52219
0.57184,0.01087,92.00684,InsertToTarget,Double,5.30159,0.05461,0.00000,155.94390,155.94390,0.03287,0.05548,0.00000,0.00000,0.00000,0.00000,0.98675,1.00000,6,6,1,0.62415,1.04268,0.05999,0.82263,0.69540,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.54853,20.05890,-16.17467,-44.28246,-51.79129,55.54563
0.60617,0.01094,91.41625,InsertToTarget,Double,6.07675,0.05624,0.00000,155.16870,155.16870,0.03768,0.05727,0.00000,0.00000,0.00000,0.00000,0.98481,1.00000,6,6,1,0.62453,1.04201,0.05999,0.82301,0.69472,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.53703,19.95191,-16.06717,-44.32013,-51.75720,55.56948
0.63938,0.01108,90.22856,InsertToTarget,Double,6.82631,0.05612,0.00000,154.41910,154.41910,0.04233,0.05727,0.00000,0.00000,0.00000,0.00000,0.98294,1.00000,6,6,1,0.62491,1.04136,0.05999,0.82338,0.69407,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.52589,19.84784,-15.96218,-44.35768,-51.72394,55.59380
0.67205,0.01096,91.27110,InsertToTarget,Double,7.56371,0.05624,0.00000,153.68170,153.68170,0.04690,0.05751,0.00000,0.00000,0.00000,0.00000,0.98109,1.00000,6,6,1,0.62527,1.04072,0.05999,0.82375,0.69343,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.51490,19.74491,-15.85797,-44.39569,-51.69088,55.61872
0.70553,0.01121,89.23309,InsertToTarget,Double,8.31955,0.05768,0.00000,152.92580,152.92580,0.05159,0.05912,0.00000,0.00000,0.00000,0.00000,0.97921,1.00000,6,6,1,0.62565,1.04006,0.05999,0.82413,0.69278,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.50367,19.63962,-15.75158,-44.43436,-51.65656,55.64370
0.73822,0.01066,93.82423,InsertToTarget,Double,9.05762,0.05899,0.00000,152.18770,152.18770,0.05616,0.06060,0.00000,0.00000,0.00000,0.00000,0.97736,1.00000,6,6,1,0.62601,1.03942,0.05999,0.82449,0.69214,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.49266,19.53601,-15.64632,-44.47361,-51.62269,55.66956
0.77321,0.01035,96.63364,InsertToTarget,Double,9.84776,0.06268,0.00000,151.39760,151.39760,0.06106,0.06454,0.00000,0.00000,0.00000,0.00000,0.97539,1.00000,6,6,1,0.62640,1.03873,0.05999,0.82488,0.69145,0.06006,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.48090,19.42529,-15.53404,-44.51542,-51.58595,55.69659
0.80746,0.01129,88.58874,InsertToTarget,Double,10.62071,0.06307,0.00000,150.62470,150.62470,0.06586,0.06509,0.00000,0.00000,0.00000,0.00000,0.97345,1.00000,6,6,1,0.62679,1.03806,0.05999,0.82527,0.69078,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.46938,19.31643,-15.42330,-44.55746,-51.54967,55.72448
0.84123,0.01195,83.70449,InsertToTarget,Double,11.38315,0.06374,0.00000,149.86220,149.86220,0.07059,0.06594,0.00000,0.00000,0.00000,0.00000,0.97155,1.00000,6,6,1,0.62716,1.03740,0.05999,0.82565,0.69012,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.45800,19.20858,-15.31330,-44.59993,-51.51341,55.75289
0.87340,0.00841,118.87150,InsertToTarget,Double,12.10957,0.06594,0.00000,149.13580,149.13580,0.07509,0.06833,0.00000,0.00000,0.00000,0.00000,0.96973,1.00000,6,6,1,0.62753,1.03677,0.05999,0.82601,0.68949,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.44706,19.10421,-15.20570,-44.64317,-51.47824,55.78255
0.90815,0.01091,91.68262,InsertToTarget,Double,12.89385,0.06683,0.00000,148.35150,148.35150,0.07995,0.06944,0.00000,0.00000,0.00000,0.00000,0.96777,1.00000,6,6,1,0.62791,1.03609,0.05999,0.82640,0.68880,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.43539,18.99338,-15.09287,-44.68702,-51.44005,55.81161
0.94132,0.01269,78.82368,InsertToTarget,Double,13.64258,0.06579,0.01978,147.60280,147.60280,0.08460,0.06853,0.00000,0.00000,0.00000,0.00000,0.96590,1.00000,6,6,1,0.62828,1.03544,0.05999,0.82677,0.68815,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.42419,18.88648,-14.98329,-44.73100,-51.40310,55.84164
0.97447,0.00807,123.96320,InsertToTarget,Double,14.39116,0.07127,0.00000,146.85420,146.85420,0.08924,0.07435,0.00000,0.00000,0.00000,0.00000,0.96403,1.00000,6,6,1,0.62866,1.03479,0.05999,0.82714,0.68750,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.41291,18.77805,-14.87103,-44.77762,-51.36530,55.87356
1.00826,0.01028,97.27550,InsertToTarget,Double,15.15380,0.06998,0.00000,146.09160,146.09160,0.09397,0.07319,0.00000,0.00000,0.00000,0.00000,0.96212,1.00000,6,6,1,0.62903,1.03412,0.05999,0.82752,0.68684,0.06007,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.40151,18.66862,-14.75861,-44.82376,-51.32661,55.90527
1.04350,0.01191,83.98110,InsertToTarget,Double,15.94939,0.07278,0.00000,145.29600,145.29600,0.09890,0.07632,0.00000,0.00000,0.00000,0.00000,0.96013,1.00000,6,6,1,0.62943,1.03343,0.05999,0.82791,0.68615,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.38964,18.55471,-14.64180,-44.87160,-51.28565,55.93741
1.07656,0.00911,109.76630,InsertToTarget,Double,16.69592,0.07528,0.00000,144.54950,144.54950,0.10353,0.07908,0.00000,0.00000,0.00000,0.00000,0.95827,1.00000,6,6,1,0.62980,1.03278,0.05999,0.82828,0.68550,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.37838,18.44552,-14.52823,-44.92073,-51.24633,55.97186
1.11171,0.01348,74.18061,InsertToTarget,Double,17.48915,0.07403,0.00000,143.75620,143.75620,0.10845,0.07799,0.00000,0.00000,0.00000,0.00000,0.95628,1.00000,6,6,1,0.63019,1.03209,0.05998,0.82867,0.68481,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.36656,18.33152,-14.41117,-44.96980,-51.20447,56.00546
1.14617,0.01174,85.16849,InsertToTarget,Double,18.26732,0.07769,0.00000,142.97800,142.97800,0.11328,0.08199,0.00000,0.00000,0.00000,0.00000,0.95434,1.00000,6,6,1,0.63057,1.03142,0.05999,0.82906,0.68414,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.35484,18.21751,-14.29262,-45.02185,-51.16228,56.04174
1.18027,0.01179,84.78777,InsertToTarget,Double,19.03710,0.07801,0.00000,142.20830,142.20830,0.11805,0.08254,0.00000,0.00000,0.00000,0.00000,0.95241,1.00000,6,6,1,0.63095,1.03075,0.05998,0.82944,0.68347,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.34326,18.10465,-14.17529,-45.07394,-51.12000,56.07848
1.21243,0.01097,91.19066,InsertToTarget,Double,19.76277,0.07689,0.00000,141.48260,141.48260,0.12255,0.08151,0.00000,0.00000,0.00000,0.00000,0.95060,1.00000,6,6,1,0.63132,1.03012,0.05999,0.82980,0.68284,0.06008,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.33229,17.99717,-14.06291,-45.12519,-51.07933,56.11532
1.24748,0.01163,86.01411,InsertToTarget,Double,20.55443,0.08025,0.00000,140.69090,140.69090,0.12746,0.08529,0.00000,0.00000,0.00000,0.00000,0.94862,1.00000,6,6,1,0.63171,1.02943,0.05998,0.83019,0.68215,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.32044,17.88138,-13.94285,-45.17872,-51.03463,56.15231
1.28352,0.01111,89.98020,InsertToTarget,Double,21.36814,0.08516,0.00000,139.87720,139.87720,0.13251,0.09070,0.00000,0.00000,0.00000,0.00000,0.94659,1.00000,6,6,1,0.63211,1.02872,0.05998,0.83060,0.68145,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.30822,17.76146,-13.81799,-45.23568,-50.98771,56.19198
1.32005,0.01347,74.22126,InsertToTarget,Double,22.19279,0.08610,0.00000,139.05260,139.05260,0.13762,0.09196,0.00000,0.00000,0.00000,0.00000,0.94453,1.00000,6,6,1,0.63252,1.02801,0.05998,0.83101,0.68073,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.29587,17.64013,-13.69193,-45.29355,-50.93955,56.23253
1.35450,0.01071,93.37421,InsertToTarget,Double,22.97049,0.08806,0.00000,138.27490,138.27490,0.14244,0.09422,0.00000,0.00000,0.00000,0.00000,0.94258,1.00000,6,6,1,0.63290,1.02733,0.05998,0.83139,0.68005,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.28410,17.52324,-13.56888,-45.35294,-50.89261,56.27541
1.38942,0.01014,98.66158,InsertToTarget,Double,23.75886,0.08903,0.01978,137.48650,137.48650,0.14733,0.09547,0.01978,0.00000,0.00000,0.00000,0.94061,1.00000,6,6,1,0.63329,1.02665,0.05998,0.83178,0.67937,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.27222,17.40539,-13.44532,-45.41242,-50.84449,56.31806
1.42348,0.01015,98.52863,InsertToTarget,Double,24.52773,0.08872,0.00000,136.71770,136.71770,0.15210,0.09536,0.00000,0.00000,0.00000,0.00000,0.93869,1.00000,6,6,1,0.63368,1.02598,0.05998,0.83217,0.67870,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.26063,17.29001,-13.32418,-45.47168,-50.79667,56.36085
1.45856,0.01155,86.61665,InsertToTarget,Double,25.31945,0.08964,0.00000,135.92590,135.92590,0.15701,0.09659,0.00000,0.00000,0.00000,0.00000,0.93671,1.00000,6,6,1,0.63407,1.02529,0.05998,0.83256,0.67801,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.24875,17.17165,-13.20033,-45.53219,-50.74681,56.40401
1.49086,0.01009,99.14025,InsertToTarget,Double,26.04883,0.08886,0.00000,135.19650,135.19650,0.16153,0.09592,0.00000,0.00000,0.00000,0.00000,0.93489,1.00000,6,6,1,0.63443,1.02466,0.05998,0.83292,0.67738,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.23772,17.06077,-13.08316,-45.59191,-50.69939,56.44787
1.52265,0.00969,103.16050,InsertToTarget,Double,26.76644,0.08746,0.00000,134.47890,134.47890,0.16598,0.09461,0.00000,0.00000,0.00000,0.00000,0.93309,1.00000,6,6,1,0.63479,1.02404,0.05998,0.83328,0.67676,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.22689,16.95187,-12.96831,-45.65069,-50.65210,56.49087
1.55388,0.01046,95.58061,InsertToTarget,Double,27.47125,0.08569,0.00000,133.77410,133.77410,0.17036,0.09291,0.00000,0.00000,0.00000,0.00000,0.93133,1.00000,6,6,1,0.63514,1.02342,0.05998,0.83363,0.67615,0.06009,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.21629,16.84498,-12.85572,-45.70868,-50.60498,56.53323
1.58623,0.01113,89.88678,InsertToTarget,Double,28.20177,0.08768,0.00000,133.04360,133.04360,0.17488,0.09527,0.00000,0.00000,0.00000,0.00000,0.92950,1.00000,6,6,1,0.63550,1.02279,0.05998,0.83399,0.67551,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.20535,16.73463,-12.73985,-45.76820,-50.55558,56.57589
1.61689,0.01039,96.28623,InsertToTarget,Double,28.89382,0.08756,0.00000,132.35150,132.35150,0.17918,0.09531,0.00000,0.00000,0.00000,0.00000,0.92777,1.00000,6,6,1,0.63584,1.02219,0.05998,0.83433,0.67491,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.19493,16.62884,-12.62804,-45.82746,-50.50743,56.61923
1.65185,0.01096,91.21848,InsertToTarget,Double,29.68329,0.09394,0.00000,131.56210,131.56210,0.18407,0.10249,0.00000,0.00000,0.00000,0.00000,0.92580,1.00000,6,6,1,0.63623,1.02150,0.05998,0.83472,0.67422,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.18316,16.50969,-12.50319,-45.89228,-50.45240,56.66483
1.68930,0.01155,86.61064,InsertToTarget,Double,30.52878,0.10244,0.01978,130.71660,130.71660,0.18931,0.11204,0.01978,0.00000,0.00000,0.00000,0.92369,1.00000,6,6,1,0.63665,1.02077,0.05998,0.83514,0.67349,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.17059,16.38214,-12.36969,-45.96200,-50.39248,56.71354
1.72292,0.01019,98.15548,InsertToTarget,Double,31.28764,0.10147,0.00000,129.95780,129.95780,0.19402,0.11118,0.00000,0.00000,0.00000,0.00000,0.92179,1.00000,6,6,1,0.63702,1.02011,0.05998,0.83552,0.67283,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.15915,16.26463,-12.24493,-46.03165,-50.33601,56.76511
1.76047,0.01101,90.83823,InsertToTarget,Double,32.13563,0.10691,0.01978,129.10980,129.10980,0.19928,0.11747,0.01978,0.00000,0.00000,0.00000,0.91967,1.00000,6,6,1,0.63744,1.01937,0.05998,0.83594,0.67210,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.14655,16.13567,-12.10958,-46.10494,-50.27320,56.81709
1.79457,0.01120,89.30927,InsertToTarget,Double,32.90532,0.10472,0.01978,128.34010,128.34010,0.20405,0.11530,0.01978,0.00000,0.00000,0.00000,0.91775,1.00000,6,6,1,0.63782,1.01870,0.05998,0.83632,0.67143,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.13502,16.01658,-11.98348,-46.17665,-50.21378,56.87009
1.83530,0.01094,91.43841,InsertToTarget,Double,33.82450,0.09768,0.00000,127.42090,127.42090,0.20975,0.10783,0.00000,0.00000,0.00000,0.00000,0.91545,1.00000,6,6,1,0.63828,1.01790,0.05998,0.83677,0.67063,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.12121,15.87298,-11.83079,-46.26611,-50.14042,56.93736
1.86796,0.01131,88.39828,InsertToTarget,Double,34.56186,0.09915,0.01978,126.68350,126.68350,0.21433,0.10971,0.01978,0.00000,0.00000,0.00000,0.91360,1.00000,6,6,1,0.63865,1.01726,0.05998,0.83714,0.66999,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.11026,15.75925,-11.71087,-46.33514,-50.08145,56.98741
1.90206,0.01072,93.27750,InsertToTarget,Double,35.33171,0.10410,0.01978,125.91370,125.91370,0.21910,0.11541,0.01978,0.00000,0.00000,0.00000,0.91168,1.00000,6,6,1,0.63903,1.01659,0.05998,0.83752,0.66932,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.09884,15.64032,-11.58545,-46.40801,-50.01868,57.03980
1.93478,0.01004,99.62626,InsertToTarget,Double,36.07042,0.10460,0.01978,125.17500,125.17500,0.22368,0.11619,0.01978,0.00000,0.00000,0.00000,0.90983,1.00000,6,6,1,0.63939,1.01595,0.05998,0.83789,0.66868,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.08786,15.52525,-11.46369,-46.48077,-49.95660,57.09313
1.96541,0.00989,101.08800,InsertToTarget,Double,36.76185,0.10094,0.01978,124.48350,124.48350,0.22797,0.11233,0.01978,0.00000,0.00000,0.00000,0.90810,1.00000,6,6,1,0.63974,1.01535,0.05998,0.83823,0.66808,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.07757,15.41671,-11.34850,-46.55152,-49.89675,57.14591
1.99959,0.01315,76.05296,InsertToTarget,Double,37.53363,0.10450,0.00000,123.71180,123.71180,0.23276,0.11660,0.00000,0.00000,0.00000,0.00000,0.90618,1.00000,6,6,1,0.64012,1.01468,0.05998,0.83861,0.66741,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.06629,15.29863,-11.22512,-46.62400,-49.83142,57.19723
2.04544,0.04584,21.81321,InsertToTarget,Double,38.56990,0.14994,0.02798,122.67570,122.67570,0.23917,0.16749,0.02798,0.00000,0.00000,0.00000,0.90359,1.00000,6,6,1,0.64058,1.01375,0.05995,0.83910,0.66649,0.06016,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.05235,15.16032,-11.09297,-46.67565,-49.76036,57.21627
2.08049,0.00700,142.90270,InsertToTarget,Double,39.36024,0.12687,0.00000,121.88530,121.88530,0.24408,0.14203,0.00000,0.00000,0.00000,0.00000,0.90161,1.00000,6,6,1,0.64102,1.01310,0.05998,0.83952,0.66582,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.03938,15.01303,-10.92349,-46.81157,-49.66637,57.33133
2.11846,0.00989,101.13330,InsertToTarget,Double,40.21622,0.08623,0.00000,121.02910,121.02910,0.24940,0.09688,0.00000,0.00000,0.00000,0.00000,0.89947,1.00000,6,6,1,0.64146,1.01236,0.05998,0.83994,0.66508,0.06010,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.02660,14.87400,-10.77431,-46.91525,-49.58051,57.41542
2.14913,0.01065,93.93053,InsertToTarget,Double,40.90909,0.09629,0.01978,120.33630,120.33630,0.25369,0.10843,0.01978,0.00000,0.00000,0.00000,0.89774,1.00000,6,6,1,0.64179,1.01175,0.05998,0.84029,0.66448,0.06011,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.01660,14.76734,-10.66302,-46.98417,-49.51636,57.46321
2.18030,0.01043,95.83694,InsertToTarget,Double,41.61282,0.10300,0.00000,119.63260,119.63260,0.25806,0.11619,0.00000,0.00000,0.00000,0.00000,0.89598,1.00000,6,6,1,0.64214,1.01114,0.05998,0.84064,0.66386,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-3.00639,14.65762,-10.54790,-47.05814,-49.44862,57.51578
2.22189,0.04159,24.04212,InsertToTarget,Double,42.55334,0.14533,0.02798,118.69230,118.69230,0.26388,0.16396,0.02798,0.00000,0.00000,0.00000,0.89363,1.00000,6,6,1,0.64256,1.01029,0.05996,0.84108,0.66304,0.06016,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.99391,14.53159,-10.42774,-47.10815,-49.37944,57.53469
2.26478,0.01546,64.68004,InsertToTarget,Double,43.52326,0.20905,0.03956,117.72280,117.72280,0.26988,0.23714,0.03956,0.00000,0.00000,0.00000,0.89121,1.00000,6,6,1,0.64304,1.00946,0.05997,0.84158,0.66220,0.06024,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.97974,14.37726,-10.26385,-47.21531,-49.28094,57.60409
2.30017,0.00815,122.70310,InsertToTarget,Double,44.31968,0.13361,0.01978,116.92580,116.92580,0.27484,0.15172,0.01978,0.00000,0.00000,0.00000,0.88921,1.00000,6,6,1,0.64348,1.00879,0.05998,0.84198,0.66151,0.06015,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.96744,14.23477,-10.10521,-47.35172,-49.17502,57.72332
2.33428,0.01002,99.77890,InsertToTarget,Double,45.08871,0.10272,0.01978,116.15670,116.15670,0.27961,0.11696,0.00000,0.00000,0.00000,0.00000,0.88729,1.00000,6,6,1,0.64387,1.00812,0.05998,0.84236,0.66085,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.95626,14.10974,-9.97228,-47.45136,-49.08663,57.80214
2.37315,0.01031,97.03090,InsertToTarget,Double,45.96627,0.10550,0.01978,115.27910,115.27910,0.28505,0.12046,0.01978,0.00000,0.00000,0.00000,0.88509,1.00000,6,6,1,0.64430,1.00736,0.05998,0.84279,0.66008,0.06012,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.94380,13.97184,-9.82822,-47.55190,-48.99099,57.87423
2.40579,0.01014,98.63158,InsertToTarget,Double,46.70358,0.11360,0.01978,114.54180,114.54180,0.28962,0.12995,0.01978,0.00000,0.00000,0.00000,0.88325,1.00000,6,6,1,0.64466,1.00672,0.05998,0.84316,0.65944,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.93339,13.85645,-9.70808,-47.63584,-48.90981,57.93321
2.43854,0.01249,80.05532,InsertToTarget,Double,47.44279,0.11671,0.01978,113.80260,113.80260,0.29421,0.13375,0.01978,0.00000,0.00000,0.00000,0.88140,1.00000,6,6,1,0.64502,1.00607,0.05998,0.84352,0.65880,0.06013,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.92303,13.74114,-9.58848,-47.72032,-48.82713,57.99302
2.47279,0.01168,85.61133,InsertToTarget,Double,48.21638,0.12515,0.01978,113.02910,113.02910,0.29900,0.14372,0.01978,0.00000,0.00000,0.00000,0.87947,1.00000,6,6,1,0.64541,1.00540,0.05998,0.84391,0.65813,0.06014,0.82000,0.70000,0.06000,0.90000,0.56000,0.06000,-2.91220,13.61977,-9.46234,-47.81096,-48.73821,58.05665
