log_file,task,phase,samples,duration_s,tip_target_error_mm_max,tip_target_error_mm_mean,tip_target_error_mm_final,entry_rcm_error_mm_max,entry_rcm_error_mm_mean,entry_rcm_error_mm_final,target_rcm_error_mm_max,target_rcm_error_mm_mean,target_rcm_error_mm_final,task2_entry_cone_error_mm_max,task2_entry_cone_error_mm_mean,task2_entry_cone_error_mm_final,task4_tip_cone_error_mm_max,task4_tip_cone_error_mm_mean,task4_tip_cone_error_mm_final,active_task_error_mm_max,active_task_error_mm_mean,active_task_error_mm_final,skull_violation_mm_max,skull_violation_mm_mean,skull_violation_mm_final,qdot_norm_rad_s_max,qdot_norm_rad_s_mean,qdot_norm_rad_s_final,lambda_max,lambda_mean,lambda_final,fps_max,fps_mean,fps_final
bug.csv,T3_safe_insertion,ApproachEntry,39,2.2697000000000003,396.482,332.8896666666667,377.144,472.729,218.18323076923073,100.655,394.983,334.23838461538463,380.413,366.677,265.38433333333336,366.677,389.527,330.8449230769232,378.468,396.482,332.8896666666667,377.144,0.0,0.0,0.0,0.52704,0.3866876923076923,0.21793,0.995,0.9949999999999997,0.995,154.53,69.93846153846155,82.85
bug.csv,T3_safe_insertion,Done,129,7.4083000000000006,12.872,1.372627906976744,0.083,0.449,0.11655813953488371,0.006,282.843,282.8418139534883,282.843,25.395,22.37051162790698,22.257,39.141,35.818496124031,34.974,12.872,1.372627906976744,0.083,0.0,0.0,0.0,0.13055,0.02427077519379845,0.0014,0.62475,0.6084322480620155,0.60726,144.79,66.09434108527132,48.92
bug.csv,T3_safe_insertion,InsertToTarget,165,10.768600000000003,288.663,153.54727878787878,14.535,9.421,0.4676787878787879,0.428,292.261,283.1311878787879,282.834,290.149,156.2400909090909,26.277,290.767,159.26192121212122,39.627,288.663,153.54727878787878,14.535,0.0,0.0,0.0,0.13457,0.09577757575757576,0.13457,0.995,0.8199744242424242,0.62712,132.25,53.44254545454546,54.57
bug.csv,T3_safe_insertion,PierceEntry,108,6.2801,381.29,339.49496296296303,289.175,103.583,60.982166666666664,9.933,384.6,342.96797222222216,292.774,372.708,337.0587499999999,290.665,382.518,340.8053611111111,291.277,381.29,339.49496296296303,289.175,0.0,0.0,0.0,0.54955,0.33155222222222214,0.08992,0.995,0.995,0.995,137.68,60.182870370370374,13.57
bug.csv,T1_entry_rcm_tip_target,Done,92,5.573899999999995,0.073,0.047793478260869555,0.053,0.013,0.011597826086956513,0.013,282.843,282.843,282.843,22.273,22.27128260869565,22.272,35.046,35.04158695652175,35.04,0.073,0.047793478260869555,0.053,0.0,0.0,0.0,0.00162,0.0004332608695652174,3e-05,0.60725,0.6071684782608697,0.60716,97.55,42.7475,34.84
bug.csv,T2_target_rcm_entry_cone,Done,541,34.434,65.491,7.5347578558225505,65.491,279.565,278.87061367837333,279.565,65.584,9.432537892791126,65.584,33.86,8.142120147874309,33.207,46.63,33.27542144177449,46.63,65.491,10.344134935304991,65.491,235.129,6.88581146025878,230.475,0.96546,0.16163802218114606,0.89941,0.995,0.9949999999999999,0.995,124.82,43.82968576709797,3.0
