time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
0.20178,0.18178,5.50102,ApproachEntry,Double,410.6093,306.6337,94.18493,545.8825,545.8825,0.0,410.6093,85.81507,78.81507,0.0,0.0,0.15601,1.0,6,6,1,0.55725,0.88548,0.01804,0.8715,1.09867,0.14371,0.82,0.7,0.06,0.9,0.56,0.06,-2.80351,24.1489,-64.79998,60.12848,48.68184,64.79998,double_rcm_log_20260616_133526_303.csv,5.50102,Unknown,Task3_Insertion,0.0,85.81519808669682,160.81525426893873,219.55721392563518,141.33166613437194,256.5513143722987,545.8800078771892,3770.00575853152,30545.29959952122,152280.0551287049,450.52039951919346,3034.733951669139
0.23315,0.03136,31.88647,ApproachEntry,Double,307.8717,376.6872,77.96951,453.2831,453.2831,0.0,307.8717,77.96951,70.96951,0.0,0.0,0.15601,1.0,6,6,1,0.446,0.88474,0.02051,0.81086,0.99721,0.1398,0.82,0.7,0.06,0.9,0.56,0.06,-8.66127,38.48775,-86.40002,55.15462,27.08184,63.99782,double_rcm_log_20260616_133526_303.csv,31.88647,Unknown,Task3_Insertion,0.0,77.97003112105492,157.7040045753644,202.88417638373255,148.5288448113849,160.7306691140376,453.2841974964492,2851.7295615739326,31492.649817551886,192113.44487326784,376.92948914954457,3622.2597813669972
0.30155,0.06841,14.61813,ApproachEntry,Double,274.0868,494.0802,54.68492,430.2325,430.2325,0.0,274.0868,54.68492,47.68492,0.0,0.0,0.15601,1.0,6,6,1,0.37084,1.00957,0.00769,0.75873,0.9649,0.09457,0.82,0.7,0.06,0.9,0.56,0.06,-13.55849,60.08775,-98.02733,33.55463,5.48185,42.39783,double_rcm_log_20260616_133526_303.csv,14.61813,Unknown,Task3_Insertion,0.0,54.68470859707902,131.57335999417748,148.12183571172844,161.81708508091413,85.52782926312099,430.22820432881895,624.4739946677985,12664.078057117142,448353.5184111591,294.00389777503244,9588.881719265824
0.34879,0.04724,21.16892,ApproachEntry,Double,238.4411,501.14,34.55599,390.1629,390.1629,0.0,238.4411,34.55599,27.55599,0.0,0.0,0.15601,1.0,6,6,1,0.44813,1.11468,0.01799,0.79307,0.93237,0.10618,0.82,0.7,0.06,0.9,0.56,0.06,-10.95868,60.23028,-78.99409,11.95464,-16.11815,21.37276,double_rcm_log_20260616_133526_303.csv,21.16892,Unknown,Task3_Insertion,0.0,34.55581415384069,91.45966810624837,95.78178328504573,154.44549092350474,102.85576509776303,390.1615488486788,2409.9794421059487,27591.675210763944,390874.7325909885,796.803733112458,6156.820705228799
0.38272,0.00936,106.7935,ApproachEntry,Double,134.6086,472.2034,0.04423,295.8525,295.8525,0.0,134.6086,0.04423,0.0,0.0,0.0,0.15601,1.0,6,6,1,0.55411,1.1638,0.05965,0.75276,0.81661,0.05941,0.82,0.7,0.06,0.9,0.56,0.06,-5.44081,33.39986,-24.59061,-42.26598,-61.44238,56.69931,double_rcm_log_20260616_133526_303.csv,106.7935,Unknown,Task3_Insertion,0.0,0.04683119862435602,0.13179510083977392,0.13179511186217058,179.66358078356546,0.7903660301014586,295.85242571255003,3079.9029599828946,12642.783562834637,725524.1183489475,736.9523284753521,6971.948740976557
0.43417,0.03968,25.19864,InsertToTarget,Double,1.23582,0.82324,0.15451,160.3272,160.3272,0.00556,0.82543,0.15451,0.0,0.0,0.0,0.99777,1.0,6,6,1,0.62168,1.04631,0.05983,0.82051,0.69923,0.06082,0.82,0.7,0.06,0.9,0.56,0.06,-3.62144,20.71614,-16.82759,-43.60482,-52.28197,54.9219,double_rcm_log_20260616_133526_303.csv,25.19864,Unknown,Task3_Insertion,0.0,0.1547713478879346,0.4355661068992767,0.43556650418231385,41.7399415211349,0.822249260354701,160.32568540318172,1777.0950302137462,28138.14619418155,268139.9734159308,94.94214872437344,9390.665696433092
0.53948,0.10531,9.49552,InsertToTarget,Double,3.38291,0.78602,0.14127,157.9586,157.9586,0.0203,0.79357,0.14127,0.0,0.0,0.0,0.99182,1.0,6,6,1,0.62288,1.04427,0.05987,0.82164,0.69715,0.06079,0.82,0.7,0.06,0.9,0.56,0.06,-3.58412,20.36679,-16.4597,-43.76282,-52.19374,55.04392,double_rcm_log_20260616_133526_303.csv,9.49552,Unknown,Task3_Insertion,0.0,0.14111056980944514,0.39712126944538484,0.39712157054278724,13.510621911470015,0.7900623149717131,157.95896998904493,22.67534488396507,4028.1424542466784,127409.17012817116,3.1956785826370844,206.2766334615907
0.573,0.03352,29.83247,InsertToTarget,Double,4.10428,0.69404,0.11869,157.2029,157.2029,0.02499,0.70201,0.11869,0.0,0.0,0.0,0.98993,1.0,6,6,1,0.62334,1.04366,0.05991,0.82203,0.6965,0.0607,0.82,0.7,0.06,0.9,0.56,0.06,-3.5696,20.21577,-16.27243,-43.87531,-52.17009,55.16029,double_rcm_log_20260616_133526_303.csv,29.83247,Unknown,Task3_Insertion,0.0,0.11966231800055328,0.3367604934716283,0.33676067708651497,9.822228633836753,0.7004844477491743,157.2007026065723,23.415470087930885,63.54762976667004,62094.322565472015,4.147154103187011,4.894623178188855
0.60875,0.01754,56.99775,InsertToTarget,Double,4.85287,0.30596,0.04846,156.4025,156.4025,0.03,0.31015,0.04846,0.0,0.0,0.0,0.98791,1.0,6,6,1,0.62385,1.04304,0.05996,0.82241,0.6958,0.06031,0.82,0.7,0.06,0.9,0.56,0.06,-3.55228,20.02526,-16.02114,-44.05009,-52.15382,55.37683,double_rcm_log_20260616_133526_303.csv,56.99775,Unknown,Task3_Insertion,0.0,0.052955403589827046,0.14903019236334386,0.14903020827635682,3.664449549942209,0.31012156425406473,156.40314638778847,23.25638296411565,86.33487313102252,2511.2062622443154,3.3058075058547027,37.56701751363855
0.64007,0.03131,31.93445,InsertToTarget,Double,5.55412,0.24504,0.04423,155.6968,155.6968,0.03438,0.24899,0.04423,0.0,0.0,0.0,0.98614,1.0,6,6,1,0.62421,1.04243,0.05996,0.82275,0.69518,0.06025,0.82,0.7,0.06,0.9,0.56,0.06,-3.54149,19.92328,-15.91541,-44.09322,-52.12472,55.41529,double_rcm_log_20260616_133526_303.csv,31.93445,Unknown,Task3_Insertion,0.0,0.04378995667446956,0.12323626142322035,0.12323627043671787,2.5797512128311118,0.2500276907741338,155.696041696634,22.629483637772125,118.91011654907513,449.9521249694589,1.9889701485956635,36.4164580487907
0.73752,0.09746,10.26098,InsertToTarget,Double,7.75196,0.2389,0.04423,153.4973,153.4973,0.04803,0.24458,0.04423,0.0,0.0,0.0,0.98064,1.0,6,6,1,0.62524,1.04049,0.05992,0.82381,0.69325,0.06024,0.82,0.7,0.06,0.9,0.56,0.06,-3.51054,19.64473,-15.65479,-44.16173,-52.02589,55.44226,double_rcm_log_20260616_133526_303.csv,10.26098,Unknown,Task3_Insertion,0.0,0.04935368999719623,0.13889404202627417,0.13889405491850879,1.7991327286028989,0.2434653663570599,153.4944174880637,22.5885882360147,37.7483203766117,691.8556428006872,2.2969652887368253,14.396234418574323
0.76863,0.0311,32.15038,InsertToTarget,Double,8.45789,0.28397,0.05234,152.7926,152.7926,0.05238,0.29113,0.05234,0.0,0.0,0.0,0.97889,1.0,6,6,1,0.62563,1.03989,0.05995,0.82419,0.69266,0.06029,0.82,0.7,0.06,0.9,0.56,0.06,-3.49892,19.53038,-15.527,-44.22299,-51.99168,55.48734,double_rcm_log_20260616_133526_303.csv,32.15038,Unknown,Task3_Insertion,0.0,0.05184176964851077,0.14589613949113886,0.1458961544378156,1.9653529166402355,0.29002387169653615,152.7937034042961,22.552790258770752,49.11523689373201,554.9332349165289,2.749772217752837,5.587920384305343
0.80538,0.01736,57.60607,InsertToTarget,Double,9.28067,0.16463,0.01978,151.9661,151.9661,0.05753,0.16909,0.01978,0.0,0.0,0.0,0.97681,1.0,6,6,1,0.62609,1.03921,0.05997,0.8246,0.69194,0.06017,0.82,0.7,0.06,0.9,0.56,0.06,-3.48432,19.38152,-15.35215,-44.32578,-51.95597,55.59269,double_rcm_log_20260616_133526_303.csv,57.60607,Unknown,Task3_Insertion,0.0,0.029941194072336266,0.08426226677348204,0.08426226968904166,1.049897232761973,0.1700723827804385,151.96497129272913,22.59824936412559,13.641111951228849,1131.4670812442102,2.4027842436232487,14.543370491377244
0.8394,0.03402,29.39628,InsertToTarget,Double,10.04792,0.15078,0.01978,151.1985,151.1985,0.06229,0.15536,0.01978,0.0,0.0,0.0,0.97489,1.0,6,6,1,0.62646,1.03853,0.05997,0.82497,0.69127,0.06015,0.82,0.7,0.06,0.9,0.56,0.06,-3.47318,19.27837,-15.25099,-44.36015,-51.92021,55.61415,double_rcm_log_20260616_133526_303.csv,29.39628,Unknown,Task3_Insertion,0.0,0.027449146545221584,0.07724900082823048,0.07724900306789834,0.8604019650974487,0.1508641773251661,151.1996570763307,22.52672723879888,33.48925842562089,383.6653778644878,1.899612056242313,11.48162059701558
0.9017,0.03268,30.6014,InsertToTarget,Double,11.45494,0.16414,0.03426,149.7916,149.7916,0.07101,0.16985,0.02798,0.0,0.0,0.0,0.97138,1.0,6,6,1,0.62715,1.03731,0.05996,0.82567,0.69005,0.06017,0.82,0.7,0.06,0.9,0.56,0.06,-3.45225,19.08158,-15.052,-44.43559,-51.85214,55.66172,double_rcm_log_20260616_133526_303.csv,30.6014,Unknown,Task3_Insertion,0.0,0.03191333343368189,0.08981237662964679,0.08981238014563207,0.8531934670824969,0.17054663246793358,149.79312500912718,22.613688600778712,3.4985378179397664,254.21569742628165,2.0175636554356324,1.3014689721578003
0.95965,0.02969,33.6853,InsertToTarget,Double,12.76353,0.17229,0.02798,148.483,148.483,0.07912,0.17896,0.02798,0.0,0.0,0.0,0.96811,1.0,6,6,1,0.6278,1.03617,0.05996,0.82632,0.68891,0.06018,0.82,0.7,0.06,0.9,0.56,0.06,-3.43256,18.89475,-14.86052,-44.51311,-51.78734,55.71376,double_rcm_log_20260616_133526_303.csv,33.6853,Unknown,Task3_Insertion,0.0,0.03326689651648523,0.09362165290768157,0.09362165684950022,0.8106716209516944,0.18061433625693982,148.48085028043172,22.51817074808662,2.5886901218674465,22.484833981998936,2.036000664508422,0.27330141315157674
0.99059,0.03094,32.32279,InsertToTarget,Double,13.46198,0.17586,0.02798,147.7845,147.7845,0.08346,0.18305,0.02798,0.0,0.0,0.0,0.96636,1.0,6,6,1,0.62814,1.03556,0.05996,0.82667,0.68831,0.06018,0.82,0.7,0.06,0.9,0.56,0.06,-3.42213,18.79581,-14.75976,-44.5534,-51.7523,55.7403,double_rcm_log_20260616_133526_303.csv,32.32279,Unknown,Task3_Insertion,0.0,0.03394397904388096,0.095527138079589,0.09552714230908245,0.7671154817623691,0.18020928004790282,147.78625578855423,22.558297768980907,2.2302066611554023,115.02020438546785,2.0389765192317473,0.5298242088105033
1.0214,0.0308,32.46294,InsertToTarget,Double,14.15749,0.18083,0.03426,147.0891,147.0891,0.08777,0.18859,0.02798,0.0,0.0,0.0,0.96462,1.0,6,6,1,0.62849,1.03496,0.05996,0.82701,0.6877,0.06019,0.82,0.7,0.06,0.9,0.56,0.06,-3.41171,18.69664,-14.65833,-44.59478,-51.71691,55.76777,double_rcm_log_20260616_133526_303.csv,32.46294,Unknown,Task3_Insertion,0.0,0.03462680271810018,0.09744878030850364,0.09744878476201568,0.7716620103582035,0.19068298298484568,147.08795395952714,22.592086896122613,4.498625313185225,81.44792213867541,2.061770487426353,0.9946905412503115
1.05186,0.03046,32.82479,InsertToTarget,Double,14.84541,0.18486,0.03426,146.4011,146.4011,0.09203,0.19319,0.03426,0.0,0.0,0.0,0.9629,1.0,6,6,1,0.62883,1.03436,0.05996,0.82736,0.68711,0.06019,0.82,0.7,0.06,0.9,0.56,0.06,-3.40138,18.598,-14.5571,-44.63689,-51.68144,55.7961,double_rcm_log_20260616_133526_303.csv,32.82479,Unknown,Task3_Insertion,0.0,0.035277818708267336,0.0992809074839953,0.09928091220451939,0.7336212477660305,0.1900647662893257,146.40204165243048,22.552606279100374,2.8432903956008424,71.91390071475033,2.087705579834486,0.8419397662736544
1.10989,0.02831,35.3241,InsertToTarget,Double,16.15561,0.18964,0.03426,145.0909,145.0909,0.10016,0.19893,0.03426,0.0,0.0,0.0,0.95963,1.0,6,6,1,0.62948,1.03322,0.05996,0.82801,0.68597,0.0602,0.82,0.7,0.06,0.9,0.56,0.06,-3.3816,18.40794,-14.36066,-44.72161,-51.6124,55.85479,double_rcm_log_20260616_133526_303.csv,35.3241,Unknown,Task3_Insertion,0.0,0.03661910510308298,0.1030556338573832,0.10305563912276439,0.7096072819847474,0.20009613074335125,145.089768764031,22.506971442548952,1.3716186045523402,89.79592359695354,2.1031533462876366,0.27170139122481574
1.14,0.03011,33.21318,InsertToTarget,Double,16.83526,0.19084,0.03426,144.4112,144.4112,0.10437,0.20061,0.03426,0.0,0.0,0.0,0.95793,1.0,6,6,1,0.62981,1.03263,0.05996,0.82834,0.68538,0.0602,0.82,0.7,0.06,0.9,0.56,0.06,-3.3714,18.30997,-14.25994,-44.7648,-51.57611,55.8844,double_rcm_log_20260616_133526_303.csv,33.21318,Unknown,Task3_Insertion,0.0,0.03661910509313013,0.10305563382937331,0.10305563912276439,0.682091317390304,0.20038424627162,144.41378050587826,22.5255995839559,3.7913891526345873,72.86552831385676,2.1056132989519174,0.502802381875341
1.17013,0.03012,33.19593,InsertToTarget,Double,17.51538,0.1942,0.03426,143.7311,143.7311,0.10859,0.20456,0.03426,0.0,0.0,0.0,0.95623,1.0,6,6,1,0.63015,1.03204,0.05996,0.82868,0.68479,0.0602,0.82,0.7,0.06,0.9,0.56,0.06,-3.36117,18.21145,-14.15836,-44.80901,-51.53918,55.91465,double_rcm_log_20260616_133526_303.csv,33.19593,Unknown,Task3_Insertion,0.0,0.03661910510308298,0.1030556338573832,0.10305563912276439,0.6551191597841171,0.20024600255301078,143.73283027895886,22.592566313691364,3.1289801171818916,71.11016140817883,2.1268012823342954,0.6413176168514334
1.22886,0.02908,34.38675,InsertToTarget,Double,18.8413,0.20014,0.03426,142.4052,142.4052,0.11681,0.2116,0.03426,0.0,0.0,0.0,0.95291,1.0,6,6,1,0.6308,1.03089,0.05996,0.82934,0.68364,0.06021,0.82,0.7,0.06,0.9,0.56,0.06,-3.34116,18.0177,-13.95756,-44.89891,-51.46555,55.97719,double_rcm_log_20260616_133526_303.csv,34.38675,Unknown,Task3_Insertion,0.0,0.038397703715820575,0.10806106968364071,0.10806107575154263,0.6390760575586922,0.2101318267549799,142.40691450909256,22.503180892520508,0.9889476779801779,62.85630209353839,2.1349967929483773,0.3538276635606479
