time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
0.46116,0.01012,98.80029,InsertToTarget,Double,2.73504,0.18786,0.03426,158.5168,158.5168,0.0169,0.1893,0.03426,0.0,0.0,0.0,0.99319,1.0,6,6,1,0.62284,1.0449,0.05998,0.82136,0.69763,0.06019,0.82,0.7,0.06,0.9,0.56,0.06,-3.58811,20.43446,-16.56766,-44.12427,-51.89575,55.41324,double_rcm_log_20260616_135653_209.csv,98.80029,Unknown,Task3_Insertion,0.0,0.031682343442346744,0.08916231110075357,0.08916231452215485,3.9789408801302746,0.19006476628932753,158.51278371159844,22.985396687397945,76.52113977841474,917.9632313661554,3.066246740697636,19.551444790801582
0.49855,0.00945,105.7665,InsertToTarget,Double,3.57122,0.07966,0.0,157.6749,157.6749,0.02213,0.08048,0.0,0.0,0.0,0.0,0.99108,1.0,6,6,1,0.62329,1.04418,0.05999,0.82177,0.6969,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.57443,20.30069,-16.41994,-44.19393,-51.86496,55.48371,double_rcm_log_20260616_135653_209.csv,105.7665,Unknown,Task3_Insertion,0.0,0.013578527251855795,0.038213490226452276,0.038213490519083064,1.283979211575881,0.08000961480684017,157.67545560422516,22.6090214493672,62.108125422836075,678.6736016755974,2.237817676415047,17.69901925241519
0.53766,0.01017,98.33701,InsertToTarget,Double,4.45332,0.05392,0.0,156.7922,156.7922,0.02761,0.05463,0.0,0.0,0.0,0.0,0.98887,1.0,6,6,1,0.62373,1.04342,0.05999,0.82221,0.69613,0.06005,0.82,0.7,0.06,0.9,0.56,0.06,-3.56108,20.17537,-16.2913,-44.24249,-51.82811,55.52055,double_rcm_log_20260616_135653_209.csv,98.33701,Unknown,Task3_Insertion,0.0,0.0092998281243564,0.026172123553044074,0.026172123769392024,0.6429947890958957,0.05001538224924835,156.78859492960575,22.50856161897997,23.640052848956255,719.0237314956664,1.9673126315034062,5.365813752852755
0.56949,0.01093,91.47254,InsertToTarget,Double,5.17169,0.05148,0.0,156.0737,156.0737,0.03207,0.05227,0.0,0.0,0.0,0.0,0.98707,1.0,6,6,1,0.62409,1.04279,0.05999,0.82256,0.69551,0.06005,0.82,0.7,0.06,0.9,0.56,0.06,-3.55042,20.07629,-16.19178,-44.27716,-51.79698,55.543,double_rcm_log_20260616_135653_209.csv,91.47254,Unknown,Task3_Insertion,0.0,0.009109818985956725,0.025637388659284322,0.025637388871516353,0.5569801808159697,0.05024555089374059,156.07663566338167,22.431015484903508,7.725211187020264,342.9569933149792,1.9201250932407787,1.1768854369264437
0.60334,0.01119,89.3539,InsertToTarget,Double,5.93581,0.05387,0.0,155.3096,155.3096,0.0368,0.05483,0.0,0.0,0.0,0.0,0.98516,1.0,6,6,1,0.62447,1.04213,0.05999,0.82294,0.69485,0.06005,0.82,0.7,0.06,0.9,0.56,0.06,-3.53911,19.97122,-16.08647,-44.31362,-51.76339,55.5657,double_rcm_log_20260616_135653_209.csv,89.3539,Unknown,Task3_Insertion,0.0,0.009109819025964624,0.025637388771876907,0.025637388871534626,0.48367552791588314,0.050061500638252446,155.3150623732289,22.599889712806142,3.4127105312861943,143.8266405064048,1.9213137940208,0.6062586431707971
0.63825,0.0118,84.74438,InsertToTarget,Double,6.72393,0.05644,0.0,154.5215,154.5215,0.04169,0.05759,0.0,0.0,0.0,0.0,0.98319,1.0,6,6,1,0.62485,1.04145,0.05999,0.82333,0.69416,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.52743,19.86248,-15.97729,-44.35196,-51.72838,55.58976,double_rcm_log_20260616_135653_209.csv,84.74438,Unknown,Task3_Insertion,0.0,0.010637613823265802,0.029936998747957876,0.029936998990537034,0.5140759233723755,0.06031966129266037,154.5224841244794,22.59053036165272,2.8590105023159653,71.94526017082853,1.9555687067067464,0.792733203921812
0.67174,0.00877,114.011,InsertToTarget,Double,7.48013,0.05938,0.0,153.7653,153.7653,0.04638,0.0607,0.0,0.0,0.0,0.0,0.9813,1.0,6,6,1,0.62523,1.04079,0.05999,0.82371,0.69351,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.51613,19.75635,-15.86937,-44.3918,-51.69443,55.61597,double_rcm_log_20260616_135653_209.csv,114.011,Unknown,Task3_Insertion,0.0,0.010895840424156499,0.030663715233807544,0.03066371543494428,0.45995232496666355,0.06001281914340646,153.76959322310756,22.608411341615767,2.914708006157549,69.79927441672136,1.9653441481453295,0.1728240182110221
0.70719,0.01028,97.30427,InsertToTarget,Double,8.28052,0.06047,0.0,152.9649,152.9649,0.05134,0.06197,0.0,0.0,0.0,0.0,0.9793,1.0,6,6,1,0.62563,1.04009,0.05999,0.82411,0.69281,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.50426,19.64532,-15.75752,-44.43201,-51.65814,55.64167,double_rcm_log_20260616_135653_209.csv,97.30427,Unknown,Task3_Insertion,0.0,0.010895840457606394,0.030663715327944204,0.03066371543494428,0.41517802788997304,0.060012819143406455,152.9633675100022,22.697709777879126,2.358885252678982,92.27408345046071,1.959321618262484,0.5607154458972976
0.74119,0.01239,80.70009,InsertToTarget,Double,9.04796,0.05932,0.0,152.1974,152.1974,0.0561,0.06094,0.0,0.0,0.0,0.0,0.97738,1.0,6,6,1,0.62601,1.03943,0.05999,0.82449,0.69214,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.49285,19.53807,-15.64895,-44.47211,-51.62303,55.66811,double_rcm_log_20260616_135653_209.csv,80.70009,Unknown,Task3_Insertion,0.0,0.010637613857527688,0.029936998844379694,0.029936998990537034,0.3798508629932531,0.06001281914340472,152.19311186778458,22.618088901365606,3.978173593186499,73.66920934368181,1.9931351617582203,1.0414086629244952
0.77431,0.01054,94.91027,InsertToTarget,Double,9.79553,0.06066,0.0,151.4498,151.4498,0.06074,0.06245,0.0,0.0,0.0,0.0,0.97552,1.0,6,6,1,0.62638,1.03878,0.05999,0.82486,0.69149,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.48165,19.43224,-15.54083,-44.51349,-51.5883,55.69585,double_rcm_log_20260616_135653_209.csv,94.91027,Unknown,Task3_Insertion,0.0,0.010637613823265802,0.029936998747957876,0.029936998990537034,0.35108634510342845,0.060051260154586415,151.44518249188383,22.452820908882547,3.593071141338833,122.32611973793084,2.016455176886983,0.32956951762792386
0.80642,0.0097,103.1048,InsertToTarget,Double,10.52035,0.06058,0.0,150.725,150.725,0.06524,0.0625,0.0,0.0,0.0,0.0,0.9737,1.0,6,6,1,0.62674,1.03815,0.05999,0.82522,0.69087,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.4708,19.32954,-15.43591,-44.55389,-51.55426,55.72311,double_rcm_log_20260616_135653_209.csv,103.1048,Unknown,Task3_Insertion,0.0,0.010895840457606394,0.030663715327944204,0.03066371543494428,0.32715388426445524,0.06005126015459152,150.7282617825867,22.45738761845055,4.271986118624519,101.67936523232748,2.010759431664462,0.5485523456476252
0.84051,0.01,100.0362,InsertToTarget,Double,11.29019,0.06327,0.0,149.9552,149.9552,0.07001,0.06543,0.0,0.0,0.0,0.0,0.97178,1.0,6,6,1,0.62712,1.03748,0.05999,0.8256,0.6902,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.45934,19.22105,-15.32554,-44.596,-51.51764,55.75074,double_rcm_log_20260616_135653_209.csv,100.0362,Unknown,Task3_Insertion,0.0,0.01222685926412693,0.03440954671674462,0.03440954694902891,0.3553287847984165,0.07000000000000062,149.9580104562607,22.66105625525013,2.9859865239169707,104.9713219403791,1.9900207489649226,0.4965441296011193
0.87794,0.0135,74.05246,InsertToTarget,Double,12.13501,0.06695,0.0,149.1104,149.1104,0.07525,0.06943,0.0,0.0,0.0,0.0,0.96967,1.0,6,6,1,0.62753,1.03674,0.05999,0.82602,0.68946,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.44684,19.10294,-15.20615,-44.64082,-51.47704,55.77933,double_rcm_log_20260616_135653_209.csv,74.05246,Unknown,Task3_Insertion,0.0,0.012713966631430804,0.03578039290703767,0.03578039315130726,0.3306281750839595,0.07004394225165976,149.10713229084644,22.59900058962379,3.2459020959942366,45.64983646283167,2.044642005798319,1.2733129979759918
0.91704,0.00957,104.5316,InsertToTarget,Double,13.01778,0.06336,0.0,148.2276,148.2276,0.08072,0.06585,0.0,0.0,0.0,0.0,0.96746,1.0,6,6,1,0.62798,1.03598,0.05999,0.82646,0.6887,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.43345,18.97444,-15.07258,-44.69664,-51.43378,55.81941,double_rcm_log_20260616_135653_209.csv,104.5316,Unknown,Task3_Insertion,0.0,0.01222685926412693,0.03440954671674462,0.03440954694902891,0.30832208917776077,0.0700439422516611,148.22896646742157,22.48613837357274,1.704914804363401,60.65496794071533,2.065485611061857,0.20894857906092465
0.95225,0.01166,85.741,InsertToTarget,Double,13.81266,0.06695,0.0,147.4327,147.4327,0.08565,0.06976,0.0,0.0,0.0,0.0,0.96547,1.0,6,6,1,0.62837,1.03529,0.05999,0.82685,0.68801,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.42164,18.86198,-14.95803,-44.74151,-51.39441,55.84879,double_rcm_log_20260616_135653_209.csv,85.741,Unknown,Task3_Insertion,0.0,0.012226859234318398,0.0344095466328557,0.03440954694902891,0.2904889306863595,0.07001098814856462,147.4363845867091,22.56006658112771,1.7785747336261535,45.06816204651076,2.0536148400243226,0.27575705101748066
0.98632,0.00995,100.4852,InsertToTarget,Double,14.58176,0.07028,0.0,146.6636,146.6636,0.09042,0.07336,0.0,0.0,0.0,0.0,0.96355,1.0,6,6,1,0.62875,1.03462,0.05999,0.82723,0.68734,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.41008,18.75104,-14.84355,-44.78877,-51.35559,55.88114,double_rcm_log_20260616_135653_209.csv,100.4852,Unknown,Task3_Insertion,0.0,0.01222685926412693,0.03440954671674462,0.03440954694902891,0.27548696543537016,0.07009883133010053,146.66612901416596,22.61004476796038,2.3593913316431987,45.03304838522084,2.076207315309746,0.42791501113854485
1.02,0.01295,77.21412,InsertToTarget,Double,15.34202,0.06823,0.0,145.9033,145.9033,0.09514,0.07142,0.0,0.0,0.0,0.0,0.96165,1.0,6,6,1,0.62912,1.03396,0.05999,0.82761,0.68668,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.39873,18.64214,-14.73183,-44.8345,-51.31696,55.91254,double_rcm_log_20260616_135653_209.csv,77.21412,Unknown,Task3_Insertion,0.0,0.012713966631430804,0.03578039290703767,0.03578039315130726,0.26148273956553264,0.07001098814856536,145.90455578904994,22.6249319448293,2.58122462433088,64.34588971081452,2.0743629267636665,0.41902562890855893
1.05441,0.01288,77.63123,InsertToTarget,Double,16.11909,0.07169,0.0,145.1263,145.1263,0.09995,0.07522,0.0,0.0,0.0,0.0,0.95971,1.0,6,6,1,0.62951,1.03328,0.05998,0.82799,0.686,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.38711,18.53031,-14.61672,-44.88225,-51.27673,55.94487,double_rcm_log_20260616_135653_209.csv,77.63123,Unknown,Task3_Insertion,0.0,0.014945242802826117,0.04205978145158268,0.042059781882056925,0.28602156921991717,0.08046977454537665,145.12562316834337,22.621098371729527,2.421590111792019,85.01618130879731,2.0988473827600536,1.1859946380767517
1.08909,0.01297,77.10847,InsertToTarget,Double,16.90183,0.07365,0.0,144.3435,144.3435,0.10481,0.07744,0.0,0.0,0.0,0.0,0.95775,1.0,6,6,1,0.6299,1.0326,0.05998,0.82838,0.68532,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.37535,18.41669,-14.4992,-44.93236,-51.23557,55.97954,double_rcm_log_20260616_135653_209.csv,77.10847,Unknown,Task3_Insertion,0.0,0.014945242802826117,0.04205978145158268,0.042059781882056925,0.27233595126626164,0.08034540817858887,144.34172369761976,22.607804880761954,3.3617888403616383,65.48207271051756,2.1415825161040964,0.8717098434957765
1.12118,0.01007,99.28233,InsertToTarget,Double,17.62648,0.07452,0.0,143.6189,143.6189,0.1093,0.0785,0.0,0.0,0.0,0.0,0.95594,1.0,6,6,1,0.63026,1.03198,0.05999,0.82874,0.68469,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.3644,18.31007,-14.38795,-44.98146,-51.19666,56.01444,double_rcm_log_20260616_135653_209.csv,99.28233,Unknown,Task3_Insertion,0.0,0.013372099395005442,0.03763254881803774,0.03763254906580427,0.2611268977217564,0.08034540817858764,143.61612061325147,22.5844142858202,2.442688553898205,90.78684191532754,2.1476311629387554,0.26824707626096345
1.15555,0.01119,89.38117,InsertToTarget,Double,18.40214,0.07574,0.01978,142.8432,142.8432,0.11411,0.07997,0.0,0.0,0.0,0.0,0.954,1.0,6,6,1,0.63064,1.0313,0.05999,0.82913,0.68402,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.35277,18.19721,-14.27117,-45.03212,-51.15469,56.04959,double_rcm_log_20260616_135653_209.csv,89.38117,Unknown,Task3_Insertion,0.0,0.01401871595946009,0.03945229515967048,0.039452295446603745,0.24908259842242134,0.08000961480683992,142.84090345555776,22.5214929317181,2.5926722324827494,58.84794763795848,2.1330411801349283,0.23764944342594121
1.1924,0.01095,91.30441,InsertToTarget,Double,19.23421,0.08072,0.01978,142.0112,142.0112,0.11927,0.08544,0.0,0.0,0.0,0.0,0.95192,1.0,6,6,1,0.63105,1.03058,0.05999,0.82954,0.6833,0.06009,0.82,0.7,0.06,0.9,0.56,0.06,-3.34029,18.07581,-14.14538,-45.08725,-51.10888,56.08743,double_rcm_log_20260616_135653_209.csv,91.30441,Unknown,Task3_Insertion,0.0,0.015346247423807633,0.043188312218464114,0.043188312648698546,0.2682154430735839,0.09003418154319655,142.0123575608827,22.61207717975508,1.957241459683273,69.14315259072656,2.148964128931801,0.9160080636029633
1.22884,0.01109,90.14516,InsertToTarget,Double,20.05684,0.08352,0.01978,141.1886,141.1886,0.12437,0.08861,0.01978,0.0,0.0,0.0,0.94986,1.0,6,6,1,0.63146,1.02986,0.05998,0.82995,0.68258,0.06009,0.82,0.7,0.06,0.9,0.56,0.06,-3.32795,17.95525,-14.02017,-45.14312,-51.06282,56.12637,double_rcm_log_20260616_135653_209.csv,90.14516,Unknown,Task3_Insertion,0.0,0.01669112601083172,0.04697314854563992,0.04697314906010603,0.2572600429612767,0.09007689023187966,141.18380572856077,22.532145409839522,2.805045444533239,35.39630023324716,2.1860537271086793,0.922815924262741
1.26293,0.00966,103.5413,InsertToTarget,Double,20.82655,0.0836,0.0,140.4188,140.4188,0.12915,0.08888,0.0,0.0,0.0,0.0,0.94794,1.0,6,6,1,0.63184,1.0292,0.05999,0.83033,0.68192,0.06009,0.82,0.7,0.06,0.9,0.56,0.06,-3.31632,17.84093,-13.9005,-45.19848,-51.01869,56.16608,double_rcm_log_20260616_135653_209.csv,103.5413,Unknown,Task3_Insertion,0.0,0.015346247447557072,0.043188312285301185,0.043188312648698546,0.24766315116395157,0.09000854660274384,140.42223257020228,22.474509169090194,1.7574065034539246,59.384327111737974,2.2011469952561735,0.24109495936686282
1.29858,0.01049,95.35934,InsertToTarget,Double,21.63144,0.08514,0.0,139.6139,139.6139,0.13414,0.09074,0.0,0.0,0.0,0.0,0.94593,1.0,6,6,1,0.63224,1.0285,0.05998,0.83073,0.68122,0.06009,0.82,0.7,0.06,0.9,0.56,0.06,-3.30424,17.72216,-13.77678,-45.25533,-50.97206,56.20615,double_rcm_log_20260616_135653_209.csv,95.35934,Unknown,Task3_Insertion,0.0,0.01669112598899588,0.04697314848418822,0.046973149060124224,0.2384316364392346,0.09000854660274386,139.61600696195265,22.615523860664666,1.3634084153388026,50.95605806344302,2.184846837437179,0.33755284670427715
1.3356,0.01235,80.96906,InsertToTarget,Double,22.46715,0.0876,0.0,138.7782,138.7782,0.13932,0.09361,0.0,0.0,0.0,0.0,0.94384,1.0,6,6,1,0.63265,1.02777,0.05998,0.83114,0.68049,0.06009,0.82,0.7,0.06,0.9,0.56,0.06,-3.29174,17.59925,-13.64913,-45.31393,-50.92299,56.24694,double_rcm_log_20260616_135653_209.csv,80.96906,Unknown,Task3_Insertion,0.0,0.01669112601083172,0.04697314854563992,0.04697314906010603,0.23030788569308666,0.0903071681284698,138.77877287251104,22.56055080573895,2.68926010046656,30.393831800390327,2.2160659950506973,1.2610517263100816
1.37004,0.01263,79.14688,InsertToTarget,Double,23.24442,0.08642,0.0,138.0009,138.0009,0.14414,0.09256,0.0,0.0,0.0,0.0,0.9419,1.0,6,6,1,0.63304,1.02709,0.05998,0.83153,0.67982,0.06009,0.82,0.7,0.06,0.9,0.56,0.06,-3.28,17.48292,-13.52705,-45.37267,-50.87604,56.28948,double_rcm_log_20260616_135653_209.csv,79.14688,Unknown,Task3_Insertion,0.0,0.016939283713103055,0.047671528527124286,0.047671529114428166,0.22188996109304698,0.09000854660274406,138.0035557512921,22.622467813516643,2.452394807203931,64.20501569021847,2.2569961289057043,0.7390173428523217
1.4049,0.01065,93.86199,InsertToTarget,Double,24.03136,0.0893,0.0,137.214,137.214,0.14902,0.09584,0.0,0.0,0.0,0.0,0.93993,1.0,6,6,1,0.63343,1.02641,0.05998,0.83192,0.67913,0.0601,0.82,0.7,0.06,0.9,0.56,0.06,-3.26813,17.36478,-13.4029,-45.43297,-50.82757,56.33271,double_rcm_log_20260616_135653_209.csv,93.86199,Unknown,Task3_Insertion,0.0,0.018049474479891164,0.050795892579877135,0.05079589317690922,0.23868444588530927,0.10012300127650736,137.2109809745561,22.614767126258045,2.4853636837971425,47.22926896441172,2.2565833205694568,0.3762753451735742
1.44075,0.01147,87.14839,InsertToTarget,Double,24.84095,0.09055,0.01978,136.4044,136.4044,0.15404,0.09742,0.01978,0.0,0.0,0.0,0.93791,1.0,6,6,1,0.63383,1.02571,0.05998,0.83232,0.67843,0.0601,0.82,0.7,0.06,0.9,0.56,0.06,-3.25598,17.24388,-13.27638,-45.49441,-50.77711,56.37651,double_rcm_log_20260616_135653_209.csv,87.14839,Unknown,Task3_Insertion,0.0,0.018049474479891164,0.050795892579877135,0.05079589317695545,0.2309377448659778,0.10012300127651004,136.4047554156379,22.52284322777778,0.9941975998103098,68.23964503635332,2.2720950631931265,0.6061094584001755
1.47512,0.01067,93.70076,InsertToTarget,Double,25.61693,0.09107,0.0,135.6285,135.6285,0.15885,0.09819,0.0,0.0,0.0,0.0,0.93597,1.0,6,6,1,0.63421,1.02503,0.05998,0.83271,0.67776,0.0601,0.82,0.7,0.06,0.9,0.56,0.06,-3.24427,17.12676,-13.15309,-45.55602,-50.72749,56.42113,double_rcm_log_20260616_135653_209.csv,93.70076,Unknown,Task3_Insertion,0.0,0.018738645758090935,0.05273539885361262,0.05273539958573343,0.22369093895528658,0.10000769201186017,135.6295384494101,22.5580491167145,3.347733096623316,62.529526913583084,2.2885200426279217,0.7302968133669766
1.51322,0.00927,107.9261,InsertToTarget,Double,26.47706,0.09791,0.01978,134.7684,134.7684,0.16419,0.10578,0.01978,0.0,0.0,0.0,0.93382,1.0,6,6,1,0.63464,1.02429,0.05998,0.83313,0.67701,0.06011,0.82,0.7,0.06,0.9,0.56,0.06,-3.23135,16.99735,-13.01726,-45.62379,-50.67165,56.46903,double_rcm_log_20260616_135653_209.csv,107.9261,Unknown,Task3_Insertion,0.0,0.019418466270737376,0.05464858964645182,0.05464859047030506,0.23843086147316503,0.11017468646862728,134.76998590190615,22.548572339835392,4.724080299384129,110.94503194382014,2.311009298626739,0.8205323742831195
