time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
0.07931,0.05931,16.86007,ApproachEntry,Double,757.2966,563.3542,91.75002,879.0125,879.0125,0.0,757.2966,88.24998,81.24998,0.0,0.0,0.15601,1.0,6,6,1,0.6806,1.22472,0.04515,1.01241,1.4284,0.13692,0.82,0.7,0.06,0.9,0.56,0.06,-3.06301,25.75862,-27.0,22.67546,25.33015,27.0,double_rcm_log_20260616_140158_025.csv,16.86007,Unknown,Task3_Insertion,0.0,88.24938377497232,161.16989577843677,224.52491689327977,135.15787857204668,534.0151141177132,879.0172094447297,4885.8016474254755,262706.8394367756,2461149.515488258,365.22601647728703,5721.276540490751
0.12161,0.01315,76.06042,ApproachEntry,Double,867.5897,631.2434,109.1943,1004.13,1004.13,0.0,867.5897,70.80575,63.80575,0.0,0.0,0.15601,1.0,6,6,1,0.63719,1.26395,-0.02059,0.89675,1.56373,0.03194,0.82,0.7,0.06,0.9,0.56,0.06,-0.03494,37.02235,-45.0,40.67546,43.33015,45.0,double_rcm_log_20260616_140158_025.csv,76.06042,Unknown,Task3_Insertion,0.0,70.80638193822533,152.28201980563202,186.82720455940222,145.13415388096857,495.96215647970627,1004.1274017772845,7768.102930136334,159523.88325898832,5694336.522547608,469.63681857049994,7910.080446739034
0.15386,0.01009,99.06968,ApproachEntry,Double,376.7711,319.0498,93.12003,518.0085,518.0085,0.0,376.7711,86.87997,79.87997,0.0,0.0,0.15601,1.0,6,6,1,0.51784,0.86075,0.0132,0.83401,1.06649,0.14628,0.82,0.7,0.06,0.9,0.56,0.06,-3.97544,27.06002,-72.0,67.26383,41.75466,72.0,double_rcm_log_20260616_140158_025.csv,99.06968,Unknown,Task3_Insertion,0.0,86.88043521012615,161.00621315886912,221.74348115011222,145.70072355166894,212.31563357416732,518.0067939708898,10301.563913131436,106586.60032175302,4886730.189075255,412.3586557559076,14011.857396537805
0.18555,0.01376,72.65015,ApproachEntry,Double,230.8909,447.5283,60.46599,387.1165,387.1165,0.0,230.8909,60.46599,53.46599,0.0,0.0,0.15601,1.0,6,6,1,0.37382,0.9241,0.00421,0.75999,0.91767,0.10827,0.82,0.7,0.06,0.9,0.56,0.06,-12.392,51.59185,-99.0,41.90064,14.75466,50.99791,double_rcm_log_20260616_140158_025.csv,72.65015,Unknown,Task3_Insertion,0.0,60.46557448803732,140.29290661020664,162.3785282908191,161.3464007125633,73.85004667463781,387.1183564492905,1664.7326709056833,161103.17964053588,1920593.55302823,552.8374550937406,9754.864412043244
0.21564,0.01682,59.4683,ApproachEntry,Double,289.5317,516.8494,47.32668,443.228,443.228,0.0,289.5317,47.32668,40.32668,0.0,0.0,0.15601,1.0,6,6,1,0.39551,1.07907,0.01425,0.77582,0.98412,0.09397,0.82,0.7,0.06,0.9,0.56,0.06,-13.1876,63.19907,-91.25295,23.90064,-3.24534,32.99791,double_rcm_log_20260616_140158_025.csv,59.4683,Unknown,Task3_Insertion,0.0,47.3278788928886,118.55461108853834,129.43838769467496,158.08112265350877,108.08119361778995,443.2295203390677,1189.0972564487276,21276.887574414257,3217510.8182923733,418.86164433646337,9806.947492277728
0.25911,0.01401,71.37088,ApproachEntry,Double,120.7187,424.8058,20.76968,271.2677,271.2677,0.0,120.7187,20.76968,13.76968,0.0,0.0,0.15601,1.0,6,6,1,0.50708,1.06985,0.02294,0.81578,0.81549,0.02511,0.82,0.7,0.06,0.9,0.56,0.06,-8.9175,49.22839,-64.25295,-3.09936,-30.24534,30.88181,double_rcm_log_20260616_140158_025.csv,71.37088,Unknown,Task3_Insertion,0.0,20.769792178121687,57.179797238979404,58.13205708091933,147.99251867107367,63.98465475889822,271.2664015317784,3017.4036885910195,21285.83790570522,571721.8058187603,499.40584285827265,3922.733977480574
0.29803,0.01238,80.74885,ApproachEntry,Double,121.9294,419.5751,9.68672,260.4915,260.4915,0.0,121.9294,9.68672,2.68672,0.0,0.0,0.15601,1.0,6,6,1,0.54331,1.09241,0.04411,0.7494,0.75605,-0.0221,0.82,0.7,0.06,0.9,0.56,0.06,-6.51046,36.33852,-37.25295,-30.09936,-57.18568,53.45214,double_rcm_log_20260616_140158_025.csv,80.74885,Unknown,Task3_Insertion,0.0,9.686021036427631,27.12931731937757,27.226522440598085,133.34661020946277,88.66762916385244,260.49255747525683,977.6203340223367,42108.25429156331,380028.20268111717,369.7533284185675,5264.638203373362
0.33738,0.01321,75.68201,AlignAtEntry,Double,49.27027,49.27027,1.59434,208.1111,208.1111,0.0,49.27027,1.59434,0.0,0.0,0.0,1.0,1.0,6,6,1,0.60541,1.09105,0.05628,0.81196,0.74856,0.0622,0.82,0.7,0.06,0.9,0.56,0.06,-4.00524,25.96888,-20.73782,-41.23462,-53.96082,53.18851,double_rcm_log_20260616_140158_025.csv,75.68201,Unknown,Task3_Insertion,0.0,1.5930185179413063,4.48258889213401,4.483022074012461,159.50263440246624,17.252674976540817,208.11236195863037,1564.9935695992774,9318.786720490998,685855.3036625921,151.55245964861274,4324.878919169618
0.37228,0.01076,92.9594,InsertToTarget,Double,1.52796,1.44241,0.23985,160.7521,160.7521,0.00293,1.44425,0.23985,0.0,0.0,0.0,0.99883,1.0,6,6,1,0.62141,1.04664,0.05986,0.82035,0.69962,0.06144,0.82,0.7,0.06,0.9,0.56,0.06,-3.63619,20.96491,-17.27029,-43.65624,-51.90748,54.80445,double_rcm_log_20260616_140158_025.csv,92.9594,Unknown,Task3_Insertion,0.0,0.24002380199414367,0.6754871349222604,0.6754886167234242,70.78183421166685,1.4446128041264852,160.74806530717558,715.183139485942,22348.188261639956,174945.05421168354,44.40017602021525,2108.058430572378
0.40645,0.01186,84.3382,InsertToTarget,Double,1.37279,0.55787,0.09065,159.9926,159.9926,0.00771,0.55977,0.09065,0.0,0.0,0.0,0.99689,1.0,6,6,1,0.62202,1.04613,0.05995,0.82064,0.69892,0.06056,0.82,0.7,0.06,0.9,0.56,0.06,-3.61398,20.69733,-16.87686,-43.95681,-51.9381,55.21872,double_rcm_log_20260616_140158_025.csv,84.3382,Unknown,Task3_Insertion,0.0,0.09134846571576666,0.25707811980716444,0.2570782014881542,24.056600663218422,0.5603515380132861,159.99090474148827,26.840773729108115,9809.306241830467,329931.54474764306,5.244366598359289,589.201098616017
0.43837,0.03192,31.33092,InsertToTarget,Double,2.01382,0.40899,0.06853,159.2743,159.2743,0.01218,0.41124,0.06853,0.0,0.0,0.0,0.99509,1.0,6,6,1,0.6224,1.04551,0.05995,0.82099,0.69829,0.06041,0.82,0.7,0.06,0.9,0.56,0.06,-3.60231,20.58325,-16.75075,-44.01606,-51.9157,55.28551,double_rcm_log_20260616_140158_025.csv,31.33092,Unknown,Task3_Insertion,0.0,0.06953219421160486,0.19568154537835386,0.1956815814158774,11.726919736330549,0.4101519418271928,159.2698097569027,23.181005353828155,147.1878087433813,149986.93551846908,3.11929840584891,33.897235493217224
0.4688,0.00849,117.8224,InsertToTarget,Double,2.66149,0.18627,0.02798,158.5904,158.5904,0.01644,0.18764,0.02798,0.0,0.0,0.0,0.99337,1.0,6,6,1,0.62281,1.04496,0.05998,0.82132,0.6977,0.06019,0.82,0.7,0.06,0.9,0.56,0.06,-3.58913,20.44344,-16.57576,-44.12255,-51.89914,55.41314,double_rcm_log_20260616_140158_025.csv,117.8224,Unknown,Task3_Insertion,0.0,0.03152010773744093,0.08870573790073898,0.0887057412786247,4.099503234290341,0.19006476628932933,158.59340623115446,23.06496956132809,61.918622156496106,1165.304088892711,3.1726784430637665,15.372482559509281
