time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
0.73705,0.0087,114.8967,InsertToTarget,Double,9.00243,0.06138,0.0,152.243,152.243,0.05582,0.06303,0.0,0.0,0.0,0.0,0.9775,1.0,6,6,1,0.62599,1.03947,0.05999,0.82447,0.69218,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.49346,19.54344,-15.65362,-44.47123,-51.62509,55.66792,double_rcm_log_20260616_141325_268.csv,114.8967,Unknown,Task3_Insertion,0.0,0.010637613857527688,0.029936998844379694,0.029936998990569234,0.3817338466605892,0.060012819143406726,152.23776436876622,22.655484880810853,1.76742238622959,88.26310778276863,1.9844328844454342,0.30164993502132326
0.77268,0.00871,114.7864,InsertToTarget,Double,9.80686,0.06431,0.0,151.4385,151.4385,0.06081,0.06619,0.0,0.0,0.0,0.0,0.97549,1.0,6,6,1,0.62638,1.03877,0.05999,0.82486,0.69148,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.48148,19.43067,-15.53924,-44.51387,-51.58771,55.69562,double_rcm_log_20260616_141325_268.csv,114.7864,Unknown,Task3_Insertion,0.0,0.011997259743857713,0.03376339424769182,0.033763394446478,0.41119126291060365,0.0703944927915777,151.4365045159191,22.42969622611458,3.2416914869042266,94.66267164460731,1.9904030017899441,0.35400869512683947
0.80633,0.01055,94.81252,InsertToTarget,Double,10.56632,0.06249,0.0,150.679,150.679,0.06552,0.06448,0.0,0.0,0.0,0.0,0.97359,1.0,6,6,1,0.62676,1.03811,0.05999,0.82524,0.69083,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.47016,19.32374,-15.43049,-44.5552,-51.55214,55.7233,double_rcm_log_20260616_141325_268.csv,94.81252,Unknown,Task3_Insertion,0.0,0.010895840424156499,0.030663715233807544,0.03066371543494428,0.3254926879725463,0.060000000000004494,150.68360926125976,22.488009974169927,4.523038495286097,75.46403347206554,2.00052877026978,0.2852915822484408
0.84139,0.01102,90.75072,InsertToTarget,Double,11.35783,0.06518,0.0,149.8875,149.8875,0.07043,0.06741,0.0,0.0,0.0,0.0,0.97161,1.0,6,6,1,0.62715,1.03742,0.05999,0.82563,0.69014,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.45837,19.21217,-15.31696,-44.59856,-51.51447,55.75179,double_rcm_log_20260616_141325_268.csv,90.75072,Unknown,Task3_Insertion,0.0,0.012226859234318398,0.0344095466328557,0.03440954694902891,0.35373144026660974,0.07009883133010185,149.8910317530705,22.698969665568917,1.6429111651407329,119.90315998845055,2.004908301997523,0.39167001697179143
0.87774,0.01205,83.01875,InsertToTarget,Double,12.17858,0.06812,0.0,149.0668,149.0668,0.07552,0.07064,0.0,0.0,0.0,0.0,0.96956,1.0,6,6,1,0.62756,1.03671,0.05999,0.82604,0.68942,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.44616,19.09637,-15.19914,-44.64384,-51.47493,55.78145,double_rcm_log_20260616_141325_268.csv,83.01875,Unknown,Task3_Insertion,0.0,0.011997259743857713,0.03376339424769182,0.033763394446478,0.33003556036021103,0.07017560391343122,149.0624798532481,22.56912185611194,4.1943778941197225,38.771555153222735,2.023028757844973,0.9718706909340421
0.91281,0.01283,77.91868,InsertToTarget,Double,12.97011,0.06891,0.0,148.2753,148.2753,0.08043,0.07162,0.0,0.0,0.0,0.0,0.96758,1.0,6,6,1,0.62795,1.03602,0.05999,0.82643,0.68874,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.43433,18.9837,-15.08381,-44.68953,-51.43628,55.81229,double_rcm_log_20260616_141325_268.csv,77.91868,Unknown,Task3_Insertion,0.0,0.01222685926412693,0.03440954671674462,0.03440954694902891,0.3097443275190154,0.07009883133009975,148.27858038165863,22.46431032416137,2.268122322995886,110.91945263007797,2.0588995359627718,0.9843127873598269
0.94655,0.01137,87.92194,InsertToTarget,Double,13.73196,0.06994,0.0,147.5134,147.5134,0.08515,0.07285,0.0,0.0,0.0,0.0,0.96568,1.0,6,6,1,0.62833,1.03536,0.05999,0.82681,0.68808,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.42288,18.87404,-14.97077,-44.73571,-51.39846,55.84409,double_rcm_log_20260616_141325_268.csv,87.92194,Unknown,Task3_Insertion,0.0,0.012226859234318398,0.0344095466328557,0.03440954694902891,0.2921948806386644,0.07001098814856338,147.51700715510734,22.562456931710148,3.7136131890855912,102.8372137702016,2.078341018911809,0.5204052075344907
0.98131,0.01066,93.84227,InsertToTarget,Double,14.51673,0.07194,0.0,146.7287,146.7287,0.09002,0.07509,0.0,0.0,0.0,0.0,0.96371,1.0,6,6,1,0.62872,1.03468,0.05999,0.8272,0.6874,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.41111,18.76114,-14.85448,-44.78341,-51.35897,55.87674,double_rcm_log_20260616_141325_268.csv,93.84227,Unknown,Task3_Insertion,0.0,0.01357852722501454,0.03821349015091404,0.038213490519113325,0.31584865854598887,0.08000000000000368,146.73311282733692,22.684110735802218,4.803996683613488,93.96284860755918,2.085838185481809,0.22858979045312694
1.01448,0.01125,88.92138,InsertToTarget,Double,15.26537,0.0706,0.0,145.98,145.98,0.09466,0.07387,0.0,0.0,0.0,0.0,0.96184,1.0,6,6,1,0.62909,1.03403,0.05999,0.82757,0.68674,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.39987,18.65304,-14.74292,-44.82991,-51.32084,55.90915,double_rcm_log_20260616_141325_268.csv,88.92138,Unknown,Task3_Insertion,0.0,0.011997259743857713,0.03376339424769182,0.033763394446478,0.2637023676637742,0.07027418828033907,145.976496053303,22.622195123788977,3.0114917322549304,147.10906118563918,2.084808145342166,0.3775820983515228
1.04944,0.01337,74.79096,InsertToTarget,Double,16.05441,0.07144,0.0,145.1909,145.1909,0.09956,0.07494,0.0,0.0,0.0,0.0,0.95987,1.0,6,6,1,0.62948,1.03334,0.05998,0.82796,0.68606,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.38808,18.5397,-14.62645,-44.87808,-51.28015,55.94199,double_rcm_log_20260616_141325_268.csv,74.79096,Unknown,Task3_Insertion,0.0,0.01357852722501454,0.03821349015091404,0.038213490519113325,0.2504732248810564,0.07017560391343045,145.1925965743432,22.613565162622212,4.931627418900123,88.1589589737348,2.105805788480077,1.0655567408175632
1.08285,0.01151,86.87799,InsertToTarget,Double,16.80887,0.07329,0.0,144.4365,144.4365,0.10423,0.07704,0.0,0.0,0.0,0.0,0.95798,1.0,6,6,1,0.62985,1.03269,0.05999,0.82834,0.6854,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.37671,18.42961,-14.51214,-44.92736,-51.2404,55.97646,double_rcm_log_20260616_141325_268.csv,86.87799,Unknown,Task3_Insertion,0.0,0.01375474743468676,0.038709419422666085,0.03870941977169936,0.2727364305906299,0.08003845229734455,144.4310285222673,22.58405077172541,3.6662837072980543,122.6644300577681,2.144530235104455,0.742158809778524
1.11589,0.00924,108.1868,InsertToTarget,Double,17.55475,0.07498,0.0,143.6906,143.6906,0.10886,0.07896,0.0,0.0,0.0,0.0,0.95612,1.0,6,6,1,0.63022,1.03204,0.05999,0.82871,0.68476,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.36545,18.3202,-14.39822,-44.9773,-51.20046,56.01167,double_rcm_log_20260616_141325_268.csv,108.1868,Unknown,Task3_Insertion,0.0,0.01401871595946009,0.03945229515967048,0.039452295446603745,0.2611563936865178,0.08000961480684124,143.6917816021501,22.442741094302548,3.402217125329933,84.98202074419207,2.144143026247784,0.22499098314313365
1.14851,0.0119,84.05148,InsertToTarget,Double,18.29093,0.0717,0.0,142.9544,142.9544,0.11342,0.0757,0.0,0.0,0.0,0.0,0.95428,1.0,6,6,1,0.63059,1.0314,0.05999,0.82907,0.68412,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.3544,18.21293,-14.28713,-45.02577,-51.16076,56.04597,double_rcm_log_20260616_141325_268.csv,84.05148,Unknown,Task3_Insertion,0.0,0.013578527251855795,0.038213490226452276,0.038213490519083064,0.25091145075066806,0.08008649170644641,142.95749613084297,22.58643777138469,2.208760557930787,70.19262205974387,2.1449170702286313,0.5804434244672905
1.18053,0.01161,86.16032,InsertToTarget,Double,19.01382,0.07287,0.0,142.2315,142.2315,0.11791,0.07708,0.0,0.0,0.0,0.0,0.95247,1.0,6,6,1,0.63095,1.03077,0.05999,0.82943,0.68349,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.34354,18.10699,-14.17703,-45.0745,-51.12103,56.0802,double_rcm_log_20260616_141325_268.csv,86.16032,Unknown,Task3_Insertion,0.0,0.01357852722501454,0.03821349015091404,0.038213490519113325,0.24133604282301374,0.08008649170644325,142.23189304793775,22.572331210292578,2.830230687785587,32.880882949210005,2.1732405017119008,0.9882247035711998
1.21081,0.01096,91.21146,InsertToTarget,Double,19.6975,0.07196,0.0,141.5478,141.5478,0.12215,0.07628,0.0,0.0,0.0,0.0,0.95076,1.0,6,6,1,0.63129,1.03018,0.05999,0.82977,0.6829,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.33321,18.00597,-14.07152,-45.12243,-51.08278,56.11451,double_rcm_log_20260616_141325_268.csv,91.21146,Unknown,Task3_Insertion,0.0,0.013578527251855795,0.038213490226452276,0.038213490519083064,0.23276801521498647,0.08000961480684034,141.5509424200347,22.52508137430174,0.2937843127016991,90.16196627221689,2.195175245997674,0.5847854111889039
1.2501,0.01051,95.10857,InsertToTarget,Double,20.58442,0.07047,0.0,140.6609,140.6609,0.12765,0.07491,0.0,0.0,0.0,0.0,0.94854,1.0,6,6,1,0.63173,1.02941,0.05999,0.83021,0.68213,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.31983,17.87455,-13.93415,-45.18559,-51.03233,56.15988,double_rcm_log_20260616_141325_268.csv,95.10857,Unknown,Task3_Insertion,0.0,0.01222685926412693,0.03440954671674462,0.03440954694902891,0.19490318213028288,0.0700109881485642,140.66408887843403,22.623688221131395,3.8403099028553616,54.87968253995192,2.1988793970452787,0.449460161133462
1.28113,0.00951,105.1208,InsertToTarget,Double,21.2851,0.07398,0.0,139.9602,139.9602,0.13199,0.07876,0.0,0.0,0.0,0.0,0.94679,1.0,6,6,1,0.63207,1.0288,0.05999,0.83056,0.68152,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.30929,17.77094,-13.82602,-45.2353,-50.99184,56.19482,double_rcm_log_20260616_141325_268.csv,105.1208,Unknown,Task3_Insertion,0.0,0.014018715933461651,0.03945229508650414,0.039452295446603745,0.21535252543360744,0.08000000000000368,139.9608173740065,22.566599158826268,2.383143945113809,104.99588882387918,2.182662028565241,0.3000710002675835
1.31443,0.01044,95.78198,InsertToTarget,Double,22.03676,0.07828,0.0,139.2086,139.2086,0.13665,0.08355,0.0,0.0,0.0,0.0,0.94491,1.0,6,6,1,0.63244,1.02814,0.05999,0.83093,0.68087,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.29805,17.66066,-13.71162,-45.28725,-50.94804,56.23059,double_rcm_log_20260616_141325_268.csv,95.78198,Unknown,Task3_Insertion,0.0,0.01431315758463441,0.04028093008587233,0.04028093042119284,0.20806702876773292,0.08000961480684102,139.21288805279485,22.515181362382176,2.932648704099592,58.4215076115969,2.2104291680139454,0.8900844795813133
1.35409,0.01005,99.53618,InsertToTarget,Double,22.932,0.07537,0.0,138.3133,138.3133,0.14221,0.08064,0.0,0.0,0.0,0.0,0.94268,1.0,6,6,1,0.63289,1.02737,0.05999,0.83137,0.68009,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.2845,17.52628,-13.57029,-45.35554,-50.8942,56.28053,double_rcm_log_20260616_141325_268.csv,99.53618,Unknown,Task3_Insertion,0.0,0.013578527251855795,0.038213490226452276,0.03821349051913064,0.20051604762070907,0.08024002454175296,138.3173575513933,22.566508130099432,2.715451639489844,56.407249265090705,2.229240720151597,0.36319188666141067
1.38626,0.01161,86.15632,InsertToTarget,Double,23.65822,0.07773,0.0,137.5871,137.5871,0.14671,0.08337,0.0,0.0,0.0,0.0,0.94086,1.0,6,6,1,0.63325,1.02674,0.05998,0.83173,0.67946,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.27364,17.41893,-13.45857,-45.40796,-50.85033,56.31721,double_rcm_log_20260616_141325_268.csv,86.15632,Unknown,Task3_Insertion,0.0,0.014945242827212787,0.04205978152021308,0.042059781882056925,0.19436497401415706,0.08024002454175945,137.59175447678535,22.59550956954593,2.186556786427784,56.511210279492175,2.229828446828712,0.288215522776272
1.42701,0.01099,90.95262,InsertToTarget,Double,24.57821,0.07937,0.0,136.6671,136.6671,0.15241,0.08533,0.0,0.0,0.0,0.0,0.93856,1.0,6,6,1,0.6337,1.02594,0.05998,0.83219,0.67866,0.06009,0.82,0.7,0.06,0.9,0.56,0.06,-3.25978,17.28094,-13.31373,-45.47865,-50.79311,56.36797,double_rcm_log_20260616_141325_268.csv,90.95262,Unknown,Task3_Insertion,0.0,0.01669112601083172,0.04697314854563992,0.04697314906010603,0.20999966008531493,0.09007689023187747,136.66894233877719,22.56814648493488,2.186075231104839,43.529937823284605,2.2365979598609647,0.6434466463790104
1.46124,0.01284,77.85506,InsertToTarget,Double,25.35098,0.08431,0.01978,135.8944,135.8944,0.15721,0.09088,0.01978,0.0,0.0,0.0,0.93663,1.0,6,6,1,0.63408,1.02526,0.05998,0.83257,0.67799,0.06009,0.82,0.7,0.06,0.9,0.56,0.06,-3.24826,17.16657,-13.19479,-45.53541,-50.7448,56.40724,double_rcm_log_20260616_141325_268.csv,77.85506,Unknown,Task3_Insertion,0.0,0.016939283734619004,0.04767152858767572,0.0476715291144484,0.20392665355917297,0.09021342216355994,135.89868689579006,22.573508375379117,1.838780381084686,54.66388927599183,2.2622781281844673,1.3056911906518258
