time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
0.43529,0.03316,30.1584,InsertToTarget,Double,2.24353,0.30142,0.04846,159.0225,159.0225,0.01375,0.30332,0.04846,0.0,0.0,0.0,0.99446,1.0,6,6,1,0.62255,1.04531,0.05996,0.8211,0.69807,0.0603,0.82,0.7,0.06,0.9,0.56,0.06,-3.59744,20.53144,-16.68577,-44.05614,-51.91067,55.33643,double_rcm_log_20260616_142105_174.csv,30.1584,Unknown,Task3_Insertion,0.0,0.05120442995638527,0.14410250134284763,0.14410251572737073,7.6913068604722135,0.30001025623494004,159.02397586527627,22.889971446682924,133.502612352965,28794.0899863076,2.6705115749869908,27.270461423637382
0.47112,0.00806,124.0186,InsertToTarget,Double,3.03113,0.11482,0.01978,158.2163,158.2163,0.01877,0.1158,0.01978,0.0,0.0,0.0,0.99243,1.0,6,6,1,0.62301,1.04465,0.05999,0.8215,0.69737,0.06012,0.82,0.7,0.06,0.9,0.56,0.06,-3.58278,20.38003,-16.50316,-44.1601,-51.88659,55.45436,double_rcm_log_20260616_142105_174.csv,124.0186,Unknown,Task3_Insertion,0.0,0.019418466270737376,0.05464858964645182,0.05464859047030506,2.270169091106694,0.12002563828680055,158.21751262107492,22.78821410971059,46.837274030596696,1109.6021146105818,2.689967419165331,12.17224287842285
0.50425,0.01068,93.59127,InsertToTarget,Double,3.77599,0.0558,0.0,157.4696,157.4696,0.02341,0.05642,0.0,0.0,0.0,0.0,0.99056,1.0,6,6,1,0.62339,1.04401,0.05999,0.82187,0.69672,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.57115,20.26883,-16.38525,-44.20974,-51.85728,55.4993,double_rcm_log_20260616_142105_174.csv,93.59127,Unknown,Task3_Insertion,0.0,0.010637613857527688,0.029936998844379694,0.029936998990537034,0.9121847292691817,0.06011527388148771,157.46954911982186,22.62949137315649,50.55061310201926,431.906750249658,2.0478163647506387,14.6933413489943
0.5385,0.01161,86.12498,InsertToTarget,Double,4.54913,0.0538,0.0,156.6964,156.6964,0.0282,0.05453,0.0,0.0,0.0,0.0,0.98863,1.0,6,6,1,0.62378,1.04333,0.05999,0.82226,0.69605,0.06005,0.82,0.7,0.06,0.9,0.56,0.06,-3.55971,20.16286,-16.27926,-44.24584,-51.82402,55.52219,double_rcm_log_20260616_142105_174.csv,86.12498,Unknown,Task3_Insertion,0.0,0.00959406876991737,0.027000192884659917,0.0270001931128831,0.6302573884273042,0.05006150063825616,156.69432855084443,22.53249690065847,17.8919620305461,744.5063913868119,1.917198303250566,2.5493927986264033
0.57184,0.01087,92.00684,InsertToTarget,Double,5.30159,0.05461,0.0,155.9439,155.9439,0.03287,0.05548,0.0,0.0,0.0,0.0,0.98675,1.0,6,6,1,0.62415,1.04268,0.05999,0.82263,0.6954,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.54853,20.0589,-16.17467,-44.28246,-51.79129,55.54563,double_rcm_log_20260616_142105_174.csv,92.00684,Unknown,Task3_Insertion,0.0,0.010895840424156499,0.030663715233807544,0.03066371543494428,0.6488936536914004,0.060012819143405643,155.9464026516803,22.560547302708766,3.163350963120065,310.0394099695423,1.9288327337915259,0.3795565857141149
0.60617,0.01094,91.41625,InsertToTarget,Double,6.07675,0.05624,0.0,155.1687,155.1687,0.03768,0.05727,0.0,0.0,0.0,0.0,0.98481,1.0,6,6,1,0.62453,1.04201,0.05999,0.82301,0.69472,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.53703,19.95191,-16.06717,-44.32013,-51.7572,55.56948,double_rcm_log_20260616_142105_174.csv,91.41625,Unknown,Task3_Insertion,0.0,0.010637613857527688,0.029936998844379694,0.029936998990537034,0.5686275089823357,0.06031966129265894,155.16746469540573,22.604418293391017,3.336144773550021,111.24269267250799,1.9376380563054416,0.5307482592756906
0.63938,0.01108,90.22856,InsertToTarget,Double,6.82631,0.05612,0.0,154.4191,154.4191,0.04233,0.05727,0.0,0.0,0.0,0.0,0.98294,1.0,6,6,1,0.62491,1.04136,0.05999,0.82338,0.69407,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.52589,19.84784,-15.96218,-44.35768,-51.72394,55.5938,double_rcm_log_20260616_142105_174.csv,90.22856,Unknown,Task3_Insertion,0.0,0.010289317216180384,0.028956801952935794,0.028956802158848258,0.5074987535294162,0.060459776838692636,154.41953535741513,22.574926830577596,4.492065800699066,57.2910231149348,1.9561913039002086,0.4769508700206944
0.67205,0.01096,91.2711,InsertToTarget,Double,7.56371,0.05624,0.0,153.6817,153.6817,0.0469,0.05751,0.0,0.0,0.0,0.0,0.98109,1.0,6,6,1,0.62527,1.04072,0.05999,0.82375,0.69343,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.5149,19.74491,-15.85797,-44.39569,-51.69088,55.61872,double_rcm_log_20260616_142105_174.csv,91.2711,Unknown,Task3_Insertion,0.0,0.010637613857527688,0.029936998844379694,0.029936998990537034,0.45529865352550053,0.06011527388148872,153.68028826105186,22.559218352985784,1.488911348657395,135.52423521447452,1.962501704243049,0.32201444805105744
0.70553,0.01121,89.23309,InsertToTarget,Double,8.31955,0.05768,0.0,152.9258,152.9258,0.05159,0.05912,0.0,0.0,0.0,0.0,0.97921,1.0,6,6,1,0.62565,1.04006,0.05999,0.82413,0.69278,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.50367,19.63962,-15.75158,-44.43436,-51.65656,55.6437,double_rcm_log_20260616_142105_174.csv,89.23309,Unknown,Task3_Insertion,0.0,0.010895840424156499,0.030663715233807544,0.03066371543494428,0.4140883671550588,0.06011527388149488,152.92739747998058,22.474803938911023,4.503911558177735,68.07405875353307,1.973031004705533,0.3981974759552979
0.73822,0.01066,93.82423,InsertToTarget,Double,9.05762,0.05899,0.0,152.1877,152.1877,0.05616,0.0606,0.0,0.0,0.0,0.0,0.97736,1.0,6,6,1,0.62601,1.03942,0.05999,0.82449,0.69214,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.49266,19.53601,-15.64632,-44.47361,-51.62269,55.66956,double_rcm_log_20260616_142105_174.csv,93.82423,Unknown,Task3_Insertion,0.0,0.010895840424156499,0.030663715233807544,0.03066371543494428,0.3798508629932531,0.06001281914340472,152.19311186778458,22.554031199638302,3.2168364965287553,126.42577218471543,1.9837209783079361,0.3343606356089913
0.77321,0.01035,96.63364,InsertToTarget,Double,9.84776,0.06268,0.0,151.3976,151.3976,0.06106,0.06454,0.0,0.0,0.0,0.0,0.97539,1.0,6,6,1,0.6264,1.03873,0.05999,0.82488,0.69145,0.06006,0.82,0.7,0.06,0.9,0.56,0.06,-3.4809,19.42529,-15.53404,-44.51542,-51.58595,55.69659,double_rcm_log_20260616_142105_174.csv,96.63364,Unknown,Task3_Insertion,0.0,0.010895840457606394,0.030663715327944204,0.03066371543494428,0.3503874005606353,0.060204778752319714,151.40053005191228,22.64329322951241,4.246383696289782,83.03693639634507,1.9898491170071402,0.46002000443671226
0.80746,0.01129,88.58874,InsertToTarget,Double,10.62071,0.06307,0.0,150.6247,150.6247,0.06586,0.06509,0.0,0.0,0.0,0.0,0.97345,1.0,6,6,1,0.62679,1.03806,0.05999,0.82527,0.69078,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.46938,19.31643,-15.4233,-44.55746,-51.54967,55.72448,double_rcm_log_20260616_142105_174.csv,88.58874,Unknown,Task3_Insertion,0.0,0.012226859234318398,0.0344095466328557,0.03440954694902891,0.37771480093768517,0.07001098814856505,150.62531726107662,22.593453700374724,2.560570063849371,112.11819811866653,2.0068270088601605,0.9688769601387759
0.84123,0.01195,83.70449,InsertToTarget,Double,11.38315,0.06374,0.0,149.8622,149.8622,0.07059,0.06594,0.0,0.0,0.0,0.0,0.97155,1.0,6,6,1,0.62716,1.0374,0.05999,0.82565,0.69012,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.458,19.20858,-15.3133,-44.59993,-51.51341,55.75289,double_rcm_log_20260616_142105_174.csv,83.70449,Unknown,Task3_Insertion,0.0,0.012713966631430804,0.03578039290703767,0.03578039315130726,0.35288336979353224,0.07009883133010468,149.8637441144454,22.553593470228346,3.69568618555495,63.28448159007321,2.042578795364544,0.6264649599541489
0.8734,0.00841,118.8715,InsertToTarget,Double,12.10957,0.06594,0.0,149.1358,149.1358,0.07509,0.06833,0.0,0.0,0.0,0.0,0.96973,1.0,6,6,1,0.62753,1.03677,0.05999,0.82601,0.68949,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.44706,19.10421,-15.2057,-44.64317,-51.47824,55.78255,double_rcm_log_20260616_142105_174.csv,118.8715,Unknown,Task3_Insertion,0.0,0.01222685926412693,0.03440954671674462,0.03440954694902891,0.3317347158875587,0.07009883133010833,149.13814099686235,22.676878917226663,2.590608483764643,70.26274105863673,2.0421767022276778,0.23331590572179542
0.90815,0.01091,91.68262,InsertToTarget,Double,12.89385,0.06683,0.0,148.3515,148.3515,0.07995,0.06944,0.0,0.0,0.0,0.0,0.96777,1.0,6,6,1,0.62791,1.03609,0.05999,0.8264,0.6888,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.43539,18.99338,-15.09287,-44.68702,-51.44005,55.81161,double_rcm_log_20260616_142105_174.csv,91.68262,Unknown,Task3_Insertion,0.0,0.012422364622020838,0.03495974938906798,0.03495974954462012,0.3109136209050114,0.07000000000000062,148.3455590841869,22.675333479280695,1.890005680412539,69.76451912233499,2.032518464397809,0.6624474535869318
0.94132,0.01269,78.82368,InsertToTarget,Double,13.64258,0.06579,0.01978,147.6028,147.6028,0.0846,0.06853,0.0,0.0,0.0,0.0,0.9659,1.0,6,6,1,0.62828,1.03544,0.05999,0.82677,0.68815,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.42419,18.88648,-14.98329,-44.731,-51.4031,55.84164,double_rcm_log_20260616_142105_174.csv,78.82368,Unknown,Task3_Insertion,0.0,0.012422364592681439,0.034959749306499324,0.03495974954465733,0.29392098579406395,0.07001098814856385,147.59762972351552,22.555205491291325,2.3109842282322943,36.374538450620584,2.0758677655565045,0.9701818407562824
0.97447,0.00807,123.9632,InsertToTarget,Double,14.39116,0.07127,0.0,146.8542,146.8542,0.08924,0.07435,0.0,0.0,0.0,0.0,0.96403,1.0,6,6,1,0.62866,1.03479,0.05999,0.82714,0.6875,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.41291,18.77805,-14.87103,-44.77762,-51.3653,55.87356,double_rcm_log_20260616_142105_174.csv,123.9632,Unknown,Task3_Insertion,0.0,0.011997259743857713,0.03376339424769182,0.03376339444644946,0.2787814666379223,0.07004394225165886,146.84970037422613,22.550317397559674,2.1514417431279322,58.018386015502045,2.086038047145762,0.23051736854283436
1.00826,0.01028,97.2755,InsertToTarget,Double,15.1538,0.06998,0.0,146.0916,146.0916,0.09397,0.07319,0.0,0.0,0.0,0.0,0.96212,1.0,6,6,1,0.62903,1.03412,0.05999,0.82752,0.68684,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.40151,18.66862,-14.75861,-44.82376,-51.32661,55.90527,double_rcm_log_20260616_142105_174.csv,97.2755,Unknown,Task3_Insertion,0.0,0.012713966631430804,0.03578039290703767,0.03578039315137288,0.2646080529781896,0.07000000000000062,146.08812716986958,22.51562956702546,2.4307845542289757,65.33918898662418,2.0677022039108532,0.3390695695519409
1.0435,0.01191,83.9811,InsertToTarget,Double,15.94939,0.07278,0.0,145.296,145.296,0.0989,0.07632,0.0,0.0,0.0,0.0,0.96013,1.0,6,6,1,0.62943,1.03343,0.05999,0.82791,0.68615,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.38964,18.55471,-14.6418,-44.8716,-51.28565,55.93741,double_rcm_log_20260616_142105_174.csv,83.9811,Unknown,Task3_Insertion,0.0,0.01357852722501454,0.03821349015091404,0.038213490519083064,0.2876919658114989,0.08008649170644186,145.29555051686887,22.559826602004744,2.523895594973186,72.37610843139228,2.104457868943765,0.795861969319157
1.07656,0.00911,109.7663,InsertToTarget,Double,16.69592,0.07528,0.0,144.5495,144.5495,0.10353,0.07908,0.0,0.0,0.0,0.0,0.95827,1.0,6,6,1,0.6298,1.03278,0.05999,0.82828,0.6855,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.37838,18.44552,-14.52823,-44.92073,-51.24633,55.97186,double_rcm_log_20260616_142105_174.csv,109.7663,Unknown,Task3_Insertion,0.0,0.01357852722501454,0.03821349015091404,0.038213490519083064,0.275036261031212,0.08015369850864841,144.54762121875265,22.587235602378822,2.655900476969362,55.32837177770601,2.1128501197798903,0.31504267361416305
1.11171,0.01348,74.18061,InsertToTarget,Double,17.48915,0.07403,0.0,143.7562,143.7562,0.10845,0.07799,0.0,0.0,0.0,0.0,0.95628,1.0,6,6,1,0.63019,1.03209,0.05998,0.82867,0.68481,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.36656,18.33152,-14.41117,-44.9698,-51.20447,56.00546,double_rcm_log_20260616_142105_174.csv,74.18061,Unknown,Task3_Insertion,0.0,0.014945242802826117,0.04205978145158268,0.042059781882056925,0.2636083230415829,0.08046977454537672,143.7550395638358,22.52212560356828,1.8550237998013264,51.91147329925749,2.117127447738059,0.7584308093716146
1.14617,0.01174,85.16849,InsertToTarget,Double,18.26732,0.07769,0.0,142.978,142.978,0.11328,0.08199,0.0,0.0,0.0,0.0,0.95434,1.0,6,6,1,0.63057,1.03142,0.05999,0.82906,0.68414,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.35484,18.21751,-14.29262,-45.02185,-51.16228,56.04174,double_rcm_log_20260616_142105_174.csv,85.16849,Unknown,Task3_Insertion,0.0,0.01401871595946009,0.03945229515967048,0.039452295446641604,0.2510674530847998,0.08003845229734373,142.9798223526662,22.542447146039382,1.3368196851817131,59.88566929251672,2.1549473867143276,1.1043628886978245
1.18027,0.01179,84.78777,InsertToTarget,Double,19.0371,0.07801,0.0,142.2083,142.2083,0.11805,0.08254,0.0,0.0,0.0,0.0,0.95241,1.0,6,6,1,0.63095,1.03075,0.05998,0.82944,0.68347,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.34326,18.10465,-14.17529,-45.07394,-51.12,56.07848,double_rcm_log_20260616_142105_174.csv,84.78777,Unknown,Task3_Insertion,0.0,0.015346247423807633,0.043188312218464114,0.04318831264866395,0.24125527484158438,0.0801536985086511,142.2095668371154,22.574865221061874,2.7304943523623244,53.69708288515679,2.1777267293899265,0.4233217014936888
1.21243,0.01097,91.19066,InsertToTarget,Double,19.76277,0.07689,0.0,141.4826,141.4826,0.12255,0.08151,0.0,0.0,0.0,0.0,0.9506,1.0,6,6,1,0.63132,1.03012,0.05999,0.8298,0.68284,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.33229,17.99717,-14.06291,-45.12519,-51.07933,56.11532,double_rcm_log_20260616_142105_174.csv,91.19066,Unknown,Task3_Insertion,0.0,0.01357852722501454,0.03821349015091404,0.038213490519113325,0.23239682905063147,0.08015369850865034,141.48396375561433,22.586973196421393,2.682352082408933,80.45744531018234,2.176000886759433,0.3386408083404733
1.24748,0.01163,86.01411,InsertToTarget,Double,20.55443,0.08025,0.0,140.6909,140.6909,0.12746,0.08529,0.0,0.0,0.0,0.0,0.94862,1.0,6,6,1,0.63171,1.02943,0.05998,0.83019,0.68215,0.06009,0.82,0.7,0.06,0.9,0.56,0.06,-3.32044,17.88138,-13.94285,-45.17872,-51.03463,56.15231,double_rcm_log_20260616_142105_174.csv,86.01411,Unknown,Task3_Insertion,0.0,0.01632322665823664,0.04593778457706978,0.04593778512768922,0.25204720665472263,0.09041783350304111,140.6913881515141,22.561718993193253,2.8936228651641698,84.15442040062239,2.168200050815847,0.2582930864511689
1.28352,0.01111,89.9802,InsertToTarget,Double,21.36814,0.08516,0.0,139.8772,139.8772,0.13251,0.0907,0.0,0.0,0.0,0.0,0.94659,1.0,6,6,1,0.63211,1.02872,0.05998,0.8306,0.68145,0.06009,0.82,0.7,0.06,0.9,0.56,0.06,-3.30822,17.76146,-13.81799,-45.23568,-50.98771,56.19198,double_rcm_log_20260616_142105_174.csv,89.9802,Unknown,Task3_Insertion,0.0,0.016939283734619004,0.04767152858767572,0.0476715291144484,0.241357067628978,0.0899999999999998,139.88020088632982,22.594346271282443,3.491298814808039,86.93931437495098,2.1818952127092186,0.9711632787380584
1.32005,0.01347,74.22126,InsertToTarget,Double,22.19279,0.0861,0.0,139.0526,139.0526,0.13762,0.09196,0.0,0.0,0.0,0.0,0.94453,1.0,6,6,1,0.63252,1.02801,0.05998,0.83101,0.68073,0.06009,0.82,0.7,0.06,0.9,0.56,0.06,-3.29587,17.64013,-13.69193,-45.29355,-50.93955,56.23253,double_rcm_log_20260616_142105_174.csv,74.22126,Unknown,Task3_Insertion,0.0,0.01669112598899588,0.04697314848418822,0.04697314906010603,0.23236864032573745,0.09000854660274386,139.05164903732705,22.645373171760042,3.4688643185139774,106.96467271160687,2.223646267001134,1.2818261703883587
1.3545,0.01071,93.37421,InsertToTarget,Double,22.97049,0.08806,0.0,138.2749,138.2749,0.14244,0.09422,0.0,0.0,0.0,0.0,0.94258,1.0,6,6,1,0.6329,1.02733,0.05998,0.83139,0.68005,0.06009,0.82,0.7,0.06,0.9,0.56,0.06,-3.2841,17.52324,-13.56888,-45.35294,-50.89261,56.27541,double_rcm_log_20260616_142105_174.csv,93.37421,Unknown,Task3_Insertion,0.0,0.01669112601083172,0.04697314854563992,0.04697314906010603,0.225510481940137,0.0904178335030426,138.27271133524505,22.530745640025884,4.014567890406972,99.03759660753119,2.2561846014840836,0.6541282521529275
1.38942,0.01014,98.66158,InsertToTarget,Double,23.75886,0.08903,0.01978,137.4865,137.4865,0.14733,0.09547,0.01978,0.0,0.0,0.0,0.94061,1.0,6,6,1,0.63329,1.02665,0.05998,0.83178,0.67937,0.0601,0.82,0.7,0.06,0.9,0.56,0.06,-3.27222,17.40539,-13.44532,-45.41242,-50.84449,56.31806,double_rcm_log_20260616_142105_174.csv,98.66158,Unknown,Task3_Insertion,0.0,0.018049474479891164,0.050795892579877135,0.05079589317690922,0.24184619904582233,0.10027654070312113,137.48881881811337,22.607041374137907,3.5111407088260465,102.7392004707705,2.257203724248998,0.28966563659392985
1.42348,0.01015,98.52863,InsertToTarget,Double,24.52773,0.08872,0.0,136.7177,136.7177,0.1521,0.09536,0.0,0.0,0.0,0.0,0.93869,1.0,6,6,1,0.63368,1.02598,0.05998,0.83217,0.6787,0.0601,0.82,0.7,0.06,0.9,0.56,0.06,-3.26063,17.29001,-13.32418,-45.47168,-50.79667,56.36085,double_rcm_log_20260616_142105_174.csv,98.52863,Unknown,Task3_Insertion,0.0,0.018049474479891164,0.050795892579877135,0.05079589317695545,0.23357584948005441,0.10000769201185991,136.71360173735454,22.678212566635235,3.304433119603116,68.48626160438238,2.2600537176933697,0.6481858773228414
1.45856,0.01155,86.61665,InsertToTarget,Double,25.31945,0.08964,0.0,135.9259,135.9259,0.15701,0.09659,0.0,0.0,0.0,0.0,0.93671,1.0,6,6,1,0.63407,1.02529,0.05998,0.83256,0.67801,0.0601,0.82,0.7,0.06,0.9,0.56,0.06,-3.24875,17.17165,-13.20033,-45.53219,-50.74681,56.40401,double_rcm_log_20260616_142105_174.csv,86.61665,Unknown,Task3_Insertion,0.0,0.018049474479891164,0.050795892579877135,0.05079589317690922,0.2265264810755644,0.10012300127650874,135.92102008151645,22.526420728583002,3.581227760070301,70.26935985128692,2.291458082868973,1.1951972924915921
