time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
0.0968,0.0768,13.0201,ApproachEntry,Double,757.2966,563.3542,91.75002,879.0125,879.0125,0.0,757.2966,88.24998,81.24998,0.0,0.0,0.15601,1.0,6,6,1,0.6806,1.22472,0.04515,1.01241,1.4284,0.13692,0.82,0.7,0.06,0.9,0.56,0.06,-3.06301,25.75862,-27.0,22.67546,25.33015,27.0,double_rcm_log_20260616_170906_774.csv,13.0201,Unknown,Task3_Insertion,0.0,88.24938377497232,161.16989577843677,224.52491689327977,135.15787857204668,534.0151141177132,879.0172094447297,4068.2954662617626,140442.18380736595,1012552.344590352,304.11536411396133,2420.4727558142877
0.1476,0.02526,39.58112,ApproachEntry,Double,867.5897,631.2434,109.1943,1004.13,1004.13,0.0,867.5897,70.80575,63.80575,0.0,0.0,0.15601,1.0,6,6,1,0.63719,1.26395,-0.02059,0.89675,1.56373,0.03194,0.82,0.7,0.06,0.9,0.56,0.06,-0.03494,37.02235,-45.0,40.67546,43.33015,45.0,double_rcm_log_20260616_170906_774.csv,39.58112,Unknown,Task3_Insertion,0.0,70.80638193822533,152.28201980563202,186.82720455940222,145.13415388096857,495.96215647970627,1004.1274017772845,4207.552238360302,89150.26021954477,1821732.1033103894,285.41305045842023,2673.9173494500706
0.19335,0.02141,46.71777,ApproachEntry,Double,417.6541,302.3547,94.73299,551.5757,551.5757,0.0,417.6541,85.26701,78.26701,0.0,0.0,0.15601,1.0,6,6,1,0.56876,0.88914,0.01374,0.88101,1.10558,0.13887,0.82,0.7,0.06,0.9,0.56,0.06,-2.19057,23.18256,-63.0,58.67546,50.75466,63.0,double_rcm_log_20260616_170906_774.csv,46.71777,Unknown,Task3_Insertion,0.0,85.26732223670041,160.69538837873444,218.42536614359472,140.41333227794007,266.1500551481903,551.5783112124695,5932.838163185471,27681.50709615717,1693068.4600662438,228.40119187964947,5514.3004502705235
0.2347,0.02217,45.11532,ApproachEntry,Double,337.2376,353.6534,84.65863,481.0311,481.0311,0.0,337.2376,84.65863,77.65863,0.0,0.0,0.15601,1.0,6,6,1,0.47163,0.87118,0.02172,0.82006,1.0274,0.14088,0.82,0.7,0.06,0.9,0.56,0.06,-7.11171,33.59185,-81.0,59.90064,32.75466,68.99791,double_rcm_log_20260616_170906_774.csv,45.11532,Unknown,Task3_Insertion,0.0,84.65919186962626,160.54513427263228,217.16319377645314,147.43864647529327,181.50459779724193,481.0350694076265,2781.1820804717627,66435.11630103376,421222.62347547425,316.20260030231344,5515.10552395098
0.27483,0.01866,53.58844,ApproachEntry,Double,230.8909,447.5283,60.46599,387.1165,387.1165,0.0,230.8909,60.46599,53.46599,0.0,0.0,0.15601,1.0,6,6,1,0.37382,0.9241,0.00421,0.75999,0.91767,0.10827,0.82,0.7,0.06,0.9,0.56,0.06,-12.392,51.59185,-99.0,41.90064,14.75466,50.99791,double_rcm_log_20260616_170906_774.csv,53.58844,Unknown,Task3_Insertion,0.0,60.46557448803732,140.29290661020664,162.3785282908191,161.3464007125633,73.85004667463781,387.1183564492905,990.8515804329322,30955.246056270495,1135683.8043306083,354.0127600236902,5200.864099704485
0.31562,0.02457,40.70556,ApproachEntry,Double,289.5317,516.8494,47.32668,443.228,443.228,0.0,289.5317,47.32668,40.32668,0.0,0.0,0.15601,1.0,6,6,1,0.39551,1.07907,0.01425,0.77582,0.98412,0.09397,0.82,0.7,0.06,0.9,0.56,0.06,-13.1876,63.19907,-91.25295,23.90064,-3.24534,32.99791,double_rcm_log_20260616_170906_774.csv,40.70556,Unknown,Task3_Insertion,0.0,47.3278788928886,118.55461108853834,129.43838769467496,158.08112265350877,108.08119361778995,443.2295203390677,1781.8521443671987,30545.898277811306,590864.4766785012,379.3568843335953,7290.801800609877
0.35608,0.0125,79.98558,ApproachEntry,Double,120.7187,424.8058,20.76968,271.2677,271.2677,0.0,120.7187,20.76968,13.76968,0.0,0.0,0.15601,1.0,6,6,1,0.50708,1.06985,0.02294,0.81578,0.81549,0.02511,0.82,0.7,0.06,0.9,0.56,0.06,-8.9175,49.22839,-64.25295,-3.09936,-30.24534,30.88181,double_rcm_log_20260616_170906_774.csv,79.98558,Unknown,Task3_Insertion,0.0,20.769792178121687,57.179797238979404,58.13205708091933,147.99251867107367,63.98465475889822,271.2664015317784,3298.787828617336,26901.806921097355,1084701.046426155,560.9164591454619,3472.2358201215716
0.38995,0.01059,94.46277,ApproachEntry,Double,121.9294,419.5751,9.68672,260.4915,260.4915,0.0,121.9294,9.68672,2.68672,0.0,0.0,0.15601,1.0,6,6,1,0.54331,1.09241,0.04411,0.7494,0.75605,-0.0221,0.82,0.7,0.06,0.9,0.56,0.06,-6.51046,36.33852,-37.25295,-30.09936,-57.18568,53.45214,double_rcm_log_20260616_170906_774.csv,94.46277,Unknown,Task3_Insertion,0.0,9.686021036427631,27.12931731937757,27.226522440598085,133.34661020946277,88.66762916385244,260.49255747525683,1120.5226467888644,53803.82467850876,391684.8619480621,427.0723414310316,6055.770870389389
0.43067,0.01348,74.20979,AlignAtEntry,Double,49.27027,49.27027,1.59434,208.1111,208.1111,0.0,49.27027,1.59434,0.0,0.0,0.0,1.0,1.0,6,6,1,0.60541,1.09105,0.05628,0.81196,0.74856,0.0622,0.82,0.7,0.06,0.9,0.56,0.06,-4.00524,25.96888,-20.73782,-41.23462,-53.96082,53.18851,double_rcm_log_20260616_170906_774.csv,74.20979,Unknown,Task3_Insertion,0.0,1.5930185179413063,4.48258889213401,4.483022074012461,159.50263440246624,17.252674976540817,208.11236195863037,1528.7592494939736,10168.832773437758,758105.618977509,146.19650259058568,5007.597497890786
0.47544,0.0179,55.8595,InsertToTarget,Double,1.55125,1.48773,0.28462,160.8176,160.8176,0.00251,1.48946,0.28462,0.0,0.0,0.0,0.999,1.0,6,6,1,0.62115,1.04657,0.05967,0.82032,0.69968,0.06148,0.82,0.7,0.06,0.9,0.56,0.06,-3.64708,21.114,-17.52766,-43.43019,-51.8718,54.55636,double_rcm_log_20260616_170906_774.csv,55.8595,Unknown,Task3_Insertion,0.0,0.28476485159276205,0.8013987064370232,0.8014011809389902,73.61395485657852,1.4847822943241509,160.81540722206927,517.8768763033609,16686.780249157706,75427.03337467168,33.56302161884377,1527.5617219715984
