time,mode,phase,solveIK,lambda,lambda0,insertion_progress,tip_entry_error_mm,tip_target_error_mm,rcm_error_mm,weighted_error,skull_violation_mm,arm_skull_violation_mm,entry_axis_error_deg,entry_cone_violation_deg,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,entry_rcm_error_mm,target_rcm_or_tip_error_mm,stage,valid_post_insertion_context,raw_needle_skull_penetration_mm,intentional_needle_inside_skull,unsafe_needle_skull_violation_mm,source_file,fps_est,task_inferred,total_skull_violation_mm,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
14.2386,InsertionSequence,Done,1,0.59719,0.59689,1.0,161.049,5.128,4.427,0.044368,0.0,0.0,3.396,0.0,-4.002,-24.703,60.104,-1.77,-103.049,16.748,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,21.92982456140336,Task3_Insertion,0.0,1.186983466672948,0.14598768927252698
14.2808,InsertionSequence,Done,1,0.59718,0.59689,1.0,161.054,5.051,4.362,0.043708,0.0,0.0,3.346,0.0,-4.002,-24.768,60.212,-1.774,-103.039,16.752,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.696682464455343,Task3_Insertion,0.0,1.2097982233726237,0.4623504127064526
14.323,InsertionSequence,Done,1,0.59717,0.59689,1.0,161.058,4.976,4.296,0.043056,0.0,0.0,3.296,0.0,-4.002,-24.832,60.317,-1.778,-103.029,16.757,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.696682464454344,Task3_Insertion,0.0,1.1490287397904582,0.873271093301912
14.3532,InsertionSequence,Done,1,0.59717,0.59689,1.0,161.061,4.927,4.254,0.042626,0.0,0.0,3.263,0.0,-4.002,-24.875,60.387,-1.781,-103.022,16.76,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,33.112582781458165,Task3_Insertion,0.0,1.1353854573767252,0.2793704419811362
14.3958,InsertionSequence,Done,1,0.59716,0.59689,1.0,161.065,4.853,4.19,0.041989,0.0,0.0,3.214,0.0,-4.001,-24.938,60.49,-1.785,-103.012,16.765,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.47417840375576,Task3_Insertion,0.0,1.135429547247661,0.2615625921393161
14.4395,InsertionSequence,Done,1,0.59715,0.59689,1.0,161.069,4.781,4.127,0.041361,0.0,0.0,3.166,0.0,-4.001,-24.999,60.591,-1.789,-103.002,16.769,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.88329519450739,Task3_Insertion,0.0,1.113831242274487,0.44737855833505835
14.4824,InsertionSequence,Done,1,0.59715,0.59689,1.0,161.073,4.709,4.065,0.040741,0.0,0.0,3.119,0.0,-4.001,-25.06,60.691,-1.793,-102.992,16.773,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.310023310023585,Task3_Insertion,0.0,1.0972528273637998,0.5119846395388943
14.5263,InsertionSequence,Done,1,0.59714,0.59689,1.0,161.077,4.639,4.004,0.04013,0.0,0.0,3.072,0.0,-4.001,-25.12,60.789,-1.797,-102.982,16.777,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.77904328018186,Task3_Insertion,0.0,1.0699888312289612,0.4005243316859003
14.5702,InsertionSequence,Done,1,0.59714,0.59689,1.0,161.081,4.57,3.944,0.039527,0.0,0.0,3.026,0.0,-4.0,-25.18,60.886,-1.801,-102.972,16.781,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.779043280182783,Task3_Insertion,0.0,1.063382012324244,0.6076282661091175
14.6133,InsertionSequence,Done,1,0.59713,0.59689,1.0,161.084,4.501,3.884,0.038933,0.0,0.0,2.98,0.0,-4.0,-25.238,60.981,-1.805,-102.961,16.785,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.201856148491448,Task3_Insertion,0.0,1.0188373540365265,0.7853712714277249
14.6438,InsertionSequence,Done,1,0.59713,0.59689,1.0,161.086,4.456,3.845,0.038541,0.0,0.0,2.95,0.0,-4.0,-25.276,61.044,-1.807,-102.955,16.788,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,32.78688524590167,Task3_Insertion,0.0,1.0008438805404483,0.1963980094723625
14.6878,InsertionSequence,Done,1,0.59712,0.59689,1.0,161.09,4.388,3.788,0.037961,0.0,0.0,2.906,0.0,-4.0,-25.333,61.137,-1.811,-102.945,16.792,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.727272727273395,Task3_Insertion,0.0,1.0198812320352628,0.18735235857353275
14.7307,InsertionSequence,Done,1,0.59711,0.59689,1.0,161.093,4.321,3.731,0.037389,0.0,0.0,2.862,0.0,-3.999,-25.389,61.228,-1.814,-102.935,16.795,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.31002331002262,Task3_Insertion,0.0,1.0123768784912035,0.23663530242197345
14.7739,InsertionSequence,Done,1,0.59711,0.59689,1.0,161.097,4.257,3.674,0.036824,0.0,0.0,2.819,0.0,-3.999,-25.444,61.318,-1.818,-102.925,16.799,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.148148148148795,Task3_Insertion,0.0,1.0014215820196855,0.421561359034359
14.8165,InsertionSequence,Done,1,0.5971,0.59689,1.0,161.1,4.193,3.619,0.036268,0.0,0.0,2.776,0.0,-3.999,-25.499,61.406,-1.821,-102.915,16.803,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.47417840375576,Task3_Insertion,0.0,0.9769664172377583,0.5744303642822076
14.8604,InsertionSequence,Done,1,0.5971,0.59689,1.0,161.103,4.129,3.564,0.035719,0.0,0.0,2.734,0.0,-3.999,-25.552,61.493,-1.825,-102.905,16.806,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.77904328018186,Task3_Insertion,0.0,0.9523459081411485,0.31112516449981237
14.904,InsertionSequence,Done,1,0.59709,0.59689,1.0,161.106,4.066,3.51,0.035178,0.0,0.0,2.693,0.0,-3.998,-25.605,61.579,-1.828,-102.895,16.81,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.93577981651395,Task3_Insertion,0.0,0.9502407245890551,0.19878447780896272
14.9471,InsertionSequence,Done,1,0.59709,0.59689,1.0,161.11,4.004,3.457,0.034644,0.0,0.0,2.652,0.0,-3.998,-25.657,61.664,-1.832,-102.886,16.813,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.201856148491448,Task3_Insertion,0.0,0.9365206434325636,0.34984307804261255
14.9904,InsertionSequence,Done,1,0.59708,0.59689,1.0,161.112,3.944,3.404,0.034119,0.0,0.0,2.612,0.0,-3.998,-25.708,61.747,-1.835,-102.876,16.816,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.094688221709774,Task3_Insertion,0.0,0.921967618298819,0.39688442079542924
15.0333,InsertionSequence,Done,1,0.59708,0.59689,1.0,161.115,3.884,3.353,0.033601,0.0,0.0,2.572,0.0,-3.998,-25.758,61.829,-1.838,-102.866,16.819,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.31002331002262,Task3_Insertion,0.0,0.9031465781373934,0.9718322245843982
15.077,InsertionSequence,Done,1,0.59707,0.59689,1.0,161.118,3.825,3.302,0.03309,0.0,0.0,2.533,0.0,-3.997,-25.808,61.909,-1.841,-102.857,16.822,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.88329519450832,Task3_Insertion,0.0,0.8375829049337156,2.113292338065839
15.1258,InsertionSequence,Done,1,0.59707,0.59689,1.0,161.121,3.767,3.252,0.032586,0.0,0.0,2.494,0.0,-3.997,-25.857,61.988,-1.844,-102.847,16.826,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,20.491803278688543,Task3_Insertion,0.0,0.7011945603337534,4.397642664475249
15.1653,InsertionSequence,Done,1,0.59707,0.59689,1.0,161.123,3.729,3.218,0.032254,0.0,0.0,2.469,0.0,-3.997,-25.889,62.04,-1.846,-102.841,16.828,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,25.316455696202333,Task3_Insertion,0.0,0.47627606376771087,1.6460520199022353
15.2047,InsertionSequence,Done,1,0.59707,0.59689,1.0,161.124,3.71,3.202,0.03209,0.0,0.0,2.456,0.0,-3.997,-25.905,62.066,-1.847,-102.838,16.829,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,25.380710659898124,Task3_Insertion,0.0,0.5708912364821632,4.209938683104193
15.2485,InsertionSequence,Done,1,0.59706,0.59689,1.0,161.126,3.653,3.153,0.0316,0.0,0.0,2.419,0.0,-3.997,-25.953,62.143,-1.851,-102.828,16.831,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.831050228310932,Task3_Insertion,0.0,0.8432718603589072,2.717883129719189
15.2922,InsertionSequence,Done,1,0.59706,0.59689,1.0,161.129,3.597,3.105,0.031118,0.0,0.0,2.382,0.0,-3.996,-25.999,62.219,-1.853,-102.819,16.834,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.88329519450832,Task3_Insertion,0.0,0.8091679387910442,0.49941317657677137
15.3223,InsertionSequence,Done,1,0.59705,0.59689,1.0,161.131,3.56,3.074,0.030801,0.0,0.0,2.358,0.0,-3.996,-26.03,62.268,-1.855,-102.813,16.836,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,33.22259136212525,Task3_Insertion,0.0,0.801308651853317,0.13070976808022533
15.3662,InsertionSequence,Done,1,0.59705,0.59689,1.0,161.133,3.507,3.026,0.03033,0.0,0.0,2.322,0.0,-3.996,-26.076,62.342,-1.858,-102.804,16.839,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.779043280182783,Task3_Insertion,0.0,0.8106101449163562,0.14380748100288568
15.41,InsertionSequence,Done,1,0.59705,0.59689,1.0,161.135,3.453,2.98,0.029866,0.0,0.0,2.286,0.0,-3.995,-26.121,62.415,-1.861,-102.794,16.842,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.83105022831001,Task3_Insertion,0.0,0.8076969423345238,0.3503740801877667
15.4524,InsertionSequence,Done,1,0.59704,0.59689,1.0,161.138,3.399,2.935,0.02941,0.0,0.0,2.251,0.0,-3.995,-26.165,62.486,-1.864,-102.785,16.844,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.584905660376993,Task3_Insertion,0.0,0.7818386687711117,0.49121619989329834
15.4973,InsertionSequence,Done,1,0.59704,0.59689,1.0,161.14,3.348,2.89,0.028959,0.0,0.0,2.217,0.0,-3.995,-26.208,62.556,-1.867,-102.776,16.847,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.2717149220498,Task3_Insertion,0.0,0.765921627909152,0.13611364935355938
15.5402,InsertionSequence,Done,1,0.59704,0.59689,1.0,161.142,3.296,2.845,0.028515,0.0,0.0,2.183,0.0,-3.995,-26.251,62.625,-1.869,-102.767,16.849,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.31002331002262,Task3_Insertion,0.0,0.7712577808783838,0.183031333304238
15.5832,InsertionSequence,Done,1,0.59703,0.59689,1.0,161.144,3.245,2.802,0.028077,0.0,0.0,2.149,0.0,-3.994,-26.293,62.693,-1.872,-102.759,16.852,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.255813953488772,Task3_Insertion,0.0,0.752371846965476,0.41654769770679034
15.6271,InsertionSequence,Done,1,0.59703,0.59689,1.0,161.147,3.196,2.759,0.027646,0.0,0.0,2.116,0.0,-3.994,-26.335,62.76,-1.875,-102.75,16.854,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.77904328018186,Task3_Insertion,0.0,0.7361398196766352,0.5344175298229498
15.6708,InsertionSequence,Done,1,0.59703,0.59689,1.0,161.149,3.147,2.716,0.027222,0.0,0.0,2.084,0.0,-3.994,-26.376,62.826,-1.877,-102.741,16.857,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.88329519450832,Task3_Insertion,0.0,0.7066589593837829,0.2661646451663876
15.7011,InsertionSequence,Done,1,0.59702,0.59689,1.0,161.15,3.115,2.688,0.026942,0.0,0.0,2.062,0.0,-3.994,-26.403,62.869,-1.879,-102.735,16.858,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,33.00330033003252,Task3_Insertion,0.0,0.7081364875225995,0.17566726093914828
15.7438,InsertionSequence,Done,1,0.59702,0.59689,1.0,161.152,3.066,2.647,0.026528,0.0,0.0,2.03,0.0,-3.993,-26.443,62.934,-1.881,-102.727,16.861,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.419203747072622,Task3_Insertion,0.0,0.7180209452887139,0.11192872802951943
15.7873,InsertionSequence,Done,1,0.59702,0.59689,1.0,161.154,3.02,2.606,0.026119,0.0,0.0,1.999,0.0,-3.993,-26.482,62.997,-1.884,-102.718,16.863,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.988505747126503,Task3_Insertion,0.0,0.6990231736793971,0.2941793835637505
15.8305,InsertionSequence,Done,1,0.59702,0.59689,1.0,161.156,2.973,2.566,0.025717,0.0,0.0,1.968,0.0,-3.993,-26.521,63.059,-1.886,-102.71,16.865,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.148148148147843,Task3_Insertion,0.0,0.693677506374118,0.4414004288140212
15.8733,InsertionSequence,Done,1,0.59701,0.59689,1.0,161.158,2.927,2.527,0.025321,0.0,0.0,1.938,0.0,-3.993,-26.559,63.12,-1.889,-102.702,16.867,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.36448598130856,Task3_Insertion,0.0,0.6629624097551746,0.4227714374952993
15.9035,InsertionSequence,Done,1,0.59701,0.59689,1.0,161.159,2.897,2.501,0.02506,0.0,0.0,1.918,0.0,-3.992,-26.584,63.16,-1.89,-102.696,16.869,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,33.112582781458165,Task3_Insertion,0.0,0.65757231299872,0.1151367027555502
15.9463,InsertionSequence,Done,1,0.59701,0.59689,1.0,161.161,2.852,2.462,0.024673,0.0,0.0,1.888,0.0,-3.992,-26.621,63.22,-1.893,-102.688,16.871,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.364485981307592,Task3_Insertion,0.0,0.6740215075955017,0.1493907729826806
15.988500000000002,InsertionSequence,Done,1,0.597,0.59689,1.0,161.163,2.808,2.424,0.024292,0.0,0.0,1.859,0.0,-3.992,-26.658,63.278,-1.895,-102.68,16.873,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.696682464454344,Task3_Insertion,0.0,0.6506839043313667,0.5432201394580569
16.0331,InsertionSequence,Done,1,0.597,0.59689,1.0,161.164,2.765,2.386,0.023917,0.0,0.0,1.831,0.0,-3.992,-26.694,63.336,-1.897,-102.672,16.875,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.42152466367759,Task3_Insertion,0.0,0.6276280147636608,0.555271056921383
16.0771,InsertionSequence,Done,1,0.597,0.59689,1.0,161.166,2.722,2.35,0.023547,0.0,0.0,1.802,0.0,-3.991,-26.729,63.393,-1.899,-102.664,16.877,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.727272727272478,Task3_Insertion,0.0,0.6030738522590302,0.34047852234172915
16.1077,InsertionSequence,Done,1,0.597,0.59689,1.0,161.167,2.694,2.326,0.023304,0.0,0.0,1.784,0.0,-3.991,-26.752,63.43,-1.901,-102.658,16.878,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,32.679738562091785,Task3_Insertion,0.0,0.5982046661821301,0.16956944725168976
16.1519,InsertionSequence,Done,1,0.597,0.59689,1.0,161.169,2.652,2.289,0.022943,0.0,0.0,1.756,0.0,-3.991,-26.787,63.486,-1.903,-102.651,16.88,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.624434389140262,Task3_Insertion,0.0,0.6009727621725452,0.12702571536068188
16.1966,InsertionSequence,Done,1,0.59699,0.59689,1.0,161.171,2.611,2.254,0.022588,0.0,0.0,1.729,0.0,-3.991,-26.821,63.54,-1.905,-102.643,16.882,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.371364653244424,Task3_Insertion,0.0,0.5899424717374886,0.18174302072270912
16.241,InsertionSequence,Done,1,0.59699,0.59689,1.0,161.172,2.57,2.219,0.022238,0.0,0.0,1.702,0.0,-3.99,-26.855,63.594,-1.907,-102.635,16.884,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.52252252252275,Task3_Insertion,0.0,0.5857402472986168,0.13160138792193635
16.2847,InsertionSequence,Done,1,0.59699,0.59689,1.0,161.174,2.531,2.184,0.021893,0.0,0.0,1.676,0.0,-3.99,-26.888,63.646,-1.909,-102.628,16.886,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.88329519450739,Task3_Insertion,0.0,0.5797277316484211,0.4227471202081417
16.3281,InsertionSequence,Done,1,0.59699,0.59689,1.0,161.175,2.492,2.151,0.021554,0.0,0.0,1.65,0.0,-3.99,-26.92,63.698,-1.911,-102.62,16.888,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.041474654378767,Task3_Insertion,0.0,0.5499238721846091,0.8683077275599234
16.376,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.177,2.453,2.118,0.02122,0.0,0.0,1.624,0.0,-3.99,-26.952,63.749,-1.913,-102.613,16.889,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,20.87682672233731,Task3_Insertion,0.0,0.4995279827547706,0.31258160540351076
16.4098,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.178,2.428,2.095,0.020999,0.0,0.0,1.607,0.0,-3.989,-26.973,63.783,-1.915,-102.608,16.89,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,29.585798816568584,Task3_Insertion,0.0,0.5089387815130045,0.38943206984889095
16.4403,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.179,2.403,2.074,0.020781,0.0,0.0,1.591,0.0,-3.989,-26.994,63.816,-1.916,-102.603,16.892,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,32.78688524590167,Task3_Insertion,0.0,0.5195317922274535,0.16083131401171247
16.4876,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.18,2.365,2.042,0.020459,0.0,0.0,1.566,0.0,-3.989,-27.025,63.865,-1.918,-102.595,16.893,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,21.141649048625837,Task3_Insertion,0.0,0.49027835076576315,0.29385235438069013
16.5199,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.181,2.341,2.02,0.020246,0.0,0.0,1.55,0.0,-3.989,-27.045,63.897,-1.919,-102.591,16.894,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,30.959752321982066,Task3_Insertion,0.0,0.4884891840684673,0.46947424101296004
16.5512,InsertionSequence,Done,1,0.59698,0.59689,1.0,161.182,2.317,1.999,0.020036,0.0,0.0,1.534,0.0,-3.989,-27.065,63.929,-1.92,-102.586,16.895,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,31.948881789135687,Task3_Insertion,0.0,0.5181926126814319,0.6395226413898147
16.5938,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.183,2.28,1.968,0.019724,0.0,0.0,1.51,0.0,-3.988,-27.095,63.977,-1.922,-102.579,16.897,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.47417840375576,Task3_Insertion,0.0,0.5259523684723024,0.09421274963054511
16.6383,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.184,2.245,1.938,0.019418,0.0,0.0,1.486,0.0,-3.988,-27.124,64.023,-1.924,-102.572,16.899,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.471910112359897,Task3_Insertion,0.0,0.5111965905990058,0.13873607434264212
16.6815,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.186,2.21,1.907,0.019115,0.0,0.0,1.463,0.0,-3.988,-27.153,64.069,-1.926,-102.565,16.9,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.148148148148795,Task3_Insertion,0.0,0.5155929718473954,0.2752122496999504
16.724800000000002,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.187,2.175,1.878,0.018817,0.0,0.0,1.44,0.0,-3.988,-27.181,64.115,-1.928,-102.558,16.902,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.09468822170788,Task3_Insertion,0.0,0.48785227345690485,0.3940457655628627
16.7551,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.188,2.152,1.859,0.018621,0.0,0.0,1.425,0.0,-3.988,-27.2,64.144,-1.929,-102.554,16.903,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,33.003300330036396,Task3_Insertion,0.0,0.48364157971916366,0.13940195353748888
16.797900000000002,InsertionSequence,Done,1,0.59697,0.59689,1.0,161.189,2.119,1.829,0.018331,0.0,0.0,1.403,0.0,-3.987,-27.228,64.188,-1.93,-102.547,16.904,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,23.364485981306622,Task3_Insertion,0.0,0.4909187296030543,0.13300244145888102
16.8416,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.19,2.086,1.801,0.018046,0.0,0.0,1.381,0.0,-3.987,-27.255,64.231,-1.932,-102.54,16.906,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.88329519450925,Task3_Insertion,0.0,0.47932320436360903,0.2430406008513085
16.8852,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.191,2.053,1.773,0.017764,0.0,0.0,1.36,0.0,-3.987,-27.282,64.274,-1.934,-102.534,16.907,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.935779816513016,Task3_Insertion,0.0,0.47111671699869384,0.22915771354961556
16.9292,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.192,2.022,1.745,0.017486,0.0,0.0,1.338,0.0,-3.987,-27.308,64.316,-1.935,-102.527,16.908,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.727272727272478,Task3_Insertion,0.0,0.46036207886077396,0.18903552636289334
16.9729,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.193,1.991,1.717,0.017213,0.0,0.0,1.317,0.0,-3.986,-27.334,64.357,-1.937,-102.521,16.91,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.88329519450925,Task3_Insertion,0.0,0.4576182278752654,0.7158525751018469
17.0166,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.194,1.959,1.691,0.016944,0.0,0.0,1.297,0.0,-3.986,-27.36,64.398,-1.939,-102.515,16.911,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.88329519450739,Task3_Insertion,0.0,0.3981818225892336,1.4130920722323999
17.0528,InsertionSequence,Done,1,0.59696,0.59689,1.0,161.195,1.939,1.673,0.016768,0.0,0.0,1.283,0.0,-3.986,-27.376,64.424,-1.94,-102.51,16.912,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,27.624309392264507,Task3_Insertion,0.0,0.34575606622267274,1.9189291281177774
17.0912,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.196,1.919,1.655,0.016593,0.0,0.0,1.27,0.0,-3.986,-27.393,64.451,-1.941,-102.506,16.913,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,26.041666666667126,Task3_Insertion,0.0,0.2530709862551994,0.7226053889604647
17.1294,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.196,1.909,1.647,0.016506,0.0,0.0,1.263,0.0,-3.986,-27.401,64.464,-1.941,-102.504,16.913,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,26.17801047120433,Task3_Insertion,0.0,0.29024463819277263,2.033298418584333
17.1733,InsertionSequence,Done,1,0.59695,0.59689,1.0,161.197,1.878,1.622,0.016248,0.0,0.0,1.243,0.0,-3.986,-27.426,64.503,-1.943,-102.498,16.914,,,T3_safe_insertion,True,0.0,True,0.0,paper_rcm_log_20260616_110935_960_8218_cleaned_with_stages.csv,22.77904328018186,Task3_Insertion,0.0,0.43288177379195153,1.5311639250001543
