source_file,task_inferred,mode,phase,samples,duration_s,entry_rcm_error_mm_mean,entry_rcm_error_mm_max,entry_rcm_error_mm_p95,target_rcm_or_tip_error_mm_mean,target_rcm_or_tip_error_mm_max,target_rcm_or_tip_error_mm_p95,final_target_tip_error_mm_mean,final_target_tip_error_mm_max,final_target_tip_error_mm_p95,total_skull_violation_mm_mean,total_skull_violation_mm_max,total_skull_violation_mm_p95,fps_est_mean,fps_est_max,fps_est_p95,cone_t2_angle_deg_geom_mean,cone_t2_angle_deg_geom_max,cone_t2_angle_deg_geom_p95,cone_t4_angle_deg_geom_mean,cone_t4_angle_deg_geom_max,cone_t4_angle_deg_geom_p95
double_rcm_log_20260616_140158_025.csv,Task3_Insertion,Double,AlignAtEntry,1,0.0,49.27027,49.27027,49.27027,208.1111,208.1111,208.1111,208.1111,208.1111,208.1111,0.0,0.0,0.0,75.68201,75.68201,75.68201,1.5930185179413063,1.5930185179413063,1.5930185179413063,159.50263440246624,159.50263440246624,159.50263440246624
double_rcm_log_20260616_140158_025.csv,Task3_Insertion,Double,ApproachEntry,7,0.21872000000000003,474.62942857142855,631.2434,610.87664,537.6078142857143,1004.13,966.59475,537.6078142857143,1004.13,966.59475,0.0,0.0,0.0,68.03262142857143,99.06968,93.573431,54.883638216971285,88.24938377497232,87.83869920551847,146.6799154644704,161.3464007125633,160.36681729484695
double_rcm_log_20260616_140158_025.csv,Task3_Insertion,Double,Done,707,23.05939,1.0042899999999997,1.00429,1.00429,2.2264699999999995,2.22647,2.22647,2.2264699999999995,2.22647,2.22647,0.0,0.0,0.0,94.6680600424328,175.4395,104.72496000000001,1.0137232454919085,1.0137232454919083,1.0137232454919083,0.668774905515015,0.6687749055150148,0.6687749055150148
double_rcm_log_20260616_140158_025.csv,Task3_Insertion,Double,InsertToTarget,214,7.11537,0.19604439252336445,1.44241,0.5774059999999998,80.1602504672897,160.7521,152.83953,80.1602504672897,160.7521,152.83953,0.0,0.0,0.0,95.3609123364486,130.986,110.371465,0.07994365338334598,1.0137232454919083,0.48853000001670194,0.6997108474565962,70.78183421166685,0.575672735536813
double_rcm_log_20260616_140158_025.csv,Task4_EntryRCM_TipCone,EntryTipCone,Done,439,14.336390000000002,1.0204261275626425,2.43161,2.4159889999999997,7.958916355353075,9.87103,9.83963,7.958916355353075,9.87103,9.83963,0.0,0.0,0.0,93.89483792710706,154.8803,105.7481,2.781442550021287,3.560211801252935,3.547050151971756,2.711269138675786,3.509369181421051,3.4972702648546976
double_rcm_log_20260616_141013_665.csv,Task3_Insertion,Double,AlignAtEntry,1,0.0,7.67819,7.67819,7.67819,168.4573,168.4573,168.4573,168.4573,168.4573,168.4573,0.0,0.0,0.0,72.12157,72.12157,72.12157,0.38468493690653405,0.38468493690653405,0.38468493690653405,159.4717835627576,159.4717835627576,159.4717835627576
double_rcm_log_20260616_141013_665.csv,Task3_Insertion,Double,ApproachEntry,7,0.23031000000000001,477.82251428571425,659.3129,630.5252899999999,539.7211428571429,1015.91,974.8407499999998,539.7211428571429,1015.91,974.8407499999998,0.0,0.0,0.0,64.47434857142856,102.4324,100.18043499999999,52.43730916686838,88.24938377497232,87.35476531349074,147.57095294584124,167.6713142385658,165.77384018076503
double_rcm_log_20260616_141013_665.csv,Task3_Insertion,Double,Done,2149,75.14826,1.03168,1.03168,1.03168,2.1564100000000006,2.15641,2.15641,2.1564100000000006,2.15641,2.15641,0.0,0.0,0.0,89.85593137738485,242.6882,113.60173999999998,1.018876546092144,1.0188765460921443,1.0188765460921443,0.6627738572518542,0.6627738572518541,0.6627738572518541
double_rcm_log_20260616_141013_665.csv,Task3_Insertion,Double,InsertToTarget,207,7.0975399999999995,0.19570507246376811,1.07674,0.5883549999999995,79.83792811594203,160.5093,152.01271999999997,79.83792811594203,160.5093,152.01271999999997,0.0,0.0,0.0,93.71785154589371,153.7561,112.47139999999997,0.07937947930373997,1.0020545904816187,0.47814540684887413,0.5680723926916084,55.69757980734088,0.5175563430879352
double_rcm_log_20260616_141325_268.csv,Task3_Insertion,Double,AlignAtEntry,1,0.0,7.67819,7.67819,7.67819,168.4573,168.4573,168.4573,168.4573,168.4573,168.4573,0.0,0.0,0.0,62.56489,62.56489,62.56489,0.38468493690653405,0.38468493690653405,0.38468493690653405,159.4717835627576,159.4717835627576,159.4717835627576
