time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok_10mm,tip_target_ok_25mm,skull_ok_0mm,log_file,time_rel_s
0.04,0.02,50.0,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71484,1.03823,0.19637,0.71382,1.04168,0.19639,0.63481,1.30951,0.19793,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,398.907,476.207,397.387,279.321,391.926,398.907,398.564,398.564,28.565,0.0,0.53114,0.0,-0.07,3.966,-81.017,0.386,60.616,0.0,-1.195,-21.147,2.315,6.425,20.757,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.0
0.1231,0.03477,28.76,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71436,1.05991,0.19144,0.71335,1.06337,0.19149,0.63492,1.33134,0.19517,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,384.177,454.453,382.796,263.6,377.381,384.177,382.825,394.947,28.695,0.0,0.52062,0.0,-0.173,2.26,-80.832,0.906,62.264,0.0,-1.288,-20.935,2.279,6.397,20.093,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.08310000000000001
0.1838,0.01678,59.59,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71404,1.07614,0.18776,0.71303,1.07959,0.18783,0.63488,1.34763,0.19313,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,373.619,438.201,372.35,252.58,366.977,373.619,371.029,405.38,28.764,0.0,0.50952,0.0,-0.256,1.0,-80.701,1.296,63.456,0.0,-1.408,-20.673,2.152,6.409,19.422,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.14379999999999998
0.2709,0.04148,24.11,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71363,1.09718,0.18299,0.71263,1.10063,0.18309,0.63467,1.36867,0.19052,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,360.597,417.169,359.49,239.375,354.184,360.597,355.725,419.676,28.821,0.0,0.50097,0.0,-0.371,-0.616,-80.534,1.799,64.954,0.0,-1.479,-20.484,2.07,6.394,18.893,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.23089999999999997
0.3261,0.0076,131.65,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71341,1.11196,0.17965,0.7124,1.11542,0.17977,0.63445,1.38341,0.18872,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,351.906,402.417,350.922,230.902,345.669,351.906,344.937,430.163,28.835,0.0,0.49035,0.0,-0.454,-1.737,-80.425,2.15,65.973,0.0,-1.533,-20.265,1.984,6.335,18.227,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.2861
0.3893,0.01981,50.47,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71316,1.12893,0.17583,0.71216,1.13239,0.17597,0.63409,1.40028,0.18666,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,342.477,385.522,341.643,222.109,336.463,342.477,332.549,442.602,28.831,0.0,0.48381,0.0,-0.553,-3.011,-80.308,2.549,67.114,0.0,-1.567,-20.049,1.743,6.306,17.922,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.3493
0.4541,0.02694,37.12,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71293,1.14633,0.17193,0.71192,1.14978,0.17209,0.63362,1.41753,0.18456,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,333.462,368.251,332.794,214.234,327.7,333.462,319.843,455.741,28.802,0.0,0.4767,0.0,-0.654,-4.308,-80.186,2.955,68.247,0.0,-1.56,-19.985,1.851,6.216,17.381,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.4141
0.5077,0.00726,137.75,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71277,1.16075,0.1687,0.71176,1.1642,0.16888,0.63315,1.43179,0.18283,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,326.512,353.964,325.99,208.652,320.977,326.512,309.29,466.899,28.76,0.0,0.46794,0.0,-0.739,-5.372,-80.093,3.286,69.163,0.0,-1.578,-19.756,1.646,6.154,16.895,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.46770000000000006
0.5714,0.01828,54.71,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71261,1.1779,0.16489,0.71159,1.18134,0.16509,0.63251,1.44869,0.18077,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,318.926,337.04,318.586,203.228,313.682,318.926,296.739,480.423,28.688,0.0,0.46185,0.0,-0.838,-6.627,-79.989,3.674,70.223,0.0,-1.542,-19.67,1.642,6.045,16.483,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.5314
0.628,0.01073,93.21,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71248,1.19312,0.16152,0.71146,1.19657,0.16174,0.63186,1.46367,0.17894,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,312.847,322.062,312.678,199.585,307.883,312.847,285.584,492.652,28.606,0.0,0.45427,0.0,-0.923,-7.734,-79.899,4.011,71.138,0.0,-1.48,-19.483,1.451,5.892,16.088,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.588
0.6882,0.02238,44.68,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71235,1.20936,0.15795,0.71132,1.2128,0.15819,0.63107,1.4796,0.17699,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,307.107,306.16,307.128,196.987,302.462,307.107,273.694,505.891,28.5,0.0,0.44901,0.0,-1.011,-8.907,-79.808,4.362,72.091,0.0,-1.43,-19.462,1.559,5.783,15.658,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.6482
0.7388,0.02166,46.16,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71226,1.22302,0.15496,0.71122,1.22646,0.15522,0.63034,1.49298,0.17533,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,302.886,292.842,303.072,195.849,298.526,302.886,263.685,517.162,28.396,0.0,0.44318,0.0,-1.08,-9.887,-79.734,4.649,72.872,0.0,-1.338,-19.356,1.471,5.611,15.32,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.6988
0.7987,0.01941,51.53,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71217,1.23917,0.15146,0.71112,1.2426,0.15174,0.62941,1.50875,0.17334,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,298.654,277.185,299.04,195.753,294.648,298.654,251.853,530.621,28.255,0.0,0.43627,0.0,-1.155,-11.039,-79.654,4.975,73.773,0.0,-1.192,-19.224,1.329,5.362,14.943,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.7586999999999999
0.849,0.02092,47.8,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.7121,1.25277,0.14853,0.71104,1.25619,0.14883,0.62855,1.522,0.17165,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,295.756,264.083,296.314,196.72,292.061,295.756,241.892,542.059,28.121,0.0,0.43093,0.0,-1.211,-12.003,-79.59,5.238,74.513,0.0,-1.069,-19.144,1.264,5.16,14.621,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.8089999999999999
0.9081,0.01999,50.02,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71204,1.26873,0.14513,0.71096,1.27215,0.14544,0.62747,1.53752,0.16964,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,293.152,248.813,293.913,199.046,289.834,293.152,230.199,555.591,27.946,0.0,0.4244,0.0,-1.266,-13.131,-79.518,5.53,75.359,0.0,-0.879,-19.057,1.199,4.86,14.222,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.8681
0.9607,0.01217,82.18,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71199,1.28293,0.14213,0.7109,1.28635,0.14246,0.62645,1.5513,0.16781,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,291.576,235.351,292.519,202.153,288.603,291.576,219.801,567.707,27.775,0.0,0.41824,0.0,-1.304,-14.131,-79.455,5.773,76.092,0.0,-0.644,-19.028,1.223,4.504,13.783,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.9207
1.0177,0.02079,48.11,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71194,1.29834,0.13892,0.71083,1.30175,0.13926,0.62525,1.56623,0.16578,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,290.687,220.897,291.827,206.581,288.096,290.687,208.53,580.939,27.571,0.0,0.41274,0.0,-1.331,-15.211,-79.395,6.016,76.87,0.0,-0.397,-18.901,1.011,4.137,13.554,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,0.9777
1.0681,0.01971,50.75,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71189,1.31194,0.13612,0.71078,1.31534,0.13648,0.62413,1.57938,0.16394,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,290.606,208.303,291.917,211.333,288.355,290.606,198.593,592.67,27.376,0.0,0.40768,0.0,-1.34,-16.162,-79.342,6.208,77.538,0.0,-0.107,-18.908,1.079,3.715,13.158,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.0281
1.126,0.01184,84.47,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71185,1.32758,0.13295,0.71072,1.33098,0.13331,0.62277,1.59448,0.16176,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,291.333,194.034,292.836,217.71,289.471,291.333,187.17,606.229,27.132,0.0,0.40085,0.0,-1.331,-17.254,-79.287,6.401,78.287,0.0,0.341,-18.806,0.913,3.068,12.785,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.0859999999999999
1.1851,0.01034,96.68,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71181,1.34351,0.12977,0.71066,1.3469,0.13015,0.62129,1.60983,0.15946,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,292.971,179.803,294.664,225.117,291.502,292.971,175.553,620.097,26.862,0.0,0.39554,0.0,-1.296,-18.366,-79.23,6.561,79.027,0.0,0.804,-18.803,0.93,2.411,12.359,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.1451
1.2359,0.0112,89.27,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71177,1.3572,0.12709,0.7106,1.36058,0.12748,0.61995,1.623,0.1574,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,295.098,167.882,296.947,232.151,293.959,295.098,165.594,632.056,26.612,0.0,0.39148,0.0,-1.241,-19.32,-79.184,6.664,79.646,0.0,1.292,-18.779,0.873,1.721,12.045,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.1959
1.297,0.01278,78.26,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71172,1.37363,0.12394,0.71053,1.377,0.12434,0.61825,1.63879,0.15481,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,298.5,154.034,300.527,241.322,297.743,298.5,153.663,646.46,26.288,0.0,0.38766,0.0,-1.14,-20.467,-79.131,6.738,80.368,0.0,1.936,-18.801,0.93,0.817,11.601,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.257
1.3684,0.02153,46.46,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71164,1.39277,0.12038,0.71042,1.39614,0.12078,0.61613,1.65717,0.1516,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,303.605,138.721,305.828,252.915,303.273,303.605,139.797,663.321,25.874,0.0,0.38508,0.0,-0.965,-21.807,-79.071,6.745,81.18,0.0,2.74,-18.795,0.904,-0.308,11.186,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.3284
1.429,0.0227,44.05,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71156,1.40895,0.11747,0.71032,1.41231,0.11787,0.61422,1.67268,0.1487,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,308.829,126.696,311.205,263.376,308.832,308.829,128.116,677.627,25.491,0.0,0.38491,0.0,-0.757,-22.945,-79.019,6.667,81.841,0.0,3.691,-18.78,0.857,-1.634,10.801,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.389
1.4797,0.02275,43.95,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71147,1.42243,0.11513,0.71021,1.42578,0.11553,0.61254,1.68558,0.14612,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,313.79,117.524,316.285,272.503,314.054,313.79,118.674,689.585,25.146,0.0,0.38688,0.0,-0.535,-23.898,-78.974,6.536,82.374,0.0,4.582,-18.776,0.884,-2.872,10.43,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.4397
1.5403,0.02302,43.45,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71135,1.43839,0.11247,0.71007,1.44173,0.11285,0.61044,1.70086,0.14284,0.72929,1.57071,0.1,0.79987,1.49987,0.07774,0.99979,1.29979,0.135,0.8,1.5,0.1,1.0,1.3,0.1,320.35,107.93,322.975,283.761,320.802,320.35,108.675,703.809,24.705,0.0,0.39357,0.0,-0.201,-25.037,-78.911,6.284,82.981,0.0,5.829,-18.816,1.064,-4.601,9.908,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.5003
1.5924,0.00542,184.66,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71123,1.45198,0.1103,0.70992,1.45531,0.11067,0.60855,1.71386,0.13984,0.72929,1.57071,0.1,0.7997,1.4997,0.07774,0.99952,1.29952,0.13499,0.8,1.5,0.1,1.0,1.3,0.1,326.485,101.12,329.213,293.702,327.056,326.485,101.452,715.975,24.298,0.0,0.39687,0.0,0.15,-26.016,-78.849,5.979,83.476,0.0,7.018,-18.549,1.279,-6.311,9.072,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.5524
1.651,0.02404,41.6,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.7113,1.46669,0.10804,0.70997,1.47001,0.1084,0.60657,1.72787,0.13662,0.72929,1.57071,0.1,0.7995,1.4995,0.07775,0.99922,1.29922,0.13498,0.8,1.5,0.1,1.0,1.3,0.1,333.462,95.265,336.294,304.697,334.169,333.462,95.088,729.119,23.826,0.0,0.37338,0.0,0.54,-27.073,-78.77,5.631,83.971,0.0,6.473,-17.747,1.347,-5.756,8.118,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.611
1.7019,0.00565,176.99,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71163,1.47872,0.10626,0.71027,1.48204,0.10662,0.60508,1.73924,0.1341,0.72929,1.57071,0.1,0.79933,1.49934,0.07776,0.99895,1.29895,0.13497,0.8,1.5,0.1,1.0,1.3,0.1,339.323,91.75,342.235,313.793,340.143,339.323,91.116,739.798,23.412,0.0,0.33714,0.0,0.85,-27.933,-78.69,5.353,84.33,0.0,6.194,-16.075,1.731,-5.785,6.315,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.6619
1.7587,0.02111,47.37,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71199,1.49054,0.10464,0.71061,1.49385,0.10498,0.60358,1.75041,0.13145,0.72929,1.57071,0.1,0.79915,1.49915,0.07777,0.99866,1.29866,0.13495,0.8,1.5,0.1,1.0,1.3,0.1,345.367,89.743,348.353,322.888,346.292,345.367,88.642,750.299,22.976,0.0,0.31772,0.0,1.218,-28.792,-78.587,4.991,84.653,0.0,6.632,-14.52,1.841,-6.684,5.339,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.7187
1.8116,0.00562,178.0,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71225,1.49991,0.10346,0.71085,1.50321,0.10378,0.60232,1.75925,0.1291,0.72929,1.57071,0.1,0.79897,1.49897,0.07779,0.99839,1.29839,0.13493,0.8,1.5,0.1,1.0,1.3,0.1,350.394,89.286,353.435,330.227,351.392,350.394,87.817,758.654,22.606,0.0,0.29492,0.0,1.586,-29.488,-78.48,4.6,84.889,0.0,7.159,-12.372,2.176,-7.82,3.915,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.7716
1.8701,0.02076,48.16,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71248,1.50882,0.10244,0.71106,1.51212,0.10275,0.60105,1.76766,0.12663,0.72929,1.57071,0.1,0.79878,1.49878,0.07781,0.99808,1.29808,0.13489,0.8,1.5,0.1,1.0,1.3,0.1,355.362,89.806,358.453,337.311,356.42,355.362,88.001,766.629,22.231,0.0,0.28378,0.0,2.014,-30.168,-78.347,4.123,85.092,0.0,7.373,-11.179,2.315,-8.331,3.204,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.8301
1.9213,0.00729,137.2,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71263,1.51549,0.10175,0.71119,1.51878,0.10205,0.60004,1.77395,0.12457,0.72929,1.57071,0.1,0.79861,1.49861,0.07783,0.99782,1.29782,0.13486,0.8,1.5,0.1,1.0,1.3,0.1,359.196,90.794,362.321,342.675,360.292,359.196,88.754,772.619,21.933,0.0,0.27121,0.0,2.398,-30.694,-78.215,3.678,85.223,0.0,7.553,-9.695,2.671,-8.854,2.213,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.8813
1.9792,0.02087,47.91,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71275,1.52197,0.10117,0.7113,1.52526,0.10144,0.599,1.78007,0.12235,0.72929,1.57071,0.1,0.79842,1.49842,0.07785,0.99752,1.29752,0.13482,0.8,1.5,0.1,1.0,1.3,0.1,363.022,92.234,366.181,347.954,364.149,363.022,89.98,778.474,21.627,0.0,0.26404,0.0,2.837,-31.223,-78.052,3.157,85.33,0.0,7.595,-8.822,2.891,-9.071,1.645,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.9392
2.0346,0.00715,139.93,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71284,1.52724,0.10076,0.71138,1.53052,0.10101,0.59811,1.78502,0.12035,0.72929,1.57071,0.1,0.79824,1.49824,0.07788,0.99723,1.29724,0.13478,0.8,1.5,0.1,1.0,1.3,0.1,366.195,93.735,369.38,352.277,367.341,366.195,91.322,783.243,21.364,0.0,0.2533,0.0,3.254,-31.671,-77.882,2.652,85.395,0.0,7.533,-7.638,3.188,-9.195,0.899,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,1.9946000000000002
2.0882,0.02023,49.42,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.7129,1.53162,0.10048,0.71142,1.5349,0.10071,0.59733,1.78915,0.11851,0.72929,1.57071,0.1,0.79807,1.49807,0.07791,0.99696,1.29696,0.13473,0.8,1.5,0.1,1.0,1.3,0.1,368.886,95.205,372.093,355.909,370.042,368.886,92.668,787.235,21.135,0.0,0.24806,0.0,3.655,-32.062,-77.698,2.16,85.426,0.0,7.431,-7.109,3.489,-9.157,0.45,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,2.0482
2.1448,0.00691,144.77,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71294,1.53558,0.10028,0.71145,1.53886,0.10049,0.59658,1.79286,0.11668,0.72929,1.57071,0.1,0.79788,1.49788,0.07794,0.99667,1.29667,0.13468,0.8,1.5,0.1,1.0,1.3,0.1,371.355,96.697,374.581,359.215,372.514,371.355,94.055,790.855,20.918,0.0,0.23875,0.0,4.069,-32.434,-77.493,1.645,85.433,0.0,7.23,-6.24,3.774,-9.036,-0.123,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,2.1048
2.2005,0.02352,42.51,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71296,1.53892,0.10017,0.71147,1.54219,0.10035,0.59591,1.79598,0.11497,0.72929,1.57071,0.1,0.7977,1.4977,0.07798,0.99638,1.29638,0.13462,0.8,1.5,0.1,1.0,1.3,0.1,373.463,98.071,376.705,362.02,374.62,373.463,95.346,793.919,20.728,0.0,0.23481,0.0,4.466,-32.767,-77.274,1.148,85.413,0.0,7.088,-5.888,4.051,-8.914,-0.471,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,2.1605
2.2697,0.01993,50.18,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71297,1.54239,0.1001,0.71147,1.54566,0.10027,0.59517,1.79921,0.11298,0.72929,1.57071,0.1,0.79747,1.49747,0.07803,0.99603,1.29603,0.13455,0.8,1.5,0.1,1.0,1.3,0.1,375.683,99.608,378.941,364.956,376.83,375.683,96.803,797.118,20.519,0.0,0.22506,0.0,4.94,-33.141,-76.981,0.547,85.359,0.0,6.76,-5.233,4.324,-8.581,-0.932,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,2.2297
2.3224,0.00969,103.25,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71297,1.54462,0.1001,0.71147,1.54788,0.10025,0.59466,1.80127,0.11157,0.72929,1.57071,0.1,0.7973,1.4973,0.07807,0.99576,1.29576,0.13448,0.8,1.5,0.1,1.0,1.3,0.1,377.123,100.653,380.391,366.854,378.259,377.123,97.798,799.18,20.379,0.0,0.21917,0.0,5.287,-33.404,-76.74,0.104,85.295,0.0,6.487,-4.83,4.661,-8.293,-1.34,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,2.2824
2.3782,0.01979,50.52,T3_safe_insertion,InsertionSequence,PierceEntry,0.0032,0.995,0.71297,1.54665,0.10013,0.71146,1.54991,0.10026,0.59418,1.80314,0.11015,0.72951,1.57049,0.1,0.79712,1.49712,0.07812,0.99547,1.29547,0.13441,0.8,1.5,0.1,1.0,1.3,0.1,378.448,101.643,381.725,368.593,379.569,378.448,98.744,801.068,20.246,0.0,0.21391,0.0,5.64,-33.665,-76.471,-0.348,85.21,0.0,6.228,-4.589,4.892,-7.991,-1.606,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,2.3382
2.4337,0.00594,168.26,T3_safe_insertion,InsertionSequence,PierceEntry,0.012,0.995,0.71303,1.54831,0.1002,0.71152,1.55157,0.10031,0.5938,1.80465,0.10881,0.73014,1.56986,0.1,0.79694,1.49694,0.07816,0.99519,1.29519,0.13433,0.8,1.5,0.1,1.0,1.3,0.1,379.484,102.417,382.769,369.986,380.588,379.484,99.484,802.587,20.127,0.0,0.20921,0.0,5.976,-33.904,-76.186,-0.782,85.099,0.0,5.917,-4.123,5.291,-7.655,-2.253,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,2.3937
2.4881,0.02089,47.87,T3_safe_insertion,InsertionSequence,PierceEntry,0.0208,0.995,0.71317,1.54963,0.10028,0.71165,1.55289,0.10037,0.59353,1.80581,0.10758,0.73076,1.56924,0.1,0.79677,1.49677,0.07821,0.99491,1.29492,0.13425,0.8,1.5,0.1,1.0,1.3,0.1,380.239,102.968,383.531,371.048,381.326,380.239,100.007,803.756,20.02,0.0,0.20551,0.0,6.291,-34.119,-75.893,-1.19,84.966,0.0,5.703,-3.88,5.449,-7.408,-2.55,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,2.4481
2.5447,0.00704,142.11,T3_safe_insertion,InsertionSequence,PierceEntry,0.0298,0.995,0.7134,1.55071,0.10038,0.71187,1.55397,0.10045,0.59336,1.80674,0.10637,0.7314,1.5686,0.1,0.79658,1.49658,0.07827,0.99463,1.29463,0.13417,0.8,1.5,0.1,1.0,1.3,0.1,380.783,103.342,384.081,371.872,381.85,380.783,100.357,804.677,19.917,0.0,0.20281,0.0,6.603,-34.329,-75.569,-1.597,84.802,0.0,5.371,-3.583,5.859,-7.029,-3.098,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,2.5047
2.5998,0.02289,43.68,T3_safe_insertion,InsertionSequence,PierceEntry,0.0386,0.995,0.71367,1.55152,0.10048,0.71214,1.55478,0.10054,0.59328,1.80742,0.10526,0.73202,1.56798,0.1,0.79641,1.49641,0.07833,0.99435,1.29435,0.13408,0.8,1.5,0.1,1.0,1.3,0.1,381.113,103.54,384.417,372.444,382.16,381.113,100.535,805.331,19.826,0.0,0.20171,0.0,6.891,-34.521,-75.238,-1.976,84.621,0.0,5.178,-3.458,6.091,-6.802,-3.382,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,2.5598
2.6675,0.0184,54.34,T3_safe_insertion,InsertionSequence,PierceEntry,0.0495,0.995,0.71408,1.55224,0.10062,0.71255,1.5555,0.10067,0.59327,1.80797,0.10398,0.73279,1.56721,0.1,0.79619,1.49619,0.0784,0.99401,1.29401,0.13396,0.8,1.5,0.1,1.0,1.3,0.1,381.281,103.579,384.59,372.872,382.302,381.281,100.555,805.844,19.723,0.0,0.20042,0.0,7.225,-34.747,-74.807,-2.416,84.37,0.0,4.827,-3.28,6.492,-6.388,-3.853,0.0,0,0,1,project4_multircm_20260619_215005_206.csv,2.6275
