time,dt,fps,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
0.10085,0.08085,12.36918,ApproachEntry,Double,410.6093,306.6337,94.18493,545.8825,545.8825,0.0,410.6093,85.81507,78.81507,0.0,0.0,0.15601,1.0,6,6,1,0.55725,0.88548,0.01804,0.8715,1.09867,0.14371,0.82,0.7,0.06,0.9,0.56,0.06,-2.80351,24.1489,-64.79998,60.12848,48.68184,64.79998,double_rcm_log_20260616_133944_591.csv,12.36918,Unknown,Task3_Insertion,0.0,85.81519808669682,160.81525426893873,219.55721392563518,141.33166613437194,256.5513143722987,545.8800078771892,3722.539522981864,92727.0329714193,1669400.892670328,444.8481250524742,18218.575347364433
0.13262,0.03177,31.47436,ApproachEntry,Double,307.8717,376.6872,77.96951,453.2831,453.2831,0.0,307.8717,77.96951,70.96951,0.0,0.0,0.15601,1.0,6,6,1,0.446,0.88474,0.02051,0.81086,0.99721,0.1398,0.82,0.7,0.06,0.9,0.56,0.06,-8.66127,38.48775,-86.40002,55.15462,27.08184,63.99782,double_rcm_log_20260616_133944_591.csv,31.47436,Unknown,Task3_Insertion,0.0,77.97003112105492,157.7040045753644,202.88417638373255,148.5288448113849,160.7306691140376,453.2841974964492,5592.2701785855215,47013.721422863535,2249129.4443566874,727.0743385223323,14401.150510829491
0.1653,0.00889,112.47,ApproachEntry,Double,101.68,403.7337,15.56872,243.6882,243.6882,0.0,101.68,15.56872,8.56872,0.0,0.0,0.15601,1.0,6,6,1,0.52499,1.05752,0.02358,0.80516,0.77383,-0.00833,0.82,0.7,0.06,0.9,0.56,0.06,-8.0092,44.89997,-57.39407,-9.64537,-37.71814,36.31588,double_rcm_log_20260616_133944_591.csv,112.47,Unknown,Task3_Insertion,0.0,15.569102234736409,43.2782607115555,43.68080563257953,134.65210703537198,72.33826012879729,243.69424162257096,4959.227795625917,61389.265687800405,1671757.7182453317,886.5704723641466,8521.508381764319
0.20709,0.01397,71.60645,InsertToTarget,Double,0.88952,0.82174,0.15195,160.9075,160.9075,0.00196,0.82245,0.15195,0.0,0.0,0.0,0.99922,1.0,6,6,1,0.62141,1.04683,0.05985,0.82023,0.69974,0.06082,0.82,0.7,0.06,0.9,0.56,0.06,-3.6293,20.78382,-16.88625,-43.59604,-52.3072,54.92498,double_rcm_log_20260616_133944_591.csv,71.60645,Unknown,Task3_Insertion,0.0,0.15136350688993094,0.42597559441286703,0.42597596603368115,67.56301773504097,0.823042199123761,160.90740473949603,1339.890721700458,62339.315108572555,600699.4461943853,336.57283566344154,10568.303911283852
0.25705,0.02117,47.22738,InsertToTarget,Double,1.51247,0.42592,0.07133,159.795,159.795,0.00895,0.42763,0.07133,0.0,0.0,0.0,0.9964,1.0,6,6,1,0.62214,1.04597,0.05995,0.82073,0.69875,0.06043,0.82,0.7,0.06,0.9,0.56,0.06,-3.60415,20.51072,-16.52163,-43.85197,-52.29679,55.22161,double_rcm_log_20260616_133944_591.csv,47.22738,Unknown,Task3_Insertion,0.0,0.07225272127732066,0.2033378069075583,0.20333784733644725,16.55281326552918,0.4302164035066007,159.7982487388394,23.344734622743566,12121.06732552824,587350.1912185359,3.9046665988675495,3059.38813862562
0.29905,0.01556,64.27286,InsertToTarget,Double,2.40314,0.19643,0.03426,158.8503,158.8503,0.01483,0.19776,0.03426,0.0,0.0,0.0,0.99402,1.0,6,6,1,0.62267,1.04518,0.05997,0.82119,0.69792,0.0602,0.82,0.7,0.06,0.9,0.56,0.06,-3.58734,20.3401,-16.31985,-43.96468,-52.26826,55.35067,double_rcm_log_20260616_133944_591.csv,64.27286,Unknown,Task3_Insertion,0.0,0.03462680270757467,0.09744878027888214,0.09744878476203875,4.770953162219966,0.20000384611686362,158.84892980438988,22.846224069585087,62.012290551661096,140165.03757851792,2.6915810374745686,22.87463610405267
0.33854,0.01238,80.79767,InsertToTarget,Double,3.28692,0.11286,0.0,157.9603,157.9603,0.02036,0.11393,0.0,0.0,0.0,0.0,0.99179,1.0,6,6,1,0.62313,1.04442,0.05998,0.82163,0.69715,0.06011,0.82,0.7,0.06,0.9,0.56,0.06,-3.57306,20.2025,-16.17051,-44.03292,-52.23368,55.41539,double_rcm_log_20260616_133944_591.csv,80.79767,Unknown,Task3_Insertion,0.0,0.020060685491513516,0.056455960669413496,0.05645596159719168,1.9190364346651814,0.11000699278472433,157.96199384662123,22.55575573162399,41.707535428466144,569.3042543727511,2.211793428116591,11.392931754357564
0.37589,0.01221,81.90841,InsertToTarget,Double,4.12826,0.07996,0.0,157.1177,157.1177,0.02559,0.08093,0.0,0.0,0.0,0.0,0.98969,1.0,6,6,1,0.62356,1.0437,0.05999,0.82205,0.69642,0.06008,0.82,0.7,0.06,0.9,0.56,0.06,-3.56011,20.08064,-16.04393,-44.08382,-52.1983,55.45624,double_rcm_log_20260616_133944_591.csv,81.90841,Unknown,Task3_Insertion,0.0,0.01401871595946009,0.03945229515967048,0.039452295446603745,1.1121459559983555,0.08008649170644826,157.119780104225,22.57315827011272,19.01292229711483,467.78397379032606,1.9736334642806097,4.744406601655681
0.43315,0.03366,29.71102,InsertToTarget,Double,5.42018,0.07337,0.01978,155.8255,155.8255,0.0336,0.07459,0.01978,0.0,0.0,0.0,0.98646,1.0,6,6,1,0.62419,1.04256,0.05997,0.82268,0.69529,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.54137,19.90958,-15.87768,-44.13601,-52.14124,55.48568,double_rcm_log_20260616_133944_591.csv,29.71102,Unknown,Task3_Insertion,0.0,0.015615731986492583,0.0439467115081529,0.0439467119541276,0.7474649020270459,0.07069979871584747,155.82609345035888,22.51361709361375,4.854593283913952,160.58524002191405,2.014793963597861,1.3059031476173708
0.47585,0.01486,67.28972,InsertToTarget,Double,6.3841,0.06688,0.0,154.8615,154.8615,0.03958,0.06816,0.0,0.0,0.0,0.0,0.98405,1.0,6,6,1,0.62468,1.04174,0.05998,0.82316,0.69446,0.06007,0.82,0.7,0.06,0.9,0.56,0.06,-3.52634,19.76647,-15.72649,-44.20031,-52.09821,55.53468,double_rcm_log_20260616_133944_591.csv,67.28972,Unknown,Task3_Insertion,0.0,0.013578527251855795,0.038213490226452276,0.038213490519083064,0.6303995174182296,0.07017560391343289,154.86730481286224,22.560388447079486,2.789182052398361,55.0520421210443,2.0774251363014673,0.8056662347947824
