time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok_10mm,tip_target_ok_25mm,skull_ok_0mm,log_file,time_rel_s
0.1105,0.09054,11.04,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71474,1.0417,0.19557,0.71372,1.04515,0.1956,0.63483,1.31301,0.19748,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,396.521,472.729,395.022,276.741,389.568,396.521,396.062,396.062,28.59,0.0,0.53114,0.0,-0.085,3.691,-80.987,0.469,60.886,0.0,-1.195,-21.147,2.315,6.425,20.757,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.0
0.1622,0.00999,100.12,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71444,1.05547,0.19244,0.71342,1.05893,0.19248,0.6349,1.32688,0.19572,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,387.15,458.904,385.739,266.735,380.314,387.15,386.061,392.198,28.674,0.0,0.51981,0.0,-0.151,2.606,-80.867,0.801,61.933,0.0,-1.317,-20.928,2.298,6.427,20.019,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.05170000000000001
0.2338,0.02905,34.42,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71404,1.0746,0.1881,0.71304,1.07806,0.18817,0.63488,1.34609,0.19332,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,374.616,439.741,373.337,253.6,367.961,374.616,372.161,404.376,28.76,0.0,0.51212,0.0,-0.248,1.116,-80.709,1.26,63.345,0.0,-1.387,-20.724,2.161,6.416,19.588,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.1233
0.2854,0.03608,27.72,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71379,1.08759,0.18515,0.71278,1.09105,0.18524,0.63477,1.3591,0.1917,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,366.451,426.748,365.269,245.237,359.931,366.451,362.716,413.07,28.802,0.0,0.50589,0.0,-0.318,0.115,-80.604,1.571,64.278,0.0,-1.435,-20.603,2.137,6.397,19.186,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.1749
0.351,0.01902,52.57,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.7135,1.10515,0.18119,0.7125,1.10861,0.18129,0.63456,1.37662,0.18955,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,355.862,409.213,354.82,234.719,349.542,355.862,349.912,425.287,28.831,0.0,0.49511,0.0,-0.415,-1.225,-80.468,1.988,65.503,0.0,-1.509,-20.388,2.084,6.362,18.493,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.2405
0.4115,0.01145,87.31,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71327,1.12136,0.17753,0.71226,1.12482,0.17766,0.63426,1.39276,0.18757,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,346.611,393.056,345.709,225.904,340.495,346.611,338.079,437.001,28.836,0.0,0.48631,0.0,-0.508,-2.448,-80.35,2.371,66.604,0.0,-1.547,-20.167,1.917,6.307,17.995,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.301
0.47,0.01407,71.09,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71306,1.13709,0.174,0.71205,1.14054,0.17415,0.63389,1.40838,0.18567,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,338.156,377.415,337.399,218.261,332.257,338.156,326.585,448.713,28.819,0.0,0.47933,0.0,-0.6,-3.625,-80.24,2.739,67.643,0.0,-1.567,-19.999,1.79,6.255,17.593,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.3595
0.5326,0.01689,59.19,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71285,1.15389,0.17023,0.71184,1.15735,0.17041,0.63338,1.42501,0.18365,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,329.751,360.752,329.158,211.19,324.105,329.751,314.307,461.563,28.782,0.0,0.47214,0.0,-0.698,-4.87,-80.131,3.128,68.727,0.0,-1.576,-19.861,1.735,6.192,17.132,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.4221
0.5899,0.05733,17.44,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71273,1.16277,0.16825,0.71171,1.16622,0.16843,0.63306,1.43378,0.18258,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,325.601,351.976,325.099,207.952,320.099,325.601,307.83,468.479,28.754,0.0,0.47011,0.0,-0.75,-5.524,-80.074,3.331,69.287,0.0,-1.569,-19.83,1.734,6.162,16.995,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.4794
0.6518,0.0127,78.76,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71258,1.17942,0.16455,0.71156,1.18287,0.16475,0.63244,1.4502,0.18058,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,318.3,335.539,317.977,202.816,313.084,318.3,295.63,481.642,28.681,0.0,0.46038,0.0,-0.846,-6.744,-79.969,3.707,70.311,0.0,-1.533,-19.61,1.556,6.02,16.439,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.5413
0.7051,0.00783,127.71,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71245,1.19226,0.1617,0.71142,1.1957,0.16192,0.63187,1.46283,0.17904,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,313.21,322.92,313.031,199.779,308.231,313.21,286.243,491.962,28.614,0.0,0.4545,0.0,-0.918,-7.677,-79.893,3.991,71.084,0.0,-1.493,-19.54,1.575,5.913,16.021,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.5945999999999999
0.7616,0.01234,81.01,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71234,1.20748,0.15836,0.71131,1.21092,0.1586,0.63115,1.47776,0.1772,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,307.756,308.009,307.754,197.229,303.074,307.756,275.091,504.348,28.515,0.0,0.44837,0.0,-1.0,-8.776,-79.808,4.32,71.978,0.0,-1.415,-19.384,1.398,5.756,15.721,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.6511
0.8166,0.01419,70.47,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71225,1.2223,0.15512,0.7112,1.22574,0.15537,0.63037,1.49227,0.17541,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,303.113,293.55,303.289,195.891,298.738,303.113,264.227,516.566,28.403,0.0,0.44279,0.0,-1.075,-9.841,-79.728,4.632,72.827,0.0,-1.334,-19.368,1.505,5.603,15.267,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.7061
0.8718,0.01663,60.14,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71216,1.23722,0.15188,0.71111,1.24065,0.15215,0.62951,1.50685,0.17358,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,299.138,279.073,299.499,195.701,295.088,299.138,253.293,528.995,28.274,0.0,0.4369,0.0,-1.145,-10.907,-79.651,4.935,73.66,0.0,-1.223,-19.242,1.356,5.409,14.96,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.7613
0.9516,0.03596,27.81,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71203,1.25797,0.14741,0.71097,1.2614,0.14771,0.62818,1.52707,0.171,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,294.853,259.103,295.477,197.365,291.281,294.853,238.109,546.473,28.069,0.0,0.43031,0.0,-1.23,-12.381,-79.549,5.336,74.786,0.0,-1.064,-19.167,1.336,5.15,14.527,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.8411
1.0025,0.00917,109.01,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71199,1.27171,0.14449,0.71091,1.27513,0.14481,0.62724,1.54042,0.16925,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,292.797,245.988,293.597,199.639,289.553,292.797,228.039,558.14,27.914,0.0,0.42207,0.0,-1.275,-13.35,-79.488,5.583,75.509,0.0,-0.789,-19.058,1.237,4.723,14.041,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.8919999999999999
1.0614,0.01238,80.81,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71194,1.28763,0.14114,0.71085,1.29105,0.14147,0.62606,1.55586,0.16719,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,291.248,230.932,292.251,203.41,288.392,291.248,216.382,571.748,27.717,0.0,0.41623,0.0,-1.313,-14.469,-79.421,5.849,76.327,0.0,-0.542,-18.999,1.183,4.354,13.68,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,0.9508999999999999
1.1168,0.01464,68.28,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.7119,1.30259,0.13804,0.71079,1.30599,0.13838,0.62489,1.57034,0.1652,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,290.617,216.958,291.81,207.996,288.132,290.617,205.445,584.603,27.513,0.0,0.41051,0.0,-1.335,-15.518,-79.359,6.077,77.072,0.0,-0.276,-18.915,1.074,3.96,13.361,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.0063
1.1731,0.00761,131.38,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71183,1.31774,0.13493,0.71071,1.32114,0.13529,0.6236,1.58498,0.16314,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,290.821,203.002,292.204,213.618,288.716,290.821,194.389,597.707,27.291,0.0,0.40406,0.0,-1.34,-16.579,-79.298,6.285,77.81,0.0,0.114,-18.858,1.006,3.396,12.954,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.0626
1.2246,0.01003,99.69,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.7118,1.33165,0.13212,0.71066,1.33504,0.13249,0.62237,1.5984,0.16118,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,291.704,190.389,293.256,219.538,289.944,291.704,184.232,609.774,27.068,0.0,0.39927,0.0,-1.324,-17.55,-79.247,6.446,78.468,0.0,0.479,-18.819,0.95,2.872,12.642,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.1140999999999999
1.2799,0.01477,67.7,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71177,1.34655,0.12917,0.71061,1.34994,0.12955,0.62097,1.61276,0.159,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,293.422,177.148,295.149,226.647,292.027,293.422,173.366,622.759,26.81,0.0,0.39507,0.0,-1.285,-18.591,-79.193,6.586,79.154,0.0,0.883,-18.838,1.006,2.299,12.264,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.1694
1.3334,0.01367,73.15,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71173,1.36097,0.12636,0.71056,1.36435,0.12675,0.61955,1.62663,0.1568,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,295.823,164.67,297.714,234.201,294.773,295.823,162.873,635.365,26.541,0.0,0.39045,0.0,-1.22,-19.596,-79.146,6.684,79.802,0.0,1.419,-18.755,0.828,1.541,11.985,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.2228999999999999
1.3894,0.01348,74.2,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71169,1.37602,0.12349,0.71049,1.37939,0.12389,0.61797,1.64109,0.15441,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,299.092,152.08,301.145,242.73,298.39,299.092,151.944,648.568,26.239,0.0,0.38699,0.0,-1.119,-20.648,-79.097,6.74,80.458,0.0,2.048,-18.754,0.823,0.658,11.602,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.2789
1.4474,0.01631,61.33,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71163,1.39156,0.12061,0.71041,1.39493,0.121,0.61625,1.65601,0.15179,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,303.259,139.669,305.47,252.16,302.901,303.259,140.684,662.254,25.901,0.0,0.38495,0.0,-0.974,-21.736,-79.046,6.742,81.115,0.0,2.771,-18.766,0.834,-0.353,11.216,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.3369
1.4977,0.01344,74.43,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71157,1.40501,0.11818,0.71034,1.40837,0.11858,0.61469,1.6689,0.1494,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,307.487,129.542,309.827,260.774,307.41,307.487,130.966,674.135,25.586,0.0,0.38479,0.0,-0.808,-22.682,-79.002,6.687,81.666,0.0,3.595,-18.786,0.875,-1.499,10.826,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.3872
1.552,0.01415,70.69,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71149,1.41946,0.11565,0.71024,1.42281,0.11604,0.61291,1.68274,0.14668,0.72929,1.57071,0.1,0.79983,1.49983,0.07774,0.99973,1.29973,0.135,0.8,1.5,0.1,1.0,1.3,0.1,312.653,119.473,315.122,270.456,312.714,312.653,120.69,686.945,25.223,0.0,0.38688,0.0,-0.581,-23.705,-78.949,6.562,82.239,0.0,4.53,-18.814,0.975,-2.798,10.396,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.4415
1.6058,0.01313,76.18,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71139,1.43366,0.11325,0.71011,1.437,0.11364,0.61107,1.69634,0.14381,0.72929,1.57071,0.1,0.79965,1.49965,0.07775,0.99945,1.29945,0.13499,0.8,1.5,0.1,1.0,1.3,0.1,318.333,110.607,320.92,280.383,318.533,318.333,111.481,699.59,24.837,0.0,0.39276,0.0,-0.3,-24.717,-78.893,6.36,82.784,0.0,5.669,-18.837,1.084,-4.379,9.954,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.4952999999999999
1.6602,0.01295,77.23,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71126,1.44791,0.11095,0.70996,1.45124,0.11133,0.60912,1.70998,0.14072,0.72929,1.57071,0.1,0.79947,1.49947,0.07775,0.99917,1.29917,0.13498,0.8,1.5,0.1,1.0,1.3,0.1,324.6,103.015,327.298,290.709,324.947,324.6,103.477,712.328,24.42,0.0,0.40258,0.0,0.049,-25.742,-78.829,6.065,83.309,0.0,6.947,-18.837,1.262,-6.151,9.462,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.5496999999999999
1.7141,0.01375,72.74,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71125,1.46164,0.10881,0.70992,1.46497,0.10918,0.60723,1.72308,0.13766,0.72929,1.57071,0.1,0.79929,1.49929,0.07776,0.99889,1.29889,0.13496,0.8,1.5,0.1,1.0,1.3,0.1,331.034,97.083,333.831,300.924,331.527,331.034,97.087,724.614,23.988,0.0,0.37923,0.0,0.419,-26.733,-78.755,5.733,83.783,0.0,6.577,-17.996,1.449,-5.849,8.289,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.6036
1.7671,0.01364,73.3,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71152,1.47449,0.10689,0.71017,1.47781,0.10725,0.60561,1.73525,0.13496,0.72929,1.57071,0.1,0.79912,1.49912,0.07777,0.99862,1.29862,0.13495,0.8,1.5,0.1,1.0,1.3,0.1,337.215,92.81,340.1,310.6,337.849,337.215,92.339,736.039,23.556,0.0,0.35118,0.0,0.747,-27.651,-78.677,5.443,84.182,0.0,6.003,-16.972,1.531,-5.33,7.072,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.6565999999999999
1.8208,0.01339,74.69,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71189,1.48627,0.10523,0.71052,1.48958,0.10557,0.60415,1.74637,0.13241,0.72929,1.57071,0.1,0.79894,1.49894,0.07779,0.99834,1.29834,0.13492,0.8,1.5,0.1,1.0,1.3,0.1,343.119,90.259,346.079,319.604,343.878,343.119,89.328,746.489,23.132,0.0,0.32445,0.0,1.084,-28.5,-78.583,5.123,84.513,0.0,6.523,-15.048,1.855,-6.439,5.628,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.7103
1.8743,0.01085,92.2,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71218,1.49634,0.10391,0.71079,1.49964,0.10424,0.60283,1.75588,0.12999,0.72929,1.57071,0.1,0.79877,1.49877,0.07781,0.99806,1.29806,0.13489,0.8,1.5,0.1,1.0,1.3,0.1,348.43,89.314,351.451,327.447,349.287,348.43,87.984,755.454,22.745,0.0,0.30232,0.0,1.447,-29.243,-78.477,4.748,84.774,0.0,6.976,-13.132,2.012,-7.421,4.451,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.7638
1.9301,0.01606,62.25,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71241,1.50538,0.10283,0.711,1.50867,0.10315,0.60156,1.76441,0.12758,0.72929,1.57071,0.1,0.79858,1.49858,0.07783,0.99777,1.29777,0.13486,0.8,1.5,0.1,1.0,1.3,0.1,353.401,89.473,356.473,334.598,354.336,353.401,87.796,763.533,22.374,0.0,0.28908,0.0,1.849,-29.926,-78.353,4.307,84.987,0.0,7.292,-11.731,2.354,-8.129,3.455,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.8195999999999999
1.9806,0.01288,77.63,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71258,1.51239,0.10208,0.71115,1.51568,0.10238,0.60053,1.77103,0.12551,0.72929,1.57071,0.1,0.79842,1.49842,0.07785,0.99751,1.29751,0.13482,0.8,1.5,0.1,1.0,1.3,0.1,357.385,90.252,360.495,340.219,358.373,357.385,88.32,769.826,22.069,0.0,0.27648,0.0,2.223,-30.472,-78.228,3.88,85.134,0.0,7.466,-10.373,2.555,-8.612,2.629,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.8700999999999999
2.0344,0.01254,79.75,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71271,1.51886,0.10145,0.71127,1.52215,0.10173,0.59952,1.77713,0.12341,0.72929,1.57071,0.1,0.79824,1.49824,0.07788,0.99724,1.29724,0.13478,0.8,1.5,0.1,1.0,1.3,0.1,361.16,91.468,364.304,345.463,362.191,361.16,89.315,775.656,21.771,0.0,0.26709,0.0,2.628,-30.993,-78.081,3.405,85.25,0.0,7.568,-9.224,2.817,-8.963,1.888,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.9239000000000002
2.0884,0.01392,71.86,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71281,1.52445,0.10098,0.71136,1.52773,0.10124,0.59859,1.7824,0.1214,0.72929,1.57071,0.1,0.79807,1.49807,0.07791,0.99696,1.29696,0.13473,0.8,1.5,0.1,1.0,1.3,0.1,364.495,92.89,367.667,350.036,365.557,364.495,90.559,780.711,21.501,0.0,0.25906,0.0,3.036,-31.459,-77.917,2.915,85.329,0.0,7.557,-8.29,3.129,-9.121,1.232,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,1.9779
2.1423,0.01224,81.71,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71288,1.52924,0.10064,0.71141,1.53252,0.10088,0.59776,1.78691,0.11949,0.72929,1.57071,0.1,0.79789,1.49789,0.07794,0.99668,1.29668,0.13468,0.8,1.5,0.1,1.0,1.3,0.1,367.411,94.371,370.606,353.992,368.493,367.411,91.9,785.065,21.257,0.0,0.25135,0.0,3.442,-31.876,-77.741,2.421,85.377,0.0,7.476,-7.438,3.434,-9.165,0.632,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,2.0318
2.197,0.01505,66.45,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71293,1.53341,0.1004,0.71145,1.53669,0.10062,0.59699,1.79083,0.11767,0.72929,1.57071,0.1,0.79771,1.49771,0.07798,0.9964,1.2964,0.13463,0.8,1.5,0.1,1.0,1.3,0.1,369.991,95.852,373.207,357.463,371.086,369.991,93.266,788.871,21.035,0.0,0.24437,0.0,3.846,-32.258,-77.548,1.921,85.397,0.0,7.357,-6.733,3.643,-9.126,0.179,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,2.0865
2.249,0.01389,72.02,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71296,1.53682,0.10025,0.71147,1.5401,0.10045,0.59633,1.79402,0.11602,0.72929,1.57071,0.1,0.79754,1.49754,0.07801,0.99613,1.29613,0.13457,0.8,1.5,0.1,1.0,1.3,0.1,372.129,97.187,375.361,360.318,373.229,372.129,94.513,791.992,20.845,0.0,0.23699,0.0,4.222,-32.587,-77.35,1.453,85.391,0.0,7.159,-6.13,3.89,-8.964,-0.252,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,2.1385
2.3018,0.01303,76.72,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71297,1.53982,0.10016,0.71148,1.54309,0.10034,0.59572,1.79682,0.11444,0.72929,1.57071,0.1,0.79737,1.49737,0.07805,0.99586,1.29586,0.13451,0.8,1.5,0.1,1.0,1.3,0.1,374.03,98.452,377.276,362.843,375.129,374.03,95.705,794.746,20.671,0.0,0.23163,0.0,4.594,-32.894,-77.134,0.985,85.363,0.0,6.98,-5.637,4.184,-8.814,-0.668,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,2.1913
2.3563,0.01322,75.63,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71298,1.54248,0.10011,0.71148,1.54575,0.10028,0.59515,1.79929,0.11289,0.72929,1.57071,0.1,0.79719,1.49719,0.0781,0.99559,1.29559,0.13444,0.8,1.5,0.1,1.0,1.3,0.1,375.735,99.643,378.994,365.098,376.83,375.735,96.835,797.201,20.51,0.0,0.22476,0.0,4.965,-33.186,-76.897,0.515,85.314,0.0,6.714,-5.207,4.447,-8.532,-1.033,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,2.2458
2.4137,0.01667,60.0,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71298,1.54488,0.10011,0.71147,1.54815,0.10026,0.5946,1.80151,0.11135,0.72929,1.57071,0.1,0.79701,1.49701,0.07815,0.99529,1.29529,0.13436,0.8,1.5,0.1,1.0,1.3,0.1,377.288,100.772,380.558,367.144,378.374,377.288,97.912,799.423,20.359,0.0,0.2197,0.0,5.341,-33.473,-76.629,0.035,85.241,0.0,6.463,-4.88,4.765,-8.26,-1.397,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,2.3032
2.48,0.01636,61.12,T3_safe_insertion,InsertionSequence,PierceEntry,0.007,0.995,0.71299,1.54719,0.10016,0.71148,1.55046,0.10028,0.59405,1.80363,0.10969,0.72978,1.57022,0.1,0.79679,1.49679,0.07821,0.99496,1.29496,0.13427,0.8,1.5,0.1,1.0,1.3,0.1,378.782,101.89,382.062,369.116,379.853,378.782,98.98,801.565,20.204,0.0,0.21411,0.0,5.757,-33.78,-76.3,-0.499,85.13,0.0,6.156,-4.469,5.123,-7.924,-1.894,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,2.3695
2.5303,0.01318,75.87,T3_safe_insertion,InsertionSequence,PierceEntry,0.015,0.995,0.71308,1.5486,0.10022,0.71156,1.55187,0.10033,0.59374,1.8049,0.1085,0.73035,1.56965,0.1,0.79663,1.49663,0.07826,0.9947,1.2947,0.13419,0.8,1.5,0.1,1.0,1.3,0.1,379.638,102.524,382.925,370.284,380.695,379.638,99.584,802.843,20.098,0.0,0.20957,0.0,6.057,-33.992,-76.034,-0.887,85.02,0.0,5.889,-4.109,5.381,-7.625,-2.351,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,2.4198
2.581,0.03442,29.05,T3_safe_insertion,InsertionSequence,PierceEntry,0.0229,0.995,0.71322,1.54978,0.1003,0.7117,1.55304,0.10039,0.59351,1.80594,0.10739,0.73091,1.56909,0.1,0.79647,1.49647,0.07831,0.99444,1.29445,0.13411,0.8,1.5,0.1,1.0,1.3,0.1,380.3,103.003,383.593,371.225,381.342,380.3,100.038,803.879,20.001,0.0,0.20736,0.0,6.341,-34.188,-75.763,-1.256,84.895,0.0,5.742,-3.936,5.517,-7.457,-2.581,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,2.4705
2.6315,0.01773,56.39,T3_safe_insertion,InsertionSequence,PierceEntry,0.031,0.995,0.71343,1.55071,0.10039,0.71191,1.55397,0.10046,0.59337,1.80674,0.10631,0.73148,1.56852,0.1,0.7963,1.49631,0.07836,0.99419,1.29419,0.13402,0.8,1.5,0.1,1.0,1.3,0.1,380.756,103.311,384.054,371.928,381.781,380.756,100.325,804.666,19.911,0.0,0.2046,0.0,6.618,-34.374,-75.469,-1.618,84.743,0.0,5.414,-3.655,5.915,-7.08,-3.107,0.0,0,0,1,project4_multircm_20260624_092806_475.csv,2.521
