time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,task2_q4_limit_active,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
0.0665,0.04653,21.49,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71481,1.04169,0.1956,0.71379,1.04514,0.19562,0.63487,1.31299,0.1975,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,396.482,472.729,394.983,276.733,389.527,396.482,396.026,396.026,28.585,0.0,0.52704,0,0.0,-0.086,3.693,-80.987,0.469,60.879,0.0,-1.234,-21.094,2.37,6.418,20.459,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.0
0.1283,0.01763,56.73,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71449,1.05816,0.19187,0.71348,1.06162,0.19191,0.63498,1.32957,0.19541,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,385.282,456.197,383.889,264.811,378.467,385.282,384.043,393.838,28.68,0.0,0.51777,0,0.0,-0.166,2.398,-80.845,0.865,62.124,0.0,-1.325,-20.896,2.311,6.407,19.881,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.061799999999999994
0.2013,0.02547,39.27,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71414,1.07767,0.18745,0.71313,1.08112,0.18752,0.63496,1.34915,0.19298,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,372.551,436.65,371.294,251.542,365.92,372.551,369.833,406.366,28.76,0.0,0.50739,0,0.0,-0.267,0.883,-80.685,1.333,63.553,0.0,-1.424,-20.624,2.129,6.403,19.294,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.1348
0.2688,0.02859,34.98,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71385,1.09573,0.18337,0.71285,1.09918,0.18347,0.63482,1.3672,0.19075,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,361.33,418.591,360.211,240.189,354.892,361.33,356.662,418.62,28.804,0.0,0.49827,0,0.0,-0.365,-0.501,-80.545,1.764,64.835,0.0,-1.483,-20.422,2.035,6.366,18.739,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.20229999999999998
0.3191,0.02044,48.93,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71366,1.1092,0.18033,0.71265,1.11266,0.18045,0.63464,1.38064,0.1891,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,353.342,405.139,352.334,232.366,347.063,353.342,346.824,428.128,28.819,0.0,0.49165,0,0.0,-0.441,-1.524,-80.444,2.083,65.765,0.0,-1.51,-20.286,1.979,6.319,18.326,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.2526
0.3701,0.01942,51.48,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71347,1.12287,0.17726,0.71247,1.12633,0.17739,0.63438,1.39424,0.18745,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,345.601,391.514,344.712,225.054,339.496,345.601,336.833,438.059,28.819,0.0,0.48523,0,0.0,-0.52,-2.554,-80.345,2.406,66.687,0.0,-1.567,-20.107,1.827,6.325,17.968,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.3036
0.4397,0.02016,49.6,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71325,1.14157,0.17306,0.71224,1.14502,0.17322,0.63393,1.41279,0.18519,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,335.658,372.928,334.944,216.176,329.814,335.658,323.162,452.046,28.794,0.0,0.47659,0,0.0,-0.629,-3.951,-80.214,2.843,67.915,0.0,-1.575,-19.952,1.792,6.24,17.404,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.3732
0.5002,0.01791,55.84,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71308,1.15781,0.16943,0.71206,1.16126,0.16961,0.63343,1.42886,0.18324,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,327.663,356.82,327.11,209.608,322.068,327.663,311.269,464.539,28.751,0.0,0.46939,0,0.0,-0.724,-5.152,-80.108,3.218,68.951,0.0,-1.577,-19.807,1.711,6.169,16.956,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.4337
0.569,0.02035,49.13,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.7129,1.17633,0.16531,0.71188,1.17978,0.16551,0.63276,1.44713,0.18102,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,319.348,338.523,318.991,203.548,314.065,319.348,297.706,479.108,28.676,0.0,0.46145,0,0.0,-0.832,-6.509,-79.994,3.638,70.1,0.0,-1.554,-19.63,1.573,6.06,16.495,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.5025
0.6192,0.02192,45.62,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71279,1.18986,0.16231,0.71177,1.1933,0.16253,0.63219,1.46044,0.1794,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,313.85,325.204,313.644,200.145,308.812,313.85,287.794,489.944,28.605,0.0,0.4559,0,0.0,-0.908,-7.493,-79.915,3.939,70.917,0.0,-1.516,-19.56,1.583,5.958,16.106,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.5527
0.6804,0.01137,87.93,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71267,1.20634,0.15868,0.71164,1.20978,0.15892,0.63142,1.47661,0.17741,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,307.85,309.041,307.836,197.229,303.132,307.85,275.714,503.336,28.501,0.0,0.44856,0,0.0,-0.998,-8.684,-79.823,4.296,71.888,0.0,-1.418,-19.43,1.499,5.764,15.669,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.6139
0.7453,0.0159,62.89,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71256,1.22384,0.15486,0.71152,1.22728,0.15512,0.6305,1.49375,0.17528,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,302.371,291.964,302.567,195.66,298.016,302.371,262.885,517.76,28.368,0.0,0.44174,0,0.0,-1.086,-9.941,-79.728,4.664,72.889,0.0,-1.314,-19.315,1.407,5.569,15.258,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.6788
0.8078,0.01884,53.08,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71247,1.24072,0.1512,0.71142,1.24415,0.15148,0.62952,1.51023,0.17321,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,298.005,275.599,298.411,195.658,294.021,298.005,250.515,531.838,28.219,0.0,0.43461,0,0.0,-1.164,-11.144,-79.644,5.004,73.829,0.0,-1.174,-19.189,1.297,5.33,14.845,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.7413
0.8689,0.01329,75.25,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.7124,1.25722,0.14765,0.71133,1.26064,0.14795,0.62847,1.5263,0.17115,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,294.647,259.718,295.262,197.078,291.043,294.647,238.428,545.735,28.053,0.0,0.42796,0,0.0,-1.229,-12.314,-79.565,5.32,74.721,0.0,-0.985,-19.108,1.245,5.029,14.433,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.8024
0.9263,0.00819,122.17,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71234,1.27274,0.14435,0.71126,1.27616,0.14467,0.6274,1.54139,0.16918,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,292.336,244.897,293.15,199.66,289.104,292.336,227.057,558.916,27.878,0.0,0.42159,0,0.0,-1.28,-13.409,-79.496,5.599,75.539,0.0,-0.768,-19.05,1.226,4.694,14.016,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.8598
0.9786,0.00857,116.65,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71229,1.28687,0.14138,0.71119,1.29029,0.14171,0.62636,1.55509,0.16735,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,290.97,231.529,291.965,203.017,288.084,290.97,216.713,570.996,27.703,0.0,0.41592,0,0.0,-1.314,-14.402,-79.438,5.835,76.265,0.0,-0.533,-18.96,1.105,4.342,13.714,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.9121
1.0309,0.0214,46.74,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71224,1.30098,0.13844,0.71113,1.30439,0.13879,0.62525,1.56875,0.16548,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,290.316,218.323,291.491,207.272,287.781,290.316,206.394,583.119,27.513,0.0,0.41082,0,0.0,-1.335,-15.391,-79.381,6.052,76.972,0.0,-0.275,-18.929,1.098,3.963,13.37,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,0.9643999999999999
1.0918,0.01806,55.37,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.7122,1.31743,0.13507,0.71107,1.32083,0.13543,0.62388,1.58465,0.16323,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,290.457,203.139,291.837,213.291,288.332,290.457,194.374,597.326,27.271,0.0,0.4046,0,0.0,-1.339,-16.54,-79.319,6.276,77.774,0.0,0.092,-18.871,1.025,3.43,12.979,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.0253
1.1589,0.02057,48.61,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71214,1.33556,0.13142,0.711,1.33895,0.13179,0.62225,1.60214,0.16066,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,291.741,186.728,293.341,221.137,290.066,291.741,181.144,613.069,26.979,0.0,0.39816,0,0.0,-1.315,-17.805,-79.256,6.48,78.632,0.0,0.585,-18.805,0.917,2.725,12.577,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.0924
1.2133,0.01374,72.76,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.7121,1.3502,0.12852,0.71094,1.35359,0.1289,0.62086,1.61624,0.15849,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,293.631,173.79,295.402,228.308,292.314,293.631,170.478,625.837,26.721,0.0,0.39358,0,0.0,-1.269,-18.826,-79.206,6.608,79.304,0.0,1.066,-18.796,0.903,2.042,12.212,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.1468
1.2769,0.0171,58.48,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71205,1.36733,0.12521,0.71086,1.37071,0.1256,0.61912,1.63271,0.15584,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,296.792,159.116,298.755,237.543,295.882,296.792,158.03,640.827,26.394,0.0,0.38901,0,0.0,-1.178,-20.022,-79.149,6.705,80.065,0.0,1.748,-18.801,0.918,1.082,11.757,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.2104
1.3401,0.01643,60.87,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71198,1.3843,0.12201,0.71077,1.38767,0.12241,0.6173,1.64901,0.15305,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,300.91,145.194,303.05,247.502,300.384,300.91,145.723,655.745,26.04,0.0,0.38566,0,0.0,-1.042,-21.209,-79.094,6.738,80.796,0.0,2.523,-18.744,0.782,-0.003,11.399,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.2736
1.3911,0.02084,47.98,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71191,1.39795,0.11951,0.71069,1.40131,0.11991,0.61574,1.6621,0.15069,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,304.906,134.584,307.181,256.029,304.675,304.906,135.858,667.783,25.733,0.0,0.3847,0,0.0,-0.894,-22.168,-79.048,6.71,81.364,0.0,3.219,-18.768,0.84,-0.973,11.026,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.3246
1.4502,0.00954,104.8,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71182,1.4137,0.11671,0.71057,1.41705,0.1171,0.61384,1.6772,0.14779,0.72929,1.57071,0.1,0.8,1.5,0.07774,1.0,1.3,0.135,0.8,1.5,0.1,1.0,1.3,0.1,310.248,123.168,312.668,266.387,310.337,310.248,124.512,681.729,25.35,0.0,0.38628,0,0.0,-0.67,-23.279,-78.994,6.607,82.0,0.0,4.257,-18.805,0.934,-2.416,10.554,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.3837
1.5151,0.01588,62.98,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71169,1.43086,0.11378,0.71041,1.4342,0.11417,0.61164,1.69364,0.14438,0.72929,1.57071,0.1,0.79997,1.49997,0.07774,0.99995,1.29995,0.135,0.8,1.5,0.1,1.0,1.3,0.1,316.918,112.052,319.484,278.239,317.306,316.918,113.003,696.991,24.896,0.0,0.39209,0,0.0,-0.35,-24.5,-78.929,6.389,82.666,0.0,5.504,-18.852,1.103,-4.147,10.029,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.4485999999999999
1.5798,0.01721,58.12,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71152,1.44781,0.11102,0.71022,1.45114,0.1114,0.60931,1.70986,0.14071,0.72929,1.57071,0.1,0.79982,1.49983,0.07774,0.99976,1.29976,0.135,0.8,1.5,0.1,1.0,1.3,0.1,324.33,102.848,327.029,290.476,324.924,324.33,103.317,712.145,24.404,0.0,0.40403,0,0.0,0.061,-25.719,-78.852,6.044,83.295,0.0,7.08,-18.834,1.28,-6.332,9.45,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.5133
1.6404,0.01107,90.34,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71152,1.46316,0.10864,0.71019,1.46649,0.109,0.60721,1.7245,0.13732,0.72929,1.57071,0.1,0.79969,1.49969,0.07774,0.99958,1.29958,0.13499,0.8,1.5,0.1,1.0,1.3,0.1,331.54,96.281,334.35,301.89,332.315,331.54,96.233,725.878,23.92,0.0,0.37123,0,0.0,0.471,-26.825,-78.771,5.679,83.824,0.0,6.386,-17.691,1.402,-5.651,8.048,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.5739
1.7046,0.01442,69.33,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71188,1.47842,0.10637,0.71053,1.48174,0.10672,0.6053,1.73894,0.13412,0.72929,1.57071,0.1,0.79955,1.49955,0.07775,0.99938,1.29938,0.13499,0.8,1.5,0.1,1.0,1.3,0.1,338.948,91.568,341.86,313.396,339.896,338.948,90.946,739.433,23.401,0.0,0.33869,0,0.0,0.862,-27.916,-78.672,5.33,84.287,0.0,6.144,-16.175,1.667,-5.687,6.487,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.6381
1.7685,0.01532,65.28,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71224,1.49145,0.10459,0.71086,1.49476,0.10492,0.60362,1.75125,0.13116,0.72929,1.57071,0.1,0.79941,1.49941,0.07776,0.99919,1.29919,0.13498,0.8,1.5,0.1,1.0,1.3,0.1,345.657,89.43,348.649,323.431,346.737,345.657,88.293,751.024,22.92,0.0,0.31085,0,0.0,1.278,-28.866,-78.555,4.918,84.644,0.0,6.752,-13.956,2.04,-6.962,4.921,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.702
1.8187,0.02119,47.2,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71246,1.5002,0.10349,0.71106,1.5035,0.10381,0.60242,1.75951,0.12894,0.72929,1.57071,0.1,0.7993,1.4993,0.07776,0.99904,1.29904,0.13497,0.8,1.5,0.1,1.0,1.3,0.1,350.385,89.092,353.429,330.287,351.543,350.385,87.611,758.833,22.574,0.0,0.29437,0,0.0,1.63,-29.519,-78.449,4.542,84.864,0.0,7.142,-12.341,2.112,-7.793,3.997,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.7522
1.8751,0.01559,64.14,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71264,1.50866,0.10252,0.71123,1.51196,0.10282,0.60119,1.76751,0.12656,0.72929,1.57071,0.1,0.79918,1.49918,0.07777,0.99887,1.29887,0.13496,0.8,1.5,0.1,1.0,1.3,0.1,355.134,89.62,358.224,337.018,356.357,355.134,87.82,766.425,22.218,0.0,0.28079,0,0.0,2.041,-30.169,-78.318,4.082,85.055,0.0,7.371,-10.918,2.451,-8.379,3.012,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.8086
1.9337,0.0154,64.93,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71279,1.51616,0.10175,0.71135,1.51945,0.10204,0.60003,1.77458,0.12422,0.72929,1.57071,0.1,0.79905,1.49905,0.07778,0.99869,1.29869,0.13495,0.8,1.5,0.1,1.0,1.3,0.1,359.471,90.78,362.601,343.049,360.743,359.471,88.715,773.173,21.884,0.0,0.27019,0,0.0,2.479,-30.764,-78.163,3.574,85.201,0.0,7.535,-9.616,2.753,-8.844,2.15,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.8672
1.9936,0.02049,48.81,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71289,1.52266,0.10117,0.71144,1.52594,0.10144,0.59896,1.78071,0.12196,0.72929,1.57071,0.1,0.79892,1.49892,0.07779,0.99851,1.29851,0.13494,0.8,1.5,0.1,1.0,1.3,0.1,363.334,92.296,366.498,348.336,364.64,363.334,90.019,779.051,21.576,0.0,0.25861,0,0.0,2.93,-31.3,-77.987,3.038,85.304,0.0,7.507,-8.428,2.967,-9.014,1.444,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.9271
2.0487,0.01873,53.39,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71295,1.52774,0.10079,0.71149,1.53102,0.10103,0.59808,1.7855,0.12,0.72929,1.57071,0.1,0.7988,1.4988,0.07781,0.99834,1.29834,0.13492,0.8,1.5,0.1,1.0,1.3,0.1,366.424,93.799,369.612,352.511,367.749,366.424,91.369,783.672,21.322,0.0,0.25259,0,0.0,3.343,-31.739,-77.81,2.537,85.361,0.0,7.477,-7.618,3.395,-9.132,0.762,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,1.9822000000000002
2.1077,0.02014,49.66,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71299,1.5324,0.1005,0.71152,1.53568,0.10072,0.59723,1.78987,0.118,0.72929,1.57071,0.1,0.79867,1.49867,0.07782,0.99816,1.29816,0.1349,0.8,1.5,0.1,1.0,1.3,0.1,369.303,95.407,372.514,356.363,370.64,369.303,92.847,787.92,21.078,0.0,0.24423,0,0.0,3.78,-32.161,-77.601,2.0,85.389,0.0,7.33,-6.813,3.646,-9.073,0.231,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,2.0412
2.1611,0.01494,66.93,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71301,1.53601,0.10032,0.71153,1.53928,0.10053,0.59653,1.79326,0.1163,0.72929,1.57071,0.1,0.79855,1.49855,0.07783,0.998,1.298,0.13489,0.8,1.5,0.1,1.0,1.3,0.1,371.567,96.801,374.795,359.367,372.909,371.567,94.146,791.226,20.879,0.0,0.23763,0,0.0,4.166,-32.506,-77.401,1.519,85.389,0.0,7.154,-6.228,3.926,-8.941,-0.22,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,2.0946
2.2281,0.02248,44.48,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71302,1.53984,0.1002,0.71153,1.54311,0.10038,0.59574,1.79683,0.11429,0.72929,1.57071,0.1,0.7984,1.4984,0.07785,0.9978,1.2978,0.13486,0.8,1.5,0.1,1.0,1.3,0.1,374.003,98.415,377.249,362.575,375.343,374.003,95.667,794.749,20.659,0.0,0.22995,0,0.0,4.636,-32.898,-77.128,0.928,85.356,0.0,6.887,-5.62,4.294,-8.694,-0.741,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,2.1616
2.2798,0.01214,82.39,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71302,1.54234,0.10016,0.71152,1.54561,0.10032,0.59519,1.79916,0.11283,0.72929,1.57071,0.1,0.79829,1.49829,0.07787,0.99765,1.29765,0.13484,0.8,1.5,0.1,1.0,1.3,0.1,375.615,99.543,378.873,364.685,376.949,375.615,96.738,797.064,20.508,0.0,0.22358,0,0.0,4.985,-33.175,-76.901,0.486,85.309,0.0,6.638,-5.207,4.541,-8.433,-1.09,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,2.2133
2.3396,0.01482,67.48,T3_safe_insertion,InsertionSequence,ApproachEntry,0.0,0.995,0.71302,1.54483,0.10016,0.71151,1.5481,0.1003,0.59462,1.80146,0.11124,0.72929,1.57071,0.1,0.79816,1.49816,0.07789,0.99747,1.29747,0.13482,0.8,1.5,0.1,1.0,1.3,0.1,377.23,100.719,380.5,366.789,378.554,377.23,97.858,799.37,20.353,0.0,0.21872,0,0.0,5.374,-33.473,-76.622,-0.011,85.233,0.0,6.403,-4.846,4.839,-8.187,-1.454,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,2.2731
2.4085,0.02394,41.77,T3_safe_insertion,InsertionSequence,PierceEntry,0.008,0.995,0.71303,1.54721,0.1002,0.71151,1.55047,0.10032,0.59405,1.80364,0.10953,0.72986,1.57014,0.1,0.79801,1.49801,0.07792,0.99726,1.29726,0.13478,0.8,1.5,0.1,1.0,1.3,0.1,378.766,101.869,382.047,368.792,380.075,378.766,98.958,801.57,20.194,0.0,0.21251,0,0.0,5.801,-33.791,-76.275,-0.558,85.114,0.0,6.049,-4.459,5.226,-7.786,-1.96,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,2.342
2.4646,0.01358,73.65,T3_safe_insertion,InsertionSequence,PierceEntry,0.017,0.995,0.71313,1.54874,0.10027,0.71161,1.552,0.10037,0.59372,1.80502,0.10822,0.73049,1.56951,0.1,0.79789,1.49789,0.07794,0.99709,1.29709,0.13476,0.8,1.5,0.1,1.0,1.3,0.1,379.691,102.552,382.979,370.041,380.985,379.691,99.608,802.956,20.078,0.0,0.20748,0,0.0,6.132,-34.026,-75.976,-0.986,84.988,0.0,5.776,-4.04,5.447,-7.484,-2.443,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,2.3981
2.5249,0.016,62.49,T3_safe_insertion,InsertionSequence,PierceEntry,0.0266,0.995,0.71333,1.55004,0.10036,0.7118,1.5533,0.10045,0.59348,1.80616,0.1069,0.73117,1.56883,0.1,0.79776,1.49776,0.07797,0.99691,1.29691,0.13473,0.8,1.5,0.1,1.0,1.3,0.1,380.397,103.053,383.692,371.047,381.674,380.397,100.081,804.092,19.965,0.0,0.20535,0,0.0,6.47,-34.259,-75.635,-1.426,84.823,0.0,5.48,-3.79,5.854,-7.146,-2.951,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,2.4584
2.5879,0.01932,51.75,T3_safe_insertion,InsertionSequence,PierceEntry,0.0367,0.995,0.71362,1.55109,0.10048,0.71209,1.55435,0.10054,0.59334,1.80704,0.1056,0.73189,1.56811,0.1,0.79762,1.49762,0.078,0.99672,1.29672,0.13469,0.8,1.5,0.1,1.0,1.3,0.1,380.869,103.356,384.17,371.791,382.128,380.869,100.36,804.955,19.856,0.0,0.20172,0,0.0,6.805,-34.488,-75.257,-1.864,84.622,0.0,5.175,-3.527,6.097,-6.79,-3.331,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,2.5214
2.6441,0.00628,159.17,T3_safe_insertion,InsertionSequence,PierceEntry,0.0457,0.995,0.71394,1.55179,0.10059,0.7124,1.55504,0.10064,0.59331,1.80759,0.10452,0.73252,1.56748,0.1,0.7975,1.4975,0.07802,0.99655,1.29655,0.13466,0.8,1.5,0.1,1.0,1.3,0.1,381.09,103.459,384.397,372.225,382.332,381.09,100.445,805.482,19.768,0.0,0.20293,0,0.0,7.087,-34.682,-74.9,-2.236,84.419,0.0,4.9,-3.406,6.557,-6.469,-3.838,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,2.5776
2.7018,0.01445,69.18,T3_safe_insertion,InsertionSequence,PierceEntry,0.0549,0.995,0.71432,1.55231,0.10071,0.71278,1.55556,0.10074,0.59334,1.80796,0.10347,0.73317,1.56683,0.1,0.79737,1.49737,0.07805,0.99638,1.29638,0.13462,0.8,1.5,0.1,1.0,1.3,0.1,381.148,103.418,384.458,372.475,382.371,381.148,100.389,805.816,19.684,0.0,0.20134,0,0.0,7.361,-34.874,-74.516,-2.598,84.19,0.0,4.627,-3.289,6.796,-6.142,-4.116,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,2.6353
2.7676,0.02137,46.8,T3_safe_insertion,InsertionSequence,PierceEntry,0.0655,0.995,0.7148,1.55269,0.10085,0.71326,1.55595,0.10086,0.59345,1.80818,0.10235,0.73392,1.56608,0.1,0.79723,1.49723,0.07809,0.99618,1.29618,0.13458,0.8,1.5,0.1,1.0,1.3,0.1,381.04,103.221,384.355,372.562,382.243,381.04,100.178,805.989,19.594,0.0,0.20347,0,0.0,7.655,-35.089,-74.051,-2.99,83.902,0.0,4.337,-3.271,7.242,-5.795,-4.513,0.0,0,0,1,project4_multircm_20260713_152329_232.csv,2.7011
