# entry_rcm threshold = 2.00 mm, tip_target threshold = 3.00 mm, skull threshold = 0 mm
time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,raw_task_qdot_norm_rad_s,nullspace_joint_contrib_norm_rad_s,boosted_damping,task2_nullspace_disabled,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm
9.3952,0.02292,43.63,T3_safe_insertion,InsertionSequence,InsertToTarget,0.0627,0.99130,0.80425,1.49540,0.09983,0.79993,1.49994,0.09991,0.60918,1.70019,0.10351,0.81253,1.48747,0.10000,0.78596,1.48596,0.08995,0.97966,1.27966,0.11994,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,276.589,0.132,282.851,278.078,278.781,276.589,0.302,713.740,1.579,0.000,0.07330,0.07422,0.00210,0.05500,0,-0.03187,8.822,-60.031,4.827,-24.430,12.981,0.000,-0.461,2.666,-0.796,-2.118,-2.280,0.000,1,0,1
9.4629,0.02451,40.79,T3_safe_insertion,InsertionSequence,InsertToTarget,0.0694,0.98905,0.80537,1.49423,0.09981,0.79994,1.49994,0.09991,0.61022,1.69893,0.10356,0.81389,1.48612,0.10000,0.78589,1.48589,0.09014,0.97955,1.27955,0.11970,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,274.965,0.126,282.844,276.454,277.169,274.965,0.338,712.116,1.565,0.000,0.07380,0.07468,0.00211,0.05500,0,-0.03282,8.790,-59.844,4.767,-24.572,12.826,0.000,-0.462,2.740,-0.898,-2.083,-2.238,0.000,1,0,1
9.5288,0.01701,58.78,T3_safe_insertion,InsertionSequence,InsertToTarget,0.0760,0.98681,0.80650,1.49307,0.09979,0.79994,1.49994,0.09991,0.61127,1.69769,0.10361,0.81520,1.48480,0.10000,0.78583,1.48583,0.09032,0.97943,1.27943,0.11947,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,273.347,0.120,282.842,274.835,275.561,273.347,0.374,710.497,1.553,0.000,0.07550,0.07634,0.00213,0.05500,0,-0.03419,8.759,-59.655,4.701,-24.708,12.677,0.000,-0.475,2.874,-1.037,-2.047,-2.227,0.000,1,0,1
9.5985,0.02182,45.82,T3_safe_insertion,InsertionSequence,InsertToTarget,0.0830,0.98438,0.80771,1.49181,0.09976,0.79995,1.49994,0.09992,0.61240,1.69636,0.10366,0.81660,1.48340,0.10000,0.78576,1.48576,0.09052,0.97932,1.27932,0.11922,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,271.601,0.114,282.842,273.089,273.828,271.601,0.414,708.752,1.541,0.000,0.07580,0.07662,0.00214,0.05500,0,-0.03457,8.725,-59.450,4.624,-24.850,12.523,0.000,-0.474,2.926,-1.120,-2.014,-2.183,0.000,1,0,1
9.6675,0.02439,41.00,T3_safe_insertion,InsertionSequence,InsertToTarget,0.0899,0.98194,0.80893,1.49055,0.09974,0.79995,1.49995,0.09992,0.61354,1.69502,0.10371,0.81798,1.48202,0.10000,0.78570,1.48570,0.09071,0.97920,1.27920,0.11897,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,269.844,0.108,282.841,271.332,272.083,269.844,0.452,706.994,1.530,0.000,0.07592,0.07672,0.00215,0.05500,0,-0.03484,8.692,-59.243,4.541,-24.989,12.372,0.000,-0.472,2.966,-1.198,-1.977,-2.135,0.000,1,0,1
9.7356,0.02444,40.92,T3_safe_insertion,InsertionSequence,InsertToTarget,0.0967,0.97949,0.81016,1.48928,0.09971,0.79995,1.49995,0.09992,0.61470,1.69368,0.10376,0.81934,1.48066,0.10000,0.78563,1.48563,0.09091,0.97909,1.27909,0.11873,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,268.082,0.103,282.841,269.570,270.334,268.082,0.491,705.231,1.520,0.000,0.07655,0.07733,0.00217,0.05500,0,-0.03532,8.659,-59.034,4.453,-25.123,12.226,0.000,-0.471,3.022,-1.280,-1.958,-2.099,0.000,1,0,1
9.8068,0.02618,38.20,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1038,0.97691,0.81145,1.48794,0.09968,0.79996,1.49996,0.09993,0.61592,1.69227,0.10380,0.82076,1.47924,0.10000,0.78557,1.48557,0.09111,0.97898,1.27898,0.11847,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,266.220,0.097,282.841,267.709,268.485,266.220,0.532,703.369,1.511,0.000,0.07674,0.07749,0.00218,0.05500,0,-0.03567,8.625,-58.811,4.356,-25.261,12.076,0.000,-0.470,3.069,-1.365,-1.906,-2.050,0.000,1,0,1
9.8702,0.01610,62.12,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1102,0.97457,0.81262,1.48674,0.09966,0.79996,1.49996,0.09993,0.61703,1.69101,0.10384,0.82203,1.47797,0.10000,0.78552,1.48552,0.09129,0.97888,1.27888,0.11824,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,264.540,0.091,282.841,266.030,266.818,264.540,0.568,701.688,1.504,0.000,0.07863,0.07935,0.00219,0.05500,0,-0.03673,8.594,-58.610,4.263,-25.383,11.944,0.000,-0.477,3.180,-1.479,-1.899,-2.041,0.000,1,0,1
9.9230,0.01899,52.66,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1154,0.97266,0.81358,1.48575,0.09964,0.79996,1.49996,0.09993,0.61794,1.68997,0.10387,0.82307,1.47693,0.10000,0.78547,1.48547,0.09144,0.97879,1.27880,0.11805,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,263.160,0.087,282.841,264.650,265.448,263.160,0.598,700.308,1.498,0.000,0.07871,0.07942,0.00220,0.05500,0,-0.03683,8.569,-58.443,4.185,-25.481,11.839,0.000,-0.473,3.197,-1.522,-1.881,-2.009,0.000,1,0,1
9.9888,0.01959,51.04,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1219,0.97020,0.81481,1.48448,0.09961,0.79997,1.49997,0.09993,0.61911,1.68864,0.10391,0.82439,1.47561,0.10000,0.78542,1.48542,0.09163,0.97869,1.27869,0.11781,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,261.392,0.081,282.841,262.883,263.694,261.392,0.636,698.539,1.492,0.000,0.07905,0.07975,0.00221,0.05500,0,-0.03706,8.538,-58.230,4.081,-25.604,11.707,0.000,-0.471,3.230,-1.583,-1.859,-1.973,0.000,1,0,1
10.0431,0.02496,40.07,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1274,0.96817,0.81583,1.48343,0.09958,0.79997,1.49997,0.09994,0.62008,1.68754,0.10394,0.82547,1.47453,0.10000,0.78537,1.48537,0.09179,0.97861,1.27861,0.11760,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,259.931,0.077,282.840,261.423,262.244,259.931,0.668,697.078,1.488,0.000,0.07845,0.07915,0.00222,0.05500,0,-0.03681,8.512,-58.052,3.992,-25.704,11.601,0.000,-0.460,3.218,-1.616,-1.832,-1.916,0.000,1,0,1
10.1179,0.03151,31.74,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1348,0.96535,0.81725,1.48197,0.09955,0.79997,1.49997,0.09994,0.62143,1.68602,0.10398,0.82697,1.47303,0.10000,0.78531,1.48531,0.09200,0.97850,1.27850,0.11733,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,257.902,0.070,282.840,259.395,260.231,257.902,0.712,695.048,1.482,0.000,0.07798,0.07866,0.00224,0.05500,0,-0.03663,8.477,-57.805,3.866,-25.839,11.457,0.000,-0.452,3.215,-1.658,-1.793,-1.861,0.000,1,0,1
10.1893,0.03157,31.68,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1420,0.96264,0.81860,1.48058,0.09952,0.79998,1.49997,0.09995,0.62273,1.68457,0.10402,0.82840,1.47160,0.10000,0.78526,1.48526,0.09221,0.97839,1.27839,0.11706,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,255.954,0.064,282.840,257.448,258.299,255.954,0.754,693.099,1.477,0.000,0.07826,0.07892,0.00225,0.05500,0,-0.03684,8.444,-57.567,3.740,-25.967,11.322,0.000,-0.447,3.245,-1.723,-1.762,-1.817,0.000,1,0,1
10.2608,0.03109,32.16,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1491,0.95992,0.81997,1.47917,0.09948,0.79998,1.49998,0.09995,0.62404,1.68311,0.10405,0.82983,1.47017,0.10000,0.78520,1.48520,0.09242,0.97829,1.27829,0.11679,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,253.991,0.058,282.840,255.487,256.352,253.991,0.797,691.136,1.473,0.000,0.07858,0.07923,0.00226,0.05500,0,-0.03704,8.411,-57.326,3.610,-26.093,11.190,0.000,-0.445,3.274,-1.779,-1.733,-1.784,0.000,1,0,1
10.3190,0.03943,25.36,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1543,0.95794,0.82097,1.47815,0.09946,0.79998,1.49998,0.09995,0.62500,1.68205,0.10407,0.83086,1.46914,0.10000,0.78516,1.48516,0.09259,0.97820,1.27820,0.11658,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,252.568,0.054,282.839,254.066,254.941,252.568,0.827,689.713,1.471,0.000,0.07830,0.07894,0.00227,0.05500,0,-0.03691,8.387,-57.151,3.513,-26.183,11.097,0.000,-0.437,3.270,-1.810,-1.711,-1.742,0.000,1,0,1
10.3855,0.02072,48.27,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1610,0.95538,0.82225,1.47683,0.09943,0.79999,1.49998,0.09996,0.62623,1.68068,0.10410,0.83219,1.46781,0.10000,0.78511,1.48511,0.09278,0.97811,1.27811,0.11632,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,250.725,0.048,282.839,252.224,253.114,250.725,0.867,687.869,1.468,0.000,0.08061,0.08123,0.00228,0.05500,0,-0.03807,8.357,-56.924,3.385,-26.297,10.978,0.000,-0.445,3.385,-1.920,-1.715,-1.745,0.000,1,0,1
10.4576,0.02336,42.80,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1682,0.95260,0.82365,1.47540,0.09939,0.79999,1.49999,0.09996,0.62758,1.67919,0.10413,0.83363,1.46637,0.10000,0.78506,1.48506,0.09300,0.97801,1.27801,0.11605,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,248.724,0.042,282.839,250.224,251.130,248.724,0.911,685.867,1.465,0.000,0.08046,0.08106,0.00229,0.05500,0,-0.03803,8.324,-56.676,3.243,-26.420,10.852,0.000,-0.440,3.390,-1.962,-1.679,-1.702,0.000,1,0,1
10.5086,0.02614,38.26,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1733,0.95064,0.82464,1.47438,0.09936,0.79999,1.49999,0.09997,0.62853,1.67814,0.10415,0.83465,1.46535,0.10000,0.78502,1.48502,0.09315,0.97794,1.27794,0.11586,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,247.310,0.037,282.839,248.812,249.728,247.310,0.941,684.453,1.464,0.000,0.08000,0.08060,0.00230,0.05500,0,-0.03777,8.302,-56.501,3.141,-26.505,10.765,0.000,-0.430,3.375,-1.980,-1.661,-1.660,0.000,1,0,1
10.5620,0.03066,32.61,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1786,0.94857,0.82567,1.47332,0.09934,0.80000,1.49999,0.09997,0.62953,1.67705,0.10417,0.83572,1.46428,0.10000,0.78499,1.48499,0.09330,0.97786,1.27786,0.11565,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,245.824,0.033,282.839,247.328,248.255,245.824,0.974,682.967,1.463,0.000,0.07957,0.08017,0.00230,0.05500,0,-0.03756,8.278,-56.316,3.031,-26.594,10.676,0.000,-0.424,3.361,-1.996,-1.637,-1.626,0.000,1,0,1
10.6343,0.02688,37.20,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1858,0.94577,0.82708,1.47188,0.09930,0.80000,1.49999,0.09997,0.63089,1.67555,0.10420,0.83717,1.46283,0.10000,0.78494,1.48494,0.09352,0.97777,1.27777,0.11538,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,243.807,0.027,282.839,245.313,246.256,243.807,1.018,680.949,1.461,0.000,0.08027,0.08085,0.00231,0.05500,0,-0.03788,8.247,-56.065,2.880,-26.713,10.557,0.000,-0.420,3.401,-2.064,-1.618,-1.591,0.000,1,0,1
10.6868,0.02883,34.69,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1911,0.94373,0.82811,1.47083,0.09927,0.80000,1.50000,0.09998,0.63188,1.67447,0.10421,0.83822,1.46178,0.10000,0.78491,1.48491,0.09368,0.97770,1.27770,0.11517,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,242.342,0.023,282.839,243.850,244.805,242.342,1.050,679.484,1.460,0.000,0.08018,0.08076,0.00232,0.05500,0,-0.03780,8.224,-55.882,2.768,-26.798,10.472,0.000,-0.414,3.399,-2.086,-1.607,-1.563,0.000,1,0,1
10.7505,0.02633,37.98,T3_safe_insertion,InsertionSequence,InsertToTarget,0.1970,0.94144,0.82926,1.46965,0.09924,0.80000,1.50000,0.09998,0.63300,1.67325,0.10423,0.83940,1.46060,0.10000,0.78487,1.48487,0.09387,0.97762,1.27762,0.11493,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,240.691,0.019,282.838,242.200,243.169,240.691,1.086,677.832,1.459,0.000,0.08078,0.08135,0.00233,0.05500,0,-0.03804,8.199,-55.675,2.640,-26.894,10.378,0.000,-0.411,3.428,-2.132,-1.605,-1.542,0.000,1,0,1
10.8026,0.02154,46.42,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2022,0.93942,0.83028,1.46860,0.09921,0.80001,1.50000,0.09999,0.63398,1.67218,0.10425,0.84045,1.45956,0.10000,0.78484,1.48484,0.09402,0.97755,1.27755,0.11473,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,239.234,0.015,282.838,240.744,241.725,239.234,1.118,676.374,1.459,0.000,0.08179,0.08235,0.00234,0.05500,0,-0.03853,8.177,-55.492,2.525,-26.977,10.297,0.000,-0.411,3.479,-2.196,-1.592,-1.525,0.000,1,0,1
10.8868,0.06645,15.05,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2073,0.93745,0.83127,1.46759,0.09918,0.80001,1.50000,0.09999,0.63494,1.67113,0.10426,0.84146,1.45854,0.10000,0.78479,1.48479,0.09427,0.97744,1.27744,0.11440,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,237.816,0.013,282.838,239.327,240.320,237.816,1.149,674.956,1.458,0.000,0.07994,0.08051,0.00234,0.05500,0,-0.03756,8.156,-55.314,2.412,-27.058,10.220,0.000,-0.393,3.397,-2.166,-1.566,-1.462,0.000,1,0,1
10.9369,0.02195,45.57,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2123,0.93549,0.83226,1.46658,0.09915,0.80001,1.50000,0.09999,0.63590,1.67010,0.10427,0.84246,1.45754,0.10000,0.78476,1.48476,0.09442,0.97738,1.27738,0.11420,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,236.409,0.013,282.838,237.921,238.926,236.409,1.180,673.548,1.458,0.000,0.08205,0.08260,0.00235,0.05500,0,-0.03857,8.136,-55.137,2.299,-27.137,10.145,0.000,-0.401,3.494,-2.253,-1.574,-1.475,0.000,1,0,1
10.9915,0.01093,91.50,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2178,0.93333,0.83334,1.46547,0.09912,0.80001,1.50001,0.10000,0.63695,1.66896,0.10428,0.84356,1.45645,0.10000,0.78473,1.48473,0.09459,0.97731,1.27731,0.11399,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,234.857,0.015,282.838,236.371,237.389,234.857,1.214,671.995,1.458,0.000,0.08367,0.08421,0.00236,0.05500,0,-0.03933,8.113,-54.942,2.171,-27.223,10.063,0.000,-0.405,3.569,-2.328,-1.574,-1.476,0.000,1,0,1
11.0602,0.02604,38.41,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2246,0.93065,0.83469,1.46409,0.09908,0.80002,1.50001,0.10000,0.63827,1.66754,0.10430,0.84493,1.45507,0.10000,0.78470,1.48470,0.09480,0.97723,1.27723,0.11372,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,232.925,0.018,282.838,234.442,235.476,232.925,1.256,670.064,1.458,0.000,0.08149,0.08205,0.00237,0.05500,0,-0.03817,8.086,-54.698,2.011,-27.329,9.963,0.000,-0.381,3.471,-2.296,-1.547,-1.393,0.000,1,0,1
11.1390,0.03419,29.25,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2324,0.92762,0.83622,1.46254,0.09904,0.80002,1.50001,0.10001,0.63975,1.66594,0.10431,0.84648,1.45352,0.10000,0.78466,1.48466,0.09504,0.97714,1.27714,0.11341,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,230.748,0.024,282.837,232.267,233.320,230.748,1.305,667.885,1.458,0.000,0.08052,0.08107,0.00238,0.05500,0,-0.03764,8.056,-54.422,1.828,-27.449,9.854,0.000,-0.368,3.432,-2.307,-1.506,-1.334,0.000,1,0,1
11.2091,0.02820,35.47,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2394,0.92488,0.83760,1.46113,0.09900,0.80002,1.50001,0.10001,0.64109,1.66449,0.10432,0.84788,1.45212,0.10000,0.78462,1.48462,0.09525,0.97706,1.27706,0.11313,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,228.775,0.030,282.838,230.297,231.367,228.775,1.349,665.912,1.458,0.000,0.08166,0.08220,0.00239,0.05500,0,-0.03810,8.029,-54.172,1.658,-27.555,9.758,0.000,-0.365,3.481,-2.370,-1.514,-1.317,0.000,1,0,1
11.2660,0.03727,26.83,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2447,0.92283,0.83863,1.46007,0.09897,0.80002,1.50002,0.10002,0.64210,1.66341,0.10433,0.84894,1.45106,0.10000,0.78460,1.48460,0.09542,0.97700,1.27700,0.11291,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,227.298,0.034,282.837,228.822,229.906,227.298,1.381,664.434,1.458,0.000,0.08102,0.08157,0.00239,0.05500,0,-0.03770,8.009,-53.985,1.530,-27.635,9.688,0.000,-0.354,3.449,-2.368,-1.512,-1.279,0.000,1,0,1
11.3285,0.01756,56.94,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2509,0.92038,0.83987,1.45881,0.09893,0.80003,1.50002,0.10002,0.64330,1.66212,0.10433,0.85019,1.44981,0.10000,0.78457,1.48457,0.09561,0.97693,1.27693,0.11266,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,225.532,0.040,282.837,227.058,228.158,225.532,1.420,662.667,1.459,0.000,0.08355,0.08407,0.00240,0.05500,0,-0.03893,7.986,-53.760,1.375,-27.730,9.605,0.000,-0.366,3.567,-2.477,-1.499,-1.296,0.000,1,0,1
11.3796,0.01674,59.74,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2559,0.91844,0.84085,1.45781,0.09890,0.80003,1.50002,0.10003,0.64425,1.66109,0.10433,0.85118,1.44882,0.10000,0.78455,1.48455,0.09577,0.97687,1.27687,0.11245,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,224.135,0.045,282.837,225.663,226.775,224.135,1.452,661.270,1.459,0.000,0.08386,0.08438,0.00241,0.05500,0,-0.03899,7.968,-53.582,1.250,-27.804,9.541,0.000,-0.360,3.579,-2.509,-1.498,-1.271,0.000,1,0,1
11.4601,0.03087,32.39,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2640,0.91529,0.84243,1.45620,0.09885,0.80003,1.50002,0.10004,0.64580,1.65944,0.10434,0.85279,1.44721,0.10000,0.78451,1.48451,0.09601,0.97679,1.27679,0.11213,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,221.869,0.053,282.837,223.401,224.533,221.869,1.502,659.003,1.460,0.000,0.08212,0.08265,0.00241,0.05500,0,-0.03803,7.939,-53.293,1.046,-27.925,9.440,0.000,-0.337,3.497,-2.486,-1.477,-1.196,0.000,1,0,1
11.5127,0.03088,32.39,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2692,0.91323,0.84347,1.45514,0.09882,0.80003,1.50003,0.10004,0.64681,1.65835,0.10434,0.85384,1.44616,0.10000,0.78449,1.48449,0.09617,0.97673,1.27673,0.11192,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,220.389,0.058,282.837,221.922,223.069,220.389,1.535,657.522,1.460,0.000,0.08230,0.08283,0.00242,0.05500,0,-0.03803,7.921,-53.103,0.911,-28.003,9.376,0.000,-0.331,3.504,-2.515,-1.469,-1.169,0.000,1,0,1
11.5808,0.04238,23.60,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2751,0.91094,0.84463,1.45396,0.09879,0.80004,1.50003,0.10005,0.64794,1.65715,0.10434,0.85502,1.44498,0.10000,0.78447,1.48447,0.09638,0.97666,1.27666,0.11165,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,218.741,0.063,282.837,220.277,221.439,218.741,1.571,655.874,1.460,0.000,0.08206,0.08260,0.00243,0.05500,0,-0.03780,7.901,-52.892,0.759,-28.090,9.306,0.000,-0.319,3.489,-2.530,-1.469,-1.130,0.000,1,0,1
11.6519,0.02299,43.49,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2822,0.90813,0.84604,1.45252,0.09874,0.80004,1.50003,0.10005,0.64932,1.65567,0.10434,0.85644,1.44356,0.10000,0.78444,1.48444,0.09660,0.97659,1.27659,0.11136,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,216.720,0.071,282.836,218.259,219.440,216.720,1.616,653.852,1.461,0.000,0.08406,0.08459,0.00244,0.05500,0,-0.03869,7.877,-52.633,0.570,-28.195,9.222,0.000,-0.325,3.575,-2.615,-1.478,-1.137,0.000,1,0,1
11.7090,0.02969,33.68,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2879,0.90590,0.84717,1.45138,0.09871,0.80004,1.50003,0.10006,0.65042,1.65450,0.10433,0.85758,1.44242,0.10000,0.78443,1.48443,0.09678,0.97654,1.27654,0.11113,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,215.114,0.076,282.836,216.655,217.851,215.114,1.652,652.245,1.461,0.000,0.08316,0.08370,0.00244,0.05500,0,-0.03813,7.858,-52.427,0.418,-28.279,9.158,0.000,-0.308,3.530,-2.612,-1.469,-1.082,0.000,1,0,1
11.7798,0.03028,33.03,T3_safe_insertion,InsertionSequence,InsertToTarget,0.2950,0.90313,0.84857,1.44995,0.09867,0.80004,1.50003,0.10006,0.65179,1.65305,0.10433,0.85900,1.44100,0.10000,0.78440,1.48440,0.09699,0.97647,1.27647,0.11084,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,213.118,0.083,282.836,214.662,215.878,213.118,1.696,650.248,1.461,0.000,0.08335,0.08389,0.00245,0.05500,0,-0.03810,7.835,-52.170,0.227,-28.383,9.080,0.000,-0.299,3.534,-2.645,-1.462,-1.046,0.000,1,0,1
11.8516,0.03205,31.20,T3_safe_insertion,InsertionSequence,InsertToTarget,0.3022,0.90031,0.84999,1.44851,0.09862,0.80005,1.50004,0.10007,0.65318,1.65157,0.10432,0.86043,1.43957,0.10000,0.78438,1.48438,0.09721,0.97640,1.27640,0.11055,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,211.092,0.090,282.836,212.640,213.875,211.092,1.740,648.221,1.461,0.000,0.08313,0.08368,0.00246,0.05500,0,-0.03786,7.813,-51.908,0.031,-28.488,9.003,0.000,-0.288,3.519,-2.662,-1.456,-1.006,0.000,1,0,1
11.9214,0.03054,32.74,T3_safe_insertion,InsertionSequence,InsertToTarget,0.3091,0.89757,0.85137,1.44710,0.09858,0.80005,1.50004,0.10008,0.65453,1.65013,0.10431,0.86183,1.43817,0.10000,0.78436,1.48437,0.09743,0.97634,1.27634,0.11026,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,209.120,0.097,282.836,210.672,211.927,209.120,1.784,646.248,1.461,0.000,0.08377,0.08430,0.00247,0.05500,0,-0.03809,7.792,-51.654,-0.162,-28.590,8.930,0.000,-0.284,3.546,-2.709,-1.441,-0.983,0.000,1,0,1
11.9889,0.02643,37.83,T3_safe_insertion,InsertionSequence,InsertToTarget,0.3159,0.89492,0.85271,1.44574,0.09854,0.80005,1.50004,0.10008,0.65585,1.64874,0.10430,0.86318,1.43682,0.10000,0.78435,1.48435,0.09764,0.97628,1.27628,0.10999,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,207.208,0.104,282.835,208.764,210.038,207.208,1.825,644.336,1.461,0.000,0.08459,0.08513,0.00247,0.05500,0,-0.03834,7.772,-51.406,-0.352,-28.689,8.862,0.000,-0.276,3.575,-2.760,-1.451,-0.956,0.000,1,0,1
12.0416,0.02576,38.82,T3_safe_insertion,InsertionSequence,InsertToTarget,0.3212,0.89285,0.85375,1.44468,0.09851,0.80005,1.50004,0.10009,0.65687,1.64766,0.10429,0.86423,1.43577,0.10000,0.78434,1.48434,0.09780,0.97624,1.27624,0.10977,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,205.724,0.109,282.835,207.283,208.571,205.724,1.857,642.851,1.461,0.000,0.08498,0.08553,0.00248,0.05500,0,-0.03840,7.757,-51.214,-0.501,-28.766,8.811,0.000,-0.269,3.585,-2.789,-1.463,-0.932,0.000,1,0,1
12.1168,0.02726,36.69,T3_safe_insertion,InsertionSequence,InsertToTarget,0.3287,0.88990,0.85524,1.44316,0.09847,0.80005,1.50004,0.10009,0.65833,1.64612,0.10427,0.86574,1.43426,0.10000,0.78432,1.48432,0.09803,0.97617,1.27617,0.10946,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,203.601,0.117,282.835,205.164,206.474,203.601,1.903,640.726,1.460,0.000,0.08512,0.08567,0.00249,0.05500,0,-0.03831,7.737,-50.938,-0.717,-28.877,8.740,0.000,-0.258,3.583,-2.816,-1.466,-0.896,0.000,1,0,1
12.1704,0.01686,59.30,T3_safe_insertion,InsertionSequence,InsertToTarget,0.3337,0.88795,0.85623,1.44216,0.09844,0.80006,1.50005,0.10010,0.65929,1.64510,0.10426,0.86674,1.43326,0.10000,0.78431,1.48431,0.09820,0.97613,1.27613,0.10924,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,202.197,0.122,282.835,203.762,205.087,202.197,1.933,639.322,1.459,0.000,0.08692,0.08747,0.00249,0.05500,0,-0.03909,7.723,-50.756,-0.860,-28.950,8.695,0.000,-0.262,3.659,-2.891,-1.475,-0.900,0.000,1,0,1
12.2324,0.03490,28.66,T3_safe_insertion,InsertionSequence,InsertToTarget,0.3397,0.88561,0.85741,1.44096,0.09840,0.80006,1.50005,0.10010,0.66045,1.64387,0.10424,0.86794,1.43206,0.10000,0.78430,1.48430,0.09839,0.97608,1.27608,0.10898,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,200.510,0.128,282.835,202.079,203.421,200.510,1.969,637.634,1.459,0.000,0.08467,0.08523,0.00250,0.05500,0,-0.03784,7.708,-50.536,-1.035,-29.038,8.642,0.000,-0.236,3.552,-2.842,-1.454,-0.822,0.000,1,0,1
